time_s,dt_s,fps,task,mode,phase,insertion_progress,lambda,tip_x,tip_y,tip_z,rcm_x,rcm_y,rcm_z,entry_side_x,entry_side_y,entry_side_z,desired_tip_x,desired_tip_y,desired_tip_z,desired_entry_cone_x,desired_entry_cone_y,desired_entry_cone_z,desired_tip_cone_x,desired_tip_cone_y,desired_tip_cone_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,tip_target_error_mm,entry_rcm_error_mm,target_rcm_error_mm,task2_entry_cone_error_mm,task4_tip_cone_error_mm,active_task_error_mm,tip_line_distance_mm,shaft_line_max_distance_mm,tool_axis_angle_deg,skull_violation_mm,qdot_norm_rad_s,task2_q4_limit_active,lambdadot,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q1dot_deg_s,q2dot_deg_s,q3dot_deg_s,q4dot_deg_s,q5dot_deg_s,q6dot_deg_s,entry_rcm_ok,tip_target_ok,skull_ok_0mm,log_file,time_rel_s
147.6038,0.00689,145.19,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60574,0.7076,1.55617,0.17353,0.62346,1.6284,0.16113,0.62335,1.62849,0.16112,0.703,1.55,0.161,0.61946,1.62446,0.15499,0.70368,1.55068,0.17477,0.624,1.629,0.161,0.703,1.55,0.161,14.703,0.821,111.679,8.301,6.853,6.853,14.661,171.426,7.718,0.0,0.13315,0,0.00016,5.4,-15.516,-33.366,90.28,-10.462,0.0,0.129,0.147,-0.811,7.571,-0.428,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,147.5342
147.6664,0.0194,51.56,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60575,0.70753,1.55611,0.17357,0.62346,1.62839,0.16113,0.62335,1.62849,0.16111,0.703,1.55,0.161,0.61943,1.62443,0.15504,0.70361,1.55061,0.17477,0.624,1.629,0.161,0.703,1.55,0.161,14.693,0.822,111.679,8.291,6.866,6.866,14.651,171.429,7.713,0.0,0.13343,0,0.0002,5.408,-15.507,-33.417,90.754,-10.488,0.0,0.129,0.147,-0.817,7.586,-0.44,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,147.5968
147.723,0.00722,138.49,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60576,0.70748,1.55605,0.17361,0.62346,1.62839,0.16113,0.62334,1.62849,0.16111,0.703,1.55,0.161,0.61939,1.62439,0.1551,0.70354,1.55054,0.17478,0.624,1.629,0.161,0.703,1.55,0.161,14.683,0.823,111.68,8.282,6.877,6.877,14.641,171.432,7.708,0.0,0.13337,0,0.00016,5.415,-15.498,-33.464,91.185,-10.513,0.0,0.125,0.148,-0.821,7.582,-0.437,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,147.6534
147.7738,0.00623,160.43,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60577,0.70743,1.556,0.17364,0.62346,1.62839,0.16112,0.62334,1.62849,0.16111,0.703,1.55,0.161,0.61936,1.62436,0.15514,0.70348,1.55048,0.17478,0.624,1.629,0.161,0.703,1.55,0.161,14.675,0.825,111.68,8.273,6.886,6.886,14.632,171.434,7.703,0.0,0.13425,0,0.00014,5.421,-15.491,-33.505,91.572,-10.535,0.0,0.121,0.149,-0.83,7.632,-0.437,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,147.7042
147.8265,0.0228,43.86,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60578,0.70737,1.55595,0.17367,0.62346,1.62839,0.16112,0.62334,1.62849,0.1611,0.703,1.55,0.161,0.61933,1.62433,0.15519,0.70341,1.55042,0.17479,0.624,1.629,0.161,0.703,1.55,0.161,14.665,0.826,111.68,8.265,6.896,6.896,14.623,171.436,7.698,0.0,0.13484,0,0.00016,5.427,-15.483,-33.549,91.975,-10.558,0.0,0.122,0.152,-0.838,7.664,-0.448,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,147.7569
147.8807,0.01421,70.39,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60578,0.70732,1.5559,0.1737,0.62346,1.62839,0.16112,0.62334,1.62849,0.1611,0.703,1.55,0.161,0.6193,1.6243,0.15524,0.70335,1.55035,0.17479,0.624,1.629,0.161,0.703,1.55,0.161,14.656,0.826,111.68,8.257,6.906,6.906,14.614,171.439,7.693,0.0,0.13558,0,0.00017,5.434,-15.475,-33.595,92.391,-10.583,0.0,0.12,0.153,-0.847,7.706,-0.454,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,147.81109999999998
147.9344,0.01844,54.24,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60579,0.70726,1.55584,0.17374,0.62345,1.62839,0.16111,0.62333,1.6285,0.1611,0.703,1.55,0.161,0.61927,1.62427,0.15529,0.70329,1.55029,0.17479,0.624,1.629,0.161,0.703,1.55,0.161,14.647,0.827,111.68,8.248,6.915,6.915,14.604,171.441,7.688,0.0,0.13617,0,0.00015,5.44,-15.466,-33.64,92.805,-10.607,0.0,0.12,0.156,-0.856,7.738,-0.464,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,147.8648
147.9968,0.02261,44.22,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.6058,0.7072,1.55578,0.17377,0.62345,1.62839,0.16111,0.62333,1.6285,0.16109,0.703,1.55,0.161,0.61924,1.62424,0.15535,0.70321,1.55021,0.1748,0.624,1.629,0.161,0.703,1.55,0.161,14.636,0.829,111.68,8.238,6.924,6.924,14.593,171.443,7.682,0.0,0.13679,0,0.00016,5.448,-15.457,-33.694,93.287,-10.636,0.0,0.115,0.157,-0.864,7.774,-0.461,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,147.9272
148.0762,0.02992,33.42,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60581,0.70711,1.5557,0.17382,0.62345,1.62839,0.16111,0.62333,1.6285,0.16109,0.703,1.55,0.161,0.61919,1.62419,0.15542,0.70312,1.55012,0.1748,0.624,1.629,0.161,0.703,1.55,0.161,14.621,0.83,111.68,8.226,6.936,6.936,14.578,171.447,7.674,0.0,0.13693,0,0.00012,5.457,-15.444,-33.762,93.903,-10.673,0.0,0.114,0.159,-0.873,7.78,-0.474,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,148.0066
148.1336,0.01926,51.92,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60582,0.70706,1.55564,0.17385,0.62345,1.62839,0.1611,0.62332,1.6285,0.16108,0.703,1.55,0.161,0.61916,1.62416,0.15548,0.70305,1.55005,0.1748,0.624,1.629,0.161,0.703,1.55,0.161,14.611,0.83,111.68,8.218,6.944,6.944,14.568,171.449,7.668,0.0,0.13692,0,0.00011,5.463,-15.435,-33.812,94.35,-10.701,0.0,0.111,0.16,-0.878,7.779,-0.478,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,148.064
148.1952,0.0219,45.67,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60583,0.70699,1.55558,0.17389,0.62345,1.62839,0.1611,0.62332,1.6285,0.16108,0.703,1.55,0.161,0.61913,1.62413,0.15554,0.70298,1.54998,0.1748,0.624,1.629,0.161,0.703,1.55,0.161,14.6,0.831,111.681,8.209,6.952,6.952,14.557,171.451,7.662,0.0,0.13805,0,0.00017,5.47,-15.425,-33.867,94.832,-10.73,0.0,0.11,0.162,-0.889,7.842,-0.487,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,148.1256
148.2678,0.02327,42.97,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60584,0.70691,1.5555,0.17393,0.62345,1.62838,0.16109,0.62332,1.6285,0.16107,0.703,1.55,0.161,0.61909,1.62409,0.15561,0.70289,1.54989,0.1748,0.624,1.629,0.161,0.703,1.55,0.161,14.586,0.832,111.681,8.198,6.96,6.96,14.543,171.453,7.654,0.0,0.13893,0,0.00012,5.478,-15.413,-33.932,95.402,-10.766,0.0,0.108,0.166,-0.903,7.891,-0.497,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,148.19819999999999
148.3343,0.01745,57.3,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60584,0.70684,1.55543,0.17397,0.62345,1.62838,0.16109,0.62332,1.6285,0.16107,0.703,1.55,0.161,0.61905,1.62405,0.15567,0.70281,1.54981,0.1748,0.624,1.629,0.161,0.703,1.55,0.161,14.574,0.832,111.681,8.189,6.968,6.968,14.531,171.455,7.647,0.0,0.13914,0,9e-05,5.485,-15.402,-33.992,95.925,-10.8,0.0,0.105,0.168,-0.909,7.901,-0.502,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,148.2647
148.3845,0.01787,55.96,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60585,0.70679,1.55538,0.17399,0.62345,1.62838,0.16109,0.62331,1.6285,0.16107,0.703,1.55,0.161,0.61903,1.62403,0.15572,0.70275,1.54975,0.1748,0.624,1.629,0.161,0.703,1.55,0.161,14.565,0.832,111.681,8.182,6.974,6.974,14.521,171.457,7.642,0.0,0.13935,0,8e-05,5.491,-15.394,-34.038,96.322,-10.826,0.0,0.103,0.168,-0.914,7.913,-0.506,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,148.3149
148.4669,0.0326,30.67,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60586,0.7067,1.55529,0.17404,0.62345,1.62838,0.16108,0.62331,1.6285,0.16106,0.703,1.55,0.161,0.61898,1.62399,0.1558,0.70265,1.54965,0.17479,0.624,1.629,0.161,0.703,1.55,0.161,14.549,0.833,111.682,8.171,6.981,6.981,14.505,171.459,7.633,0.0,0.13969,0,8e-05,5.499,-15.38,-34.113,96.976,-10.868,0.0,0.107,0.173,-0.929,7.929,-0.535,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,148.3973
148.5265,0.02306,43.36,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60586,0.70663,1.55522,0.17407,0.62345,1.62838,0.16108,0.62331,1.6285,0.16106,0.703,1.55,0.161,0.61895,1.62395,0.15586,0.70258,1.54958,0.17479,0.624,1.629,0.161,0.703,1.55,0.161,14.537,0.834,111.682,8.162,6.985,6.985,14.494,171.46,7.626,0.0,0.1414,0,0.0001,5.505,-15.369,-34.169,97.451,-10.9,0.0,0.104,0.177,-0.946,8.025,-0.544,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,148.4569
148.5806,0.01656,60.39,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60586,0.70658,1.55517,0.1741,0.62345,1.62838,0.16107,0.62331,1.6285,0.16105,0.703,1.55,0.161,0.61893,1.62393,0.15592,0.70252,1.54952,0.17478,0.624,1.629,0.161,0.703,1.55,0.161,14.527,0.833,111.682,8.156,6.99,6.99,14.484,171.462,7.62,0.0,0.14102,0,9e-05,5.511,-15.36,-34.22,97.884,-10.929,0.0,0.103,0.178,-0.949,8.002,-0.553,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,148.511
148.6458,0.03038,32.91,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60587,0.7065,1.55509,0.17413,0.62344,1.62838,0.16107,0.62331,1.6285,0.16105,0.703,1.55,0.161,0.61889,1.6239,0.15598,0.70244,1.54944,0.17478,0.624,1.629,0.161,0.703,1.55,0.161,14.514,0.834,111.682,8.147,6.993,6.993,14.47,171.463,7.613,0.0,0.14076,0,5e-05,5.517,-15.348,-34.282,98.406,-10.965,0.0,0.1,0.18,-0.955,7.986,-0.557,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,148.5762
148.7018,0.00704,142.14,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60587,0.70644,1.55503,0.17416,0.62344,1.62838,0.16107,0.62331,1.6285,0.16104,0.703,1.55,0.161,0.61887,1.62387,0.15604,0.70237,1.54937,0.17477,0.624,1.629,0.161,0.703,1.55,0.161,14.503,0.834,111.682,8.14,6.997,6.997,14.459,171.464,7.606,0.0,0.14185,0,5e-05,5.523,-15.338,-34.336,98.857,-10.996,0.0,0.091,0.179,-0.962,8.05,-0.544,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,148.63219999999998
148.765,0.0312,32.05,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60588,0.70637,1.55496,0.17419,0.62344,1.62838,0.16106,0.6233,1.62851,0.16104,0.703,1.55,0.161,0.61884,1.62384,0.1561,0.7023,1.5493,0.17476,0.624,1.629,0.161,0.703,1.55,0.161,14.49,0.834,111.683,8.133,6.999,6.999,14.447,171.465,7.599,0.0,0.14273,0,6e-05,5.529,-15.327,-34.397,99.367,-11.031,0.0,0.097,0.185,-0.98,8.095,-0.579,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,148.69539999999998
148.8345,0.01993,50.17,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60588,0.70629,1.55488,0.17422,0.62344,1.62838,0.16106,0.6233,1.62851,0.16104,0.703,1.55,0.161,0.6188,1.6238,0.15617,0.70221,1.54921,0.17476,0.624,1.629,0.161,0.703,1.55,0.161,14.476,0.834,111.683,8.124,7.003,7.003,14.432,171.466,7.591,0.0,0.14243,0,1e-05,5.535,-15.314,-34.464,99.921,-11.071,0.0,0.091,0.186,-0.984,8.078,-0.576,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,148.76489999999998
148.8979,0.024,41.67,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60588,0.70622,1.55481,0.17425,0.62344,1.62838,0.16105,0.6233,1.62851,0.16103,0.703,1.55,0.161,0.61877,1.62377,0.15624,0.70214,1.54914,0.17475,0.624,1.629,0.161,0.703,1.55,0.161,14.463,0.834,111.683,8.117,7.004,7.004,14.42,171.467,7.583,0.0,0.14299,0,3e-05,5.541,-15.303,-34.527,100.437,-11.108,0.0,0.088,0.186,-0.992,8.109,-0.583,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,148.82829999999998
148.9511,0.01463,68.34,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60589,0.70616,1.55475,0.17428,0.62344,1.62838,0.16105,0.6233,1.62851,0.16103,0.703,1.55,0.161,0.61875,1.62375,0.15629,0.70208,1.54908,0.17474,0.624,1.629,0.161,0.703,1.55,0.161,14.453,0.833,111.683,8.111,7.005,7.005,14.409,171.467,7.577,0.0,0.14423,0,1e-05,5.545,-15.292,-34.58,100.871,-11.14,0.0,0.09,0.192,-1.009,8.177,-0.606,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,148.8815
149.0148,0.0312,32.05,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60589,0.70609,1.55467,0.17431,0.62344,1.62838,0.16105,0.6233,1.62851,0.16102,0.703,1.55,0.161,0.61872,1.62372,0.15636,0.702,1.549,0.17473,0.624,1.629,0.161,0.703,1.55,0.161,14.439,0.834,111.684,8.104,7.005,7.005,14.396,171.468,7.569,0.0,0.14518,0,1e-05,5.551,-15.28,-34.644,101.393,-11.178,0.0,0.087,0.195,-1.024,8.23,-0.613,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,148.9452
149.0746,0.01715,58.3,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60589,0.70602,1.5546,0.17434,0.62344,1.62838,0.16104,0.6233,1.62851,0.16102,0.703,1.55,0.161,0.61869,1.62369,0.15642,0.70193,1.54893,0.17472,0.624,1.629,0.161,0.703,1.55,0.161,14.427,0.833,111.684,8.098,7.004,7.004,14.383,171.468,7.562,0.0,0.14507,0,0.0,5.556,-15.269,-34.705,101.883,-11.215,0.0,0.084,0.196,-1.029,8.222,-0.62,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,149.005
149.1257,0.03105,32.2,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60589,0.70596,1.55454,0.17436,0.62344,1.62838,0.16104,0.6233,1.62851,0.16101,0.703,1.55,0.161,0.61867,1.62367,0.15648,0.70187,1.54887,0.17471,0.624,1.629,0.161,0.703,1.55,0.161,14.416,0.833,111.684,8.093,7.003,7.003,14.373,171.469,7.556,0.0,0.14587,0,0.0,5.56,-15.259,-34.758,102.304,-11.247,0.0,0.08,0.198,-1.04,8.266,-0.624,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,149.0561
149.1785,0.00789,126.71,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60589,0.7059,1.55448,0.17438,0.62344,1.62838,0.16103,0.6233,1.62851,0.16101,0.703,1.55,0.161,0.61865,1.62365,0.15653,0.70181,1.54881,0.1747,0.624,1.629,0.161,0.703,1.55,0.161,14.405,0.831,111.684,8.088,7.002,7.002,14.362,171.469,7.549,0.0,0.14598,0,2e-05,5.565,-15.248,-34.813,102.74,-11.28,0.0,0.082,0.2,-1.047,8.27,-0.643,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,149.1089
149.2453,0.0188,53.2,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60589,0.70582,1.5544,0.17441,0.62344,1.62839,0.16103,0.6233,1.62851,0.16101,0.703,1.55,0.161,0.61862,1.62362,0.1566,0.70173,1.54873,0.17468,0.624,1.629,0.161,0.703,1.55,0.161,14.391,0.831,111.685,8.082,6.999,6.999,14.348,171.469,7.54,0.0,0.14636,0,-6e-05,5.57,-15.235,-34.883,103.293,-11.323,0.0,0.075,0.201,-1.055,8.292,-0.641,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,149.17569999999998
149.2978,0.02161,46.27,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60589,0.70576,1.55433,0.17443,0.62344,1.62839,0.16103,0.6233,1.62851,0.161,0.703,1.55,0.161,0.61859,1.62359,0.15666,0.70167,1.54867,0.17467,0.624,1.629,0.161,0.703,1.55,0.161,14.379,0.83,111.685,8.077,6.996,6.996,14.336,171.469,7.534,0.0,0.14672,0,-1e-05,5.574,-15.224,-34.939,103.729,-11.357,0.0,0.076,0.205,-1.067,8.309,-0.659,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,149.2282
149.3637,0.0168,59.53,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60589,0.70568,1.55425,0.17446,0.62344,1.62839,0.16102,0.6233,1.62851,0.161,0.703,1.55,0.161,0.61857,1.62357,0.15673,0.70159,1.54859,0.17465,0.624,1.629,0.161,0.703,1.55,0.161,14.365,0.829,111.685,8.072,6.993,6.993,14.322,171.468,7.525,0.0,0.14741,0,-1e-05,5.579,-15.211,-35.01,104.279,-11.401,0.0,0.078,0.21,-1.084,8.345,-0.685,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,149.2941
149.4157,0.01995,50.11,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60589,0.70562,1.55419,0.17448,0.62344,1.62839,0.16102,0.6233,1.62851,0.16099,0.703,1.55,0.161,0.61854,1.62354,0.15679,0.70153,1.54853,0.17464,0.624,1.629,0.161,0.703,1.55,0.161,14.354,0.828,111.685,8.067,6.988,6.988,14.311,171.468,7.518,0.0,0.14768,0,-4e-05,5.582,-15.2,-35.066,104.713,-11.436,0.0,0.071,0.21,-1.088,8.361,-0.68,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,149.34609999999998
149.4739,0.01314,76.13,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60588,0.70555,1.55411,0.1745,0.62344,1.62839,0.16101,0.62331,1.62851,0.16099,0.703,1.55,0.161,0.61852,1.62352,0.15685,0.70146,1.54846,0.17463,0.624,1.629,0.161,0.703,1.55,0.161,14.341,0.827,111.686,8.063,6.983,6.983,14.298,171.467,7.511,0.0,0.14847,0,-3e-05,5.586,-15.187,-35.129,105.201,-11.476,0.0,0.069,0.215,-1.103,8.403,-0.694,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,149.40429999999998
149.5262,0.02231,44.83,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60588,0.70549,1.55405,0.17452,0.62344,1.62839,0.16101,0.62331,1.62851,0.16099,0.703,1.55,0.161,0.6185,1.6235,0.1569,0.7014,1.5484,0.17461,0.624,1.629,0.161,0.703,1.55,0.161,14.329,0.826,111.686,8.059,6.978,6.978,14.287,171.467,7.504,0.0,0.14847,0,-6e-05,5.59,-15.176,-35.187,105.641,-11.513,0.0,0.067,0.215,-1.108,8.402,-0.703,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,149.45659999999998
149.5855,0.01812,55.17,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60588,0.70542,1.55397,0.17454,0.62345,1.62839,0.16101,0.62331,1.62851,0.16098,0.703,1.55,0.161,0.61847,1.62347,0.15697,0.70133,1.54833,0.1746,0.624,1.629,0.161,0.703,1.55,0.161,14.316,0.825,111.686,8.054,6.971,6.971,14.274,171.466,7.496,0.0,0.1493,0,-8e-05,5.594,-15.163,-35.253,106.141,-11.555,0.0,0.061,0.218,-1.121,8.448,-0.704,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,149.5159
149.6369,0.00976,102.41,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60588,0.70535,1.55391,0.17456,0.62345,1.62839,0.161,0.62331,1.62852,0.16098,0.703,1.55,0.161,0.61845,1.62345,0.15703,0.70127,1.54827,0.17458,0.624,1.629,0.161,0.703,1.55,0.161,14.305,0.824,111.687,8.051,6.966,6.966,14.263,171.465,7.489,0.0,0.14948,0,-0.00011,5.597,-15.152,-35.311,106.574,-11.592,0.0,0.064,0.223,-1.135,8.454,-0.731,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,149.5673
149.7277,0.04404,22.71,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60587,0.70525,1.5538,0.17459,0.62345,1.62839,0.161,0.62331,1.62852,0.16097,0.703,1.55,0.161,0.61842,1.62342,0.15713,0.70116,1.54816,0.17455,0.624,1.629,0.161,0.703,1.55,0.161,14.286,0.823,111.687,8.045,6.972,6.972,14.244,171.463,7.478,0.0,0.14935,0,-0.0001,5.602,-15.134,-35.401,107.25,-11.65,0.0,0.057,0.222,-1.135,8.447,-0.73,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,149.6581
149.7943,0.01892,52.86,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60587,0.70517,1.55372,0.17461,0.62345,1.62839,0.16099,0.62331,1.62852,0.16097,0.703,1.55,0.161,0.61839,1.62339,0.1572,0.70108,1.54808,0.17453,0.624,1.629,0.161,0.703,1.55,0.161,14.271,0.821,111.688,8.041,6.962,6.962,14.229,171.462,7.469,0.0,0.15088,0,-5e-05,5.606,-15.119,-35.478,107.817,-11.699,0.0,0.056,0.226,-1.158,8.53,-0.755,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,149.72469999999998
149.8465,0.0217,46.08,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60586,0.70511,1.55365,0.17462,0.62345,1.62839,0.16099,0.62331,1.62852,0.16097,0.703,1.55,0.161,0.61837,1.62337,0.15726,0.70102,1.54802,0.17451,0.624,1.629,0.161,0.703,1.55,0.161,14.259,0.82,111.688,8.037,6.953,6.953,14.217,171.461,7.461,0.0,0.1508,0,-0.00011,5.609,-15.107,-35.539,108.262,-11.739,0.0,0.053,0.231,-1.167,8.524,-0.76,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,149.77689999999998
149.8973,0.00611,163.64,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60586,0.70504,1.55358,0.17464,0.62345,1.6284,0.16098,0.62332,1.62852,0.16096,0.703,1.55,0.161,0.61836,1.62336,0.15731,0.70096,1.54796,0.1745,0.624,1.629,0.161,0.703,1.55,0.161,14.247,0.819,111.688,8.035,6.944,6.944,14.205,171.46,7.454,0.0,0.15095,0,-0.00013,5.611,-15.096,-35.598,108.697,-11.778,0.0,0.057,0.235,-1.183,8.527,-0.792,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,149.8277
149.9669,0.02141,46.71,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60585,0.70495,1.55349,0.17466,0.62345,1.6284,0.16098,0.62332,1.62852,0.16096,0.703,1.55,0.161,0.61833,1.62333,0.15739,0.70088,1.54788,0.17447,0.624,1.629,0.161,0.703,1.55,0.161,14.231,0.816,111.689,8.032,6.931,6.931,14.19,171.458,7.444,0.0,0.15231,0,-0.0001,5.615,-15.079,-35.681,109.294,-11.832,0.0,0.046,0.235,-1.193,8.606,-0.783,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,149.8973
150.0248,0.01361,73.5,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60585,0.70488,1.55341,0.17467,0.62345,1.6284,0.16098,0.62332,1.62852,0.16095,0.703,1.55,0.161,0.61831,1.62331,0.15746,0.70081,1.54781,0.17445,0.624,1.629,0.161,0.703,1.55,0.161,14.217,0.814,111.689,8.03,6.919,6.919,14.176,171.456,7.436,0.0,0.15196,0,-0.00012,5.617,-15.066,-35.75,109.792,-11.878,0.0,0.042,0.237,-1.198,8.584,-0.79,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,149.9552
150.0771,0.02453,40.76,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60584,0.70481,1.55333,0.17469,0.62345,1.6284,0.16097,0.62332,1.62852,0.16095,0.703,1.55,0.161,0.61829,1.62329,0.15751,0.70075,1.54775,0.17443,0.624,1.629,0.161,0.703,1.55,0.161,14.205,0.813,111.689,8.028,6.908,6.908,14.164,171.455,7.428,0.0,0.15278,0,-0.00012,5.62,-15.053,-35.813,110.242,-11.921,0.0,0.038,0.239,-1.211,8.629,-0.801,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,150.0075
150.1349,0.01929,51.83,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9996,0.60583,0.70474,1.55326,0.1747,0.62345,1.6284,0.16097,0.62333,1.62852,0.16095,0.703,1.55,0.161,0.61827,1.62327,0.15758,0.70069,1.54769,0.17441,0.624,1.629,0.161,0.703,1.55,0.161,14.192,0.81,111.69,8.026,6.895,6.895,14.151,171.453,7.42,0.0,0.15316,0,-0.00012,5.622,-15.039,-35.884,110.741,-11.968,0.0,0.039,0.245,-1.227,8.646,-0.823,0.0,1,0,1,project4_multircm_20260714_193548_422.csv,150.06529999999998
