time_s,dt_s,fps,task,mode,phase,insertion_progress,lambda,tip_x,tip_y,tip_z,rcm_x,rcm_y,rcm_z,entry_side_x,entry_side_y,entry_side_z,desired_tip_x,desired_tip_y,desired_tip_z,desired_entry_cone_x,desired_entry_cone_y,desired_entry_cone_z,desired_tip_cone_x,desired_tip_cone_y,desired_tip_cone_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,tip_target_error_mm,entry_rcm_error_mm,target_rcm_error_mm,task2_entry_cone_error_mm,task4_tip_cone_error_mm,active_task_error_mm,tip_line_distance_mm,shaft_line_max_distance_mm,tool_axis_angle_deg,skull_violation_mm,qdot_norm_rad_s,task2_q4_limit_active,lambdadot,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q1dot_deg_s,q2dot_deg_s,q3dot_deg_s,q4dot_deg_s,q5dot_deg_s,q6dot_deg_s,entry_rcm_ok,tip_target_ok,skull_ok_0mm,log_file,time_rel_s
82.6038,0.01303,76.77,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.702,1.551,0.1609,0.62447,1.62915,0.1539,0.703,1.55,0.161,0.62207,1.62707,0.15264,0.70776,1.55476,0.17305,0.624,1.629,0.161,0.703,1.55,0.161,0.008,110.309,1.417,3.41,13.806,3.41,0.007,171.653,3.646,0.0,0.05419,0,0.0,4.796,-14.756,-38.467,-38.897,11.205,0.0,-0.083,-0.224,0.9,-2.776,-1.033,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,82.5638
82.6554,0.01328,75.33,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.702,1.551,0.1609,0.62443,1.62912,0.15392,0.703,1.55,0.161,0.62203,1.62703,0.15266,0.70771,1.55471,0.17309,0.624,1.629,0.161,0.703,1.55,0.161,0.008,110.309,1.417,3.423,13.806,3.423,0.007,171.65,3.634,0.0,0.05398,0,0.0,4.792,-14.768,-38.42,-39.04,11.152,0.0,-0.085,-0.223,0.895,-2.765,-1.03,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,82.6154
82.7061,0.01274,78.48,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.702,1.551,0.1609,0.6244,1.62909,0.15394,0.703,1.55,0.161,0.62199,1.62699,0.15268,0.70765,1.55465,0.17313,0.624,1.629,0.161,0.703,1.55,0.161,0.008,110.309,1.417,3.436,13.806,3.436,0.007,171.648,3.623,0.0,0.05405,0,0.0,4.787,-14.779,-38.374,-39.18,11.099,0.0,-0.087,-0.223,0.896,-2.768,-1.035,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,82.6661
82.7576,0.01349,74.13,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.702,1.551,0.1609,0.62437,1.62906,0.15396,0.703,1.55,0.161,0.62195,1.62695,0.1527,0.7076,1.5546,0.17317,0.624,1.629,0.161,0.703,1.55,0.161,0.008,110.309,1.417,3.448,13.806,3.448,0.007,171.646,3.612,0.0,0.05391,0,0.0,4.783,-14.791,-38.328,-39.322,11.045,0.0,-0.091,-0.223,0.896,-2.757,-1.038,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,82.71759999999999
82.8087,0.01335,74.92,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.702,1.551,0.1609,0.62433,1.62902,0.15398,0.703,1.55,0.161,0.6219,1.62691,0.15272,0.70755,1.55455,0.17321,0.624,1.629,0.161,0.703,1.55,0.161,0.008,110.309,1.417,3.461,13.806,3.461,0.007,171.644,3.6,0.0,0.05379,0,0.0,4.778,-14.802,-38.282,-39.463,10.992,0.0,-0.09,-0.22,0.887,-2.756,-1.029,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,82.7687
82.8592,0.01304,76.66,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.702,1.551,0.1609,0.6243,1.62899,0.154,0.703,1.55,0.161,0.62186,1.62686,0.15274,0.70749,1.55449,0.17325,0.624,1.629,0.161,0.703,1.55,0.161,0.008,110.309,1.417,3.474,13.806,3.474,0.007,171.641,3.589,0.0,0.05374,0,0.0,4.773,-14.813,-38.237,-39.602,10.94,0.0,-0.094,-0.221,0.889,-2.75,-1.035,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,82.8192
82.9114,0.01266,79.02,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.702,1.551,0.1609,0.62427,1.62896,0.15402,0.703,1.55,0.161,0.62182,1.62682,0.15276,0.70744,1.55444,0.17329,0.624,1.629,0.161,0.703,1.55,0.161,0.008,110.309,1.417,3.487,13.806,3.487,0.007,171.639,3.577,0.0,0.05351,0,0.0,4.768,-14.825,-38.191,-39.745,10.885,0.0,-0.097,-0.221,0.887,-2.735,-1.038,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,82.8714
82.9732,0.01278,78.22,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.702,1.551,0.1609,0.62423,1.62893,0.15405,0.703,1.55,0.161,0.62177,1.62677,0.15279,0.70737,1.55437,0.17334,0.624,1.629,0.161,0.703,1.55,0.161,0.007,110.309,1.417,3.502,13.806,3.502,0.007,171.636,3.563,0.0,0.05352,0,0.0,4.762,-14.839,-38.136,-39.915,10.821,0.0,-0.099,-0.22,0.883,-2.737,-1.036,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,82.9332
83.0237,0.01164,85.88,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.702,1.551,0.16091,0.6242,1.6289,0.15407,0.703,1.55,0.161,0.62173,1.62673,0.15281,0.70732,1.55432,0.17338,0.624,1.629,0.161,0.703,1.55,0.161,0.008,110.309,1.417,3.514,13.806,3.514,0.007,171.634,3.552,0.0,0.0533,0,0.0,4.757,-14.85,-38.091,-40.053,10.769,0.0,-0.101,-0.219,0.879,-2.725,-1.034,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,82.9837
83.074,0.01171,85.36,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.702,1.551,0.16091,0.62416,1.62887,0.15409,0.703,1.55,0.161,0.62169,1.62669,0.15284,0.70726,1.55426,0.17341,0.624,1.629,0.161,0.703,1.55,0.161,0.007,110.309,1.417,3.527,13.806,3.527,0.007,171.632,3.54,0.0,0.05319,0,0.0,4.752,-14.861,-38.047,-40.19,10.716,0.0,-0.103,-0.218,0.876,-2.719,-1.034,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,83.03399999999999
83.1243,0.01117,89.5,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.702,1.551,0.16091,0.62413,1.62884,0.15412,0.703,1.55,0.161,0.62165,1.62665,0.15286,0.70721,1.55421,0.17345,0.624,1.629,0.161,0.703,1.55,0.161,0.007,110.309,1.417,3.539,13.806,3.539,0.007,171.629,3.529,0.0,0.05316,0,0.0,4.747,-14.872,-38.003,-40.327,10.664,0.0,-0.105,-0.217,0.874,-2.718,-1.033,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,83.0843
83.1755,0.01276,78.39,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.702,1.551,0.16091,0.6241,1.62881,0.15414,0.703,1.55,0.161,0.62161,1.62661,0.15288,0.70715,1.55416,0.17349,0.624,1.629,0.161,0.703,1.55,0.161,0.007,110.309,1.417,3.551,13.806,3.551,0.007,171.627,3.517,0.0,0.0533,0,0.0,4.741,-14.883,-37.958,-40.467,10.61,0.0,-0.107,-0.217,0.875,-2.725,-1.038,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,83.1355
83.2352,0.01804,55.44,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.702,1.551,0.16091,0.62406,1.62877,0.15417,0.703,1.55,0.161,0.62156,1.62656,0.15291,0.70709,1.55409,0.17353,0.624,1.629,0.161,0.703,1.55,0.161,0.007,110.309,1.417,3.566,13.806,3.566,0.007,171.624,3.503,0.0,0.0531,0,0.0,4.734,-14.896,-37.905,-40.629,10.548,0.0,-0.11,-0.216,0.871,-2.713,-1.038,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,83.1952
83.2894,0.01296,77.18,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.702,1.551,0.16091,0.62403,1.62874,0.15419,0.703,1.55,0.161,0.62152,1.62652,0.15294,0.70703,1.55403,0.17357,0.624,1.629,0.161,0.703,1.55,0.161,0.007,110.309,1.417,3.579,13.807,3.579,0.007,171.622,3.49,0.0,0.05311,0,0.0,4.728,-14.908,-37.858,-40.776,10.491,0.0,-0.111,-0.215,0.867,-2.716,-1.036,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,83.2494
83.3521,0.01284,77.91,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.702,1.551,0.16091,0.62399,1.6287,0.15422,0.703,1.55,0.161,0.62147,1.62647,0.15297,0.70696,1.55396,0.17361,0.624,1.629,0.161,0.703,1.55,0.161,0.007,110.309,1.417,3.594,13.807,3.594,0.007,171.619,3.476,0.0,0.05285,0,0.0,4.721,-14.921,-37.803,-40.946,10.426,0.0,-0.114,-0.214,0.863,-2.701,-1.035,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,83.31209999999999
83.4031,0.01253,79.8,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.702,1.551,0.16091,0.62396,1.62867,0.15425,0.703,1.55,0.161,0.62143,1.62643,0.153,0.70691,1.55391,0.17365,0.624,1.629,0.161,0.703,1.55,0.161,0.007,110.309,1.417,3.606,13.806,3.606,0.007,171.616,3.464,0.0,0.05287,0,0.0,4.715,-14.932,-37.759,-41.083,10.373,0.0,-0.115,-0.214,0.861,-2.703,-1.034,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,83.36309999999999
83.4539,0.01332,75.08,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.702,1.551,0.16091,0.62393,1.62864,0.15427,0.703,1.55,0.161,0.62139,1.62639,0.15302,0.70685,1.55385,0.17368,0.624,1.629,0.161,0.703,1.55,0.161,0.007,110.309,1.417,3.619,13.807,3.619,0.007,171.614,3.452,0.0,0.05274,0,0.0,4.709,-14.943,-37.715,-41.22,10.32,0.0,-0.119,-0.214,0.862,-2.692,-1.041,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,83.4139
83.504,0.01241,80.61,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.702,1.551,0.16091,0.62389,1.62861,0.1543,0.703,1.55,0.161,0.62135,1.62635,0.15305,0.7068,1.5538,0.17371,0.624,1.629,0.161,0.703,1.55,0.161,0.007,110.309,1.417,3.63,13.807,3.63,0.007,171.612,3.44,0.0,0.0528,0,0.0,4.703,-14.954,-37.672,-41.355,10.268,0.0,-0.119,-0.212,0.855,-2.701,-1.032,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,83.464
83.5548,0.01184,84.43,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.702,1.551,0.16091,0.62386,1.62858,0.15432,0.703,1.55,0.161,0.62131,1.62631,0.15307,0.70674,1.55374,0.17375,0.624,1.629,0.161,0.703,1.55,0.161,0.007,110.309,1.417,3.643,13.807,3.643,0.007,171.61,3.428,0.0,0.0525,0,0.0,4.697,-14.965,-37.628,-41.491,10.215,0.0,-0.122,-0.212,0.854,-2.681,-1.036,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,83.5148
83.606,0.01289,77.56,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.702,1.551,0.16091,0.62383,1.62855,0.15435,0.703,1.55,0.161,0.62127,1.62627,0.1531,0.70668,1.55369,0.17378,0.624,1.629,0.161,0.703,1.55,0.161,0.007,110.309,1.417,3.655,13.807,3.655,0.007,171.607,3.416,0.0,0.05234,0,0.0,4.69,-14.976,-37.585,-41.628,10.161,0.0,-0.125,-0.212,0.852,-2.67,-1.038,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,83.56599999999999
83.6561,0.01283,77.93,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.702,1.551,0.16091,0.6238,1.62852,0.15438,0.703,1.55,0.161,0.62123,1.62623,0.15313,0.70663,1.55363,0.17381,0.624,1.629,0.161,0.703,1.55,0.161,0.007,110.309,1.417,3.666,13.807,3.666,0.007,171.605,3.404,0.0,0.05227,0,0.0,4.684,-14.986,-37.542,-41.762,10.109,0.0,-0.127,-0.211,0.849,-2.667,-1.037,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,83.61609999999999
83.7069,0.01317,75.95,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.702,1.551,0.16091,0.62377,1.6285,0.1544,0.703,1.55,0.161,0.62119,1.62619,0.15316,0.70657,1.55357,0.17384,0.624,1.629,0.161,0.703,1.55,0.161,0.007,110.309,1.417,3.678,13.807,3.678,0.007,171.603,3.391,0.0,0.05211,0,0.0,4.678,-14.997,-37.499,-41.898,10.056,0.0,-0.128,-0.209,0.843,-2.66,-1.033,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,83.6669
83.7582,0.01337,74.77,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.70199,1.551,0.16091,0.62374,1.62847,0.15443,0.703,1.55,0.161,0.62115,1.62615,0.15319,0.70652,1.55352,0.17387,0.624,1.629,0.161,0.703,1.55,0.161,0.007,110.309,1.417,3.69,13.807,3.69,0.007,171.6,3.379,0.0,0.05211,0,0.0,4.671,-15.008,-37.455,-42.034,10.003,0.0,-0.131,-0.209,0.844,-2.658,-1.038,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,83.7182
83.8087,0.01396,71.64,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.70199,1.551,0.16091,0.62371,1.62844,0.15446,0.703,1.55,0.161,0.62111,1.62611,0.15321,0.70646,1.55346,0.1739,0.624,1.629,0.161,0.703,1.55,0.161,0.007,110.309,1.417,3.702,13.807,3.702,0.007,171.598,3.367,0.0,0.05186,0,0.0,4.664,-15.018,-37.412,-42.168,9.95,0.0,-0.133,-0.209,0.841,-2.642,-1.039,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,83.7687
83.8591,0.0134,74.65,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.70199,1.55099,0.16091,0.62368,1.62841,0.15449,0.703,1.55,0.161,0.62107,1.62607,0.15324,0.7064,1.5534,0.17393,0.624,1.629,0.161,0.703,1.55,0.161,0.007,110.309,1.417,3.714,13.807,3.714,0.007,171.596,3.354,0.0,0.05163,0,0.0,4.657,-15.029,-37.37,-42.301,9.897,0.0,-0.135,-0.208,0.837,-2.629,-1.038,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,83.81909999999999
83.9092,0.01287,77.69,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.70199,1.55099,0.16091,0.62365,1.62838,0.15452,0.703,1.55,0.161,0.62103,1.62603,0.15327,0.70635,1.55335,0.17396,0.624,1.629,0.161,0.703,1.55,0.161,0.007,110.309,1.417,3.725,13.807,3.725,0.007,171.593,3.342,0.0,0.05155,0,0.0,4.65,-15.039,-37.328,-42.433,9.845,0.0,-0.136,-0.206,0.832,-2.627,-1.034,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,83.86919999999999
83.96,0.01302,76.81,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.70199,1.55099,0.16091,0.62362,1.62835,0.15454,0.703,1.55,0.161,0.62099,1.626,0.1533,0.70629,1.55329,0.17399,0.624,1.629,0.161,0.703,1.55,0.161,0.007,110.308,1.417,3.737,13.807,3.737,0.007,171.591,3.33,0.0,0.05161,0,0.0,4.643,-15.05,-37.285,-42.567,9.792,0.0,-0.138,-0.206,0.831,-2.63,-1.036,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,83.91999999999999
84.0106,0.01337,74.8,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.70199,1.55099,0.16091,0.62359,1.62832,0.15457,0.703,1.55,0.161,0.62096,1.62596,0.15333,0.70623,1.55323,0.17402,0.624,1.629,0.161,0.703,1.55,0.161,0.007,110.308,1.417,3.749,13.807,3.749,0.007,171.589,3.317,0.0,0.0515,0,0.0,4.636,-15.06,-37.243,-42.7,9.739,0.0,-0.142,-0.206,0.833,-2.62,-1.043,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,83.97059999999999
84.0736,0.01317,75.9,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.70199,1.55099,0.16091,0.62355,1.62829,0.15461,0.703,1.55,0.161,0.62091,1.62591,0.15337,0.70616,1.55316,0.17406,0.624,1.629,0.161,0.703,1.55,0.161,0.007,110.308,1.417,3.763,13.807,3.763,0.007,171.586,3.302,0.0,0.05129,0,0.0,4.627,-15.073,-37.191,-42.864,9.673,0.0,-0.144,-0.205,0.827,-2.609,-1.04,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,84.03359999999999
84.1238,0.01233,81.09,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.70199,1.55099,0.16091,0.62352,1.62826,0.15464,0.703,1.55,0.161,0.62087,1.62587,0.1534,0.70611,1.55311,0.17408,0.624,1.629,0.161,0.703,1.55,0.161,0.007,110.308,1.417,3.774,13.807,3.774,0.007,171.584,3.29,0.0,0.05121,0,0.0,4.62,-15.084,-37.149,-42.995,9.621,0.0,-0.146,-0.204,0.824,-2.605,-1.04,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,84.0838
84.1739,0.01251,79.91,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.70199,1.55099,0.16091,0.62349,1.62823,0.15467,0.703,1.55,0.161,0.62083,1.62583,0.15343,0.70605,1.55305,0.17411,0.624,1.629,0.161,0.703,1.55,0.161,0.007,110.308,1.417,3.785,13.807,3.785,0.007,171.581,3.277,0.0,0.05115,0,0.0,4.612,-15.094,-37.108,-43.126,9.569,0.0,-0.147,-0.203,0.82,-2.604,-1.037,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,84.1339
84.2362,0.01562,64.01,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.70199,1.55099,0.16091,0.62345,1.6282,0.15471,0.703,1.55,0.161,0.62079,1.62579,0.15347,0.70598,1.55298,0.17414,0.624,1.629,0.161,0.703,1.55,0.161,0.007,110.308,1.417,3.799,13.807,3.799,0.007,171.578,3.262,0.0,0.05104,0,0.0,4.603,-15.107,-37.057,-43.287,9.503,0.0,-0.151,-0.203,0.82,-2.593,-1.043,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,84.19619999999999
84.2901,0.01286,77.78,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.70199,1.55099,0.16091,0.62342,1.62817,0.15474,0.703,1.55,0.161,0.62075,1.62575,0.15351,0.70592,1.55292,0.17417,0.624,1.629,0.161,0.703,1.55,0.161,0.007,110.308,1.417,3.811,13.807,3.811,0.007,171.576,3.248,0.0,0.05067,0,0.0,4.595,-15.118,-37.013,-43.426,9.447,0.0,-0.152,-0.201,0.813,-2.574,-1.038,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,84.25009999999999
84.3405,0.01228,81.41,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.70199,1.55099,0.16091,0.62339,1.62814,0.15477,0.703,1.55,0.161,0.62071,1.62571,0.15354,0.70586,1.55286,0.17419,0.624,1.629,0.161,0.703,1.55,0.161,0.007,110.308,1.417,3.822,13.807,3.822,0.007,171.574,3.236,0.0,0.05071,0,0.0,4.587,-15.128,-36.971,-43.556,9.395,0.0,-0.153,-0.201,0.811,-2.577,-1.038,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,84.3005
84.3914,0.01286,77.76,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.70199,1.55099,0.16091,0.62336,1.62811,0.15481,0.703,1.55,0.161,0.62067,1.62567,0.15357,0.7058,1.5528,0.17422,0.624,1.629,0.161,0.703,1.55,0.161,0.007,110.308,1.417,3.833,13.807,3.833,0.007,171.571,3.223,0.0,0.05047,0,0.0,4.579,-15.138,-36.93,-43.687,9.342,0.0,-0.155,-0.199,0.806,-2.564,-1.035,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,84.3514
84.4423,0.01273,78.55,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.70199,1.55099,0.16092,0.62333,1.62809,0.15484,0.703,1.55,0.161,0.62064,1.62564,0.15361,0.70574,1.55274,0.17424,0.624,1.629,0.161,0.703,1.55,0.161,0.007,110.308,1.417,3.844,13.807,3.844,0.007,171.569,3.21,0.0,0.05039,0,0.0,4.571,-15.148,-36.889,-43.817,9.289,0.0,-0.158,-0.199,0.805,-2.558,-1.039,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,84.4023
84.4929,0.01268,78.88,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.70199,1.55099,0.16092,0.6233,1.62806,0.15487,0.703,1.55,0.161,0.6206,1.6256,0.15364,0.70569,1.55269,0.17427,0.624,1.629,0.161,0.703,1.55,0.161,0.007,110.308,1.417,3.855,13.807,3.855,0.007,171.567,3.198,0.0,0.05013,0,0.0,4.563,-15.158,-36.848,-43.946,9.236,0.0,-0.159,-0.198,0.8,-2.544,-1.035,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,84.4529
84.5442,0.01391,71.89,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.70199,1.55099,0.16092,0.62327,1.62803,0.1549,0.703,1.55,0.161,0.62056,1.62556,0.15367,0.70563,1.55263,0.17429,0.624,1.629,0.161,0.703,1.55,0.161,0.007,110.308,1.417,3.866,13.807,3.866,0.007,171.565,3.185,0.0,0.05014,0,0.0,4.555,-15.168,-36.807,-44.077,9.182,0.0,-0.163,-0.198,0.802,-2.54,-1.044,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,84.5042
84.607,0.01292,77.38,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.70199,1.55099,0.16092,0.62324,1.628,0.15494,0.703,1.55,0.161,0.62052,1.62552,0.15372,0.70556,1.55256,0.17432,0.624,1.629,0.161,0.703,1.55,0.161,0.007,110.308,1.417,3.88,13.807,3.88,0.007,171.562,3.169,0.0,0.04984,0,0.0,4.544,-15.181,-36.757,-44.236,9.117,0.0,-0.163,-0.195,0.792,-2.529,-1.033,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,84.567
84.6577,0.01341,74.55,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.70199,1.55099,0.16092,0.62321,1.62797,0.15498,0.703,1.55,0.161,0.62048,1.62548,0.15375,0.7055,1.5525,0.17434,0.624,1.629,0.161,0.703,1.55,0.161,0.007,110.308,1.417,3.89,13.807,3.89,0.007,171.56,3.156,0.0,0.04975,0,0.0,4.536,-15.191,-36.716,-44.363,9.064,0.0,-0.166,-0.197,0.794,-2.519,-1.041,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,84.6177
84.7087,0.01283,77.93,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.70199,1.55099,0.16092,0.62318,1.62794,0.15501,0.703,1.55,0.161,0.62044,1.62544,0.15379,0.70544,1.55244,0.17436,0.624,1.629,0.161,0.703,1.55,0.161,0.007,110.308,1.417,3.901,13.807,3.901,0.007,171.557,3.144,0.0,0.04956,0,0.0,4.527,-15.201,-36.676,-44.491,9.011,0.0,-0.168,-0.195,0.789,-2.509,-1.04,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,84.66869999999999
84.7598,0.01267,78.92,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.70199,1.55099,0.16092,0.62315,1.62792,0.15505,0.703,1.55,0.161,0.62041,1.62541,0.15382,0.70538,1.55238,0.17438,0.624,1.629,0.161,0.703,1.55,0.161,0.007,110.308,1.417,3.912,13.807,3.912,0.007,171.555,3.131,0.0,0.04938,0,0.0,4.519,-15.211,-36.636,-44.619,8.957,0.0,-0.171,-0.195,0.788,-2.496,-1.042,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,84.71979999999999
84.8111,0.01317,75.94,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.70199,1.55099,0.16092,0.62312,1.62789,0.15508,0.703,1.55,0.161,0.62037,1.62537,0.15386,0.70532,1.55232,0.1744,0.624,1.629,0.161,0.703,1.55,0.161,0.007,110.308,1.417,3.922,13.807,3.922,0.007,171.553,3.118,0.0,0.04913,0,0.0,4.51,-15.221,-36.595,-44.747,8.904,0.0,-0.172,-0.194,0.783,-2.483,-1.039,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,84.77109999999999
84.8734,0.01242,80.54,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.70199,1.55099,0.16092,0.62308,1.62786,0.15513,0.703,1.55,0.161,0.62033,1.62533,0.15391,0.70525,1.55225,0.17443,0.624,1.629,0.161,0.703,1.55,0.161,0.007,110.308,1.417,3.935,13.807,3.935,0.007,171.55,3.102,0.0,0.04907,0,0.0,4.499,-15.233,-36.546,-44.902,8.839,0.0,-0.173,-0.192,0.778,-2.481,-1.037,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,84.8334
84.924,0.01222,81.83,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9994,0.995,0.703,1.55,0.16099,0.70199,1.55099,0.16092,0.62306,1.62783,0.15516,0.703,1.55,0.161,0.62029,1.62529,0.15394,0.70519,1.55219,0.17445,0.624,1.629,0.161,0.703,1.55,0.161,0.007,110.308,1.417,3.945,13.807,3.945,0.007,171.548,3.089,0.0,0.04884,0,0.0,4.49,-15.243,-36.507,-45.027,8.786,0.0,-0.175,-0.191,0.775,-2.468,-1.037,0.0,0,1,1,project4_multircm_20260716_122044_088.csv,84.884
