time_s,dt_s,fps,task,mode,phase,insertion_progress,lambda,tip_x,tip_y,tip_z,rcm_x,rcm_y,rcm_z,entry_side_x,entry_side_y,entry_side_z,desired_tip_x,desired_tip_y,desired_tip_z,desired_entry_cone_x,desired_entry_cone_y,desired_entry_cone_z,desired_tip_cone_x,desired_tip_cone_y,desired_tip_cone_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,tip_target_error_mm,entry_rcm_error_mm,target_rcm_error_mm,task2_entry_cone_error_mm,task4_tip_cone_error_mm,active_task_error_mm,tip_line_distance_mm,shaft_line_max_distance_mm,tool_axis_angle_deg,skull_violation_mm,qdot_norm_rad_s,raw_task_qdot_norm_rad_s,nullspace_joint_contrib_norm_rad_s,boosted_damping,task2_nullspace_disabled,lambdadot,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q1dot_deg_s,q2dot_deg_s,q3dot_deg_s,q4dot_deg_s,q5dot_deg_s,q6dot_deg_s,entry_rcm_ok,tip_target_ok,skull_ok_0mm,log_file,time_rel_s
69.0667,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99972,1.30018,0.10021,0.99698,1.30252,0.10024,0.78491,1.48417,0.10234,1.0,1.3,0.1,0.78452,1.48453,0.10407,0.98313,1.28313,0.12561,0.8,1.5,0.1,1.0,1.3,0.1,0.396,278.928,3.938,1.811,34.796,1.811,0.225,438.888,4.44,0.0,0.05291,0.05355,0.00315,0.055,0,0.0,7.482,32.802,-142.68,-6.014,60.8,0.0,-1.42,0.124,-0.424,2.64,0.074,0.0,0,1,1,control.csv,69.0
69.1333,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99972,1.30018,0.10021,0.99698,1.30252,0.10024,0.78492,1.48418,0.10254,1.0,1.3,0.1,0.78455,1.48455,0.10427,0.98299,1.28299,0.12542,0.8,1.5,0.1,1.0,1.3,0.1,0.396,278.928,3.939,1.809,34.798,1.809,0.224,438.889,4.441,0.0,0.0528,0.05339,0.00315,0.055,0,0.0,7.433,32.805,-142.694,-5.923,60.802,0.0,-1.42,0.097,-0.389,2.64,0.08,0.0,0,1,1,control.csv,69.06660000000001
69.2,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99972,1.30018,0.10021,0.99699,1.30252,0.10024,0.78494,1.4842,0.10275,1.0,1.3,0.1,0.78458,1.48458,0.10448,0.98284,1.28284,0.12522,0.8,1.5,0.1,1.0,1.3,0.1,0.396,278.927,3.939,1.806,34.801,1.806,0.223,438.891,4.442,0.0,0.0527,0.05324,0.00315,0.055,0,0.0,7.385,32.808,-142.706,-5.832,60.805,0.0,-1.42,0.07,-0.352,2.639,0.086,0.0,0,1,1,control.csv,69.1333
69.2667,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99972,1.30019,0.10021,0.99699,1.30253,0.10025,0.78495,1.48421,0.10295,1.0,1.3,0.1,0.78461,1.48461,0.10468,0.98269,1.28269,0.12502,0.8,1.5,0.1,1.0,1.3,0.1,0.396,278.926,3.94,1.804,34.805,1.804,0.221,438.892,4.443,0.0,0.05261,0.0531,0.00315,0.055,0,0.0,7.336,32.809,-142.716,-5.742,60.809,0.0,-1.419,0.042,-0.315,2.639,0.093,0.0,0,1,1,control.csv,69.2
69.3333,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99972,1.30019,0.10021,0.99699,1.30253,0.10025,0.78497,1.48423,0.10316,1.0,1.3,0.1,0.78464,1.48464,0.10488,0.98255,1.28255,0.12482,0.8,1.5,0.1,1.0,1.3,0.1,0.396,278.925,3.941,1.801,34.808,1.801,0.22,438.894,4.444,0.0,0.05252,0.05296,0.00314,0.055,0,0.0,7.287,32.809,-142.726,-5.651,60.812,0.0,-1.419,0.015,-0.279,2.637,0.099,0.0,0,1,1,control.csv,69.2666
69.4,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99972,1.30019,0.10021,0.99699,1.30253,0.10025,0.78499,1.48425,0.10336,1.0,1.3,0.1,0.78468,1.48468,0.10508,0.98241,1.28241,0.12462,0.8,1.5,0.1,1.0,1.3,0.1,0.396,278.924,3.942,1.799,34.812,1.799,0.218,438.895,4.445,0.0,0.05244,0.05284,0.00315,0.055,0,0.0,7.238,32.809,-142.734,-5.561,60.816,0.0,-1.418,-0.012,-0.244,2.636,0.105,0.0,0,1,1,control.csv,69.33330000000001
69.4667,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99973,1.30019,0.10021,0.99699,1.30254,0.10025,0.78501,1.48427,0.10357,1.0,1.3,0.1,0.78471,1.48471,0.10528,0.98227,1.28227,0.12442,0.8,1.5,0.1,1.0,1.3,0.1,0.396,278.923,3.942,1.797,34.815,1.797,0.217,438.896,4.446,0.0,0.05237,0.05271,0.00314,0.055,0,0.0,7.189,32.808,-142.742,-5.47,60.82,0.0,-1.417,-0.04,-0.207,2.634,0.112,0.0,0,1,1,control.csv,69.4
69.5333,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99973,1.3002,0.10021,0.997,1.30254,0.10025,0.78503,1.4843,0.10377,1.0,1.3,0.1,0.78475,1.48475,0.10549,0.98213,1.28213,0.12421,0.8,1.5,0.1,1.0,1.3,0.1,0.396,278.922,3.943,1.794,34.819,1.794,0.216,438.898,4.447,0.0,0.05231,0.0526,0.00314,0.055,0,0.0,7.141,32.805,-142.748,-5.38,60.824,0.0,-1.416,-0.066,-0.172,2.632,0.119,0.0,0,1,1,control.csv,69.4666
69.6,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99973,1.3002,0.10021,0.997,1.30254,0.10026,0.78505,1.48432,0.10398,1.0,1.3,0.1,0.78478,1.48478,0.10569,0.98199,1.28199,0.124,0.8,1.5,0.1,1.0,1.3,0.1,0.396,278.921,3.944,1.792,34.823,1.792,0.214,438.899,4.448,0.0,0.05224,0.05249,0.00314,0.055,0,0.0,7.092,32.802,-142.752,-5.289,60.828,0.0,-1.415,-0.093,-0.135,2.63,0.124,0.0,0,1,1,control.csv,69.5333
69.6667,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99973,1.3002,0.10021,0.997,1.30255,0.10026,0.78508,1.48434,0.10418,1.0,1.3,0.1,0.78482,1.48482,0.10589,0.98185,1.28185,0.1238,0.8,1.5,0.1,1.0,1.3,0.1,0.396,278.92,3.945,1.79,34.826,1.79,0.213,438.901,4.449,0.0,0.05219,0.05239,0.00314,0.055,0,0.0,7.043,32.798,-142.756,-5.199,60.833,0.0,-1.414,-0.12,-0.1,2.627,0.131,0.0,0,1,1,control.csv,69.60000000000001
69.7333,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99973,1.30021,0.10021,0.997,1.30255,0.10026,0.7851,1.48437,0.10438,1.0,1.3,0.1,0.78486,1.48486,0.10609,0.98171,1.28171,0.12359,0.8,1.5,0.1,1.0,1.3,0.1,0.396,278.919,3.946,1.788,34.83,1.788,0.212,438.902,4.45,0.0,0.05214,0.05229,0.00314,0.055,0,0.0,6.995,32.793,-142.758,-5.109,60.837,0.0,-1.412,-0.148,-0.062,2.624,0.137,0.0,0,1,1,control.csv,69.6666
69.8,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99973,1.30021,0.10021,0.997,1.30255,0.10026,0.78513,1.4844,0.10459,1.0,1.3,0.1,0.7849,1.4849,0.10629,0.98158,1.28158,0.12337,0.8,1.5,0.1,1.0,1.3,0.1,0.397,278.918,3.946,1.787,34.834,1.787,0.211,438.903,4.451,0.0,0.05211,0.0522,0.00314,0.055,0,0.0,6.946,32.787,-142.759,-5.018,60.842,0.0,-1.411,-0.175,-0.027,2.621,0.144,0.0,0,1,1,control.csv,69.7333
69.8667,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99974,1.30021,0.10021,0.997,1.30256,0.10027,0.78516,1.48443,0.10479,1.0,1.3,0.1,0.78494,1.48494,0.10648,0.98145,1.28145,0.12316,0.8,1.5,0.1,1.0,1.3,0.1,0.397,278.917,3.947,1.785,34.838,1.785,0.21,438.905,4.452,0.0,0.05208,0.05212,0.00315,0.055,0,0.0,6.898,32.78,-142.759,-4.928,60.847,0.0,-1.409,-0.201,0.009,2.618,0.15,0.0,0,1,1,control.csv,69.8
69.9333,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99974,1.30022,0.10021,0.99701,1.30256,0.10027,0.78519,1.48446,0.10499,1.0,1.3,0.1,0.78499,1.48499,0.10668,0.98131,1.28131,0.12295,0.8,1.5,0.1,1.0,1.3,0.1,0.397,278.916,3.948,1.783,34.841,1.783,0.209,438.906,4.453,0.0,0.05205,0.05205,0.00314,0.055,0,0.0,6.849,32.772,-142.757,-4.839,60.853,0.0,-1.407,-0.229,0.046,2.614,0.157,0.0,0,1,1,control.csv,69.8666
70.0,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99974,1.30022,0.10021,0.99701,1.30256,0.10027,0.78522,1.48449,0.10519,1.0,1.3,0.1,0.78503,1.48503,0.10688,0.98118,1.28118,0.12273,0.8,1.5,0.1,1.0,1.3,0.1,0.398,278.915,3.949,1.782,34.846,1.782,0.208,438.908,4.454,0.0,0.05204,0.05198,0.00315,0.055,0,0.0,6.801,32.763,-142.754,-4.749,60.858,0.0,-1.405,-0.255,0.081,2.611,0.163,0.0,0,1,1,control.csv,69.9333
70.0667,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99974,1.30022,0.10021,0.99701,1.30257,0.10027,0.78525,1.48452,0.10539,1.0,1.3,0.1,0.78508,1.48508,0.10708,0.98105,1.28105,0.12251,0.8,1.5,0.1,1.0,1.3,0.1,0.398,278.914,3.95,1.78,34.849,1.78,0.207,438.909,4.455,0.0,0.05202,0.05191,0.00314,0.055,0,0.0,6.752,32.754,-142.75,-4.659,60.864,0.0,-1.403,-0.283,0.119,2.606,0.169,0.0,0,1,1,control.csv,70.0
70.1333,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99974,1.30023,0.1002,0.99701,1.30257,0.10027,0.78528,1.48456,0.10559,1.0,1.3,0.1,0.78512,1.48512,0.10727,0.98092,1.28092,0.12229,0.8,1.5,0.1,1.0,1.3,0.1,0.398,278.913,3.951,1.779,34.854,1.779,0.206,438.911,4.456,0.0,0.052,0.05184,0.00315,0.055,0,0.0,6.704,32.743,-142.745,-4.57,60.87,0.0,-1.4,-0.31,0.154,2.601,0.174,0.0,0,1,1,control.csv,70.06660000000001
70.2,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99974,1.30023,0.1002,0.99701,1.30257,0.10028,0.78532,1.48459,0.10579,1.0,1.3,0.1,0.78517,1.48517,0.10747,0.98079,1.28079,0.12207,0.8,1.5,0.1,1.0,1.3,0.1,0.399,278.912,3.951,1.777,34.857,1.777,0.205,438.912,4.457,0.0,0.05201,0.0518,0.00315,0.055,0,0.0,6.656,32.731,-142.739,-4.48,60.876,0.0,-1.398,-0.336,0.189,2.597,0.181,0.0,0,1,1,control.csv,70.1333
70.2667,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99975,1.30023,0.1002,0.99702,1.30258,0.10028,0.78535,1.48463,0.10599,1.0,1.3,0.1,0.78522,1.48522,0.10766,0.98067,1.28067,0.12185,0.8,1.5,0.1,1.0,1.3,0.1,0.399,278.911,3.952,1.776,34.861,1.776,0.204,438.913,4.458,0.0,0.05202,0.05177,0.00315,0.055,0,0.0,6.608,32.719,-142.731,-4.391,60.883,0.0,-1.396,-0.363,0.225,2.592,0.187,0.0,0,1,1,control.csv,70.2
70.3333,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99975,1.30023,0.1002,0.99702,1.30258,0.10028,0.78539,1.48467,0.10619,1.0,1.3,0.1,0.78527,1.48527,0.10786,0.98054,1.28054,0.12163,0.8,1.5,0.1,1.0,1.3,0.1,0.399,278.911,3.953,1.775,34.865,1.775,0.204,438.915,4.459,0.0,0.05203,0.05172,0.00315,0.055,0,0.0,6.56,32.706,-142.722,-4.302,60.889,0.0,-1.393,-0.39,0.261,2.586,0.193,0.0,0,1,1,control.csv,70.2666
70.4,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99975,1.30024,0.1002,0.99702,1.30258,0.10028,0.78543,1.4847,0.10639,1.0,1.3,0.1,0.78532,1.48533,0.10805,0.98042,1.28042,0.1214,0.8,1.5,0.1,1.0,1.3,0.1,0.4,278.91,3.953,1.774,34.869,1.774,0.203,438.916,4.46,0.0,0.05205,0.05169,0.00315,0.055,0,0.0,6.512,32.691,-142.712,-4.214,60.896,0.0,-1.39,-0.416,0.297,2.581,0.199,0.0,0,1,1,control.csv,70.33330000000001
70.4667,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99975,1.30024,0.1002,0.99702,1.30259,0.10028,0.78547,1.48475,0.10659,1.0,1.3,0.1,0.78538,1.48538,0.10824,0.9803,1.2803,0.12118,0.8,1.5,0.1,1.0,1.3,0.1,0.4,278.909,3.954,1.773,34.873,1.773,0.202,438.918,4.461,0.0,0.05209,0.05168,0.00315,0.055,0,0.0,6.464,32.676,-142.701,-4.125,60.903,0.0,-1.387,-0.443,0.332,2.575,0.205,0.0,0,1,1,control.csv,70.4
70.5333,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99975,1.30024,0.1002,0.99702,1.30259,0.10029,0.78551,1.48479,0.10679,1.0,1.3,0.1,0.78543,1.48543,0.10843,0.98017,1.28017,0.12095,0.8,1.5,0.1,1.0,1.3,0.1,0.401,278.908,3.955,1.772,34.878,1.772,0.201,438.919,4.462,0.0,0.0521,0.05164,0.00315,0.055,0,0.0,6.417,32.66,-142.689,-4.037,60.91,0.0,-1.384,-0.469,0.368,2.568,0.211,0.0,0,1,1,control.csv,70.4666
70.6,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99975,1.30024,0.1002,0.99703,1.30259,0.10029,0.78555,1.48483,0.10698,1.0,1.3,0.1,0.78549,1.48549,0.10863,0.98005,1.28005,0.12072,0.8,1.5,0.1,1.0,1.3,0.1,0.401,278.907,3.956,1.772,34.881,1.772,0.201,438.92,4.463,0.0,0.05214,0.05163,0.00316,0.055,0,0.0,6.369,32.643,-142.675,-3.949,60.918,0.0,-1.381,-0.495,0.403,2.562,0.215,0.0,0,1,1,control.csv,70.5333
70.6667,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99975,1.30025,0.1002,0.99703,1.3026,0.10029,0.7856,1.48487,0.10718,1.0,1.3,0.1,0.78555,1.48555,0.10882,0.97994,1.27994,0.12049,0.8,1.5,0.1,1.0,1.3,0.1,0.402,278.906,3.957,1.771,34.886,1.771,0.2,438.922,4.464,0.0,0.05219,0.05163,0.00316,0.055,0,0.0,6.322,32.625,-142.66,-3.861,60.925,0.0,-1.377,-0.521,0.438,2.556,0.221,0.0,0,1,1,control.csv,70.60000000000001
70.7333,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99976,1.30025,0.1002,0.99703,1.3026,0.10029,0.78564,1.48492,0.10738,1.0,1.3,0.1,0.78561,1.48561,0.10901,0.97982,1.27982,0.12026,0.8,1.5,0.1,1.0,1.3,0.1,0.402,278.905,3.957,1.77,34.89,1.77,0.2,438.923,4.466,0.0,0.05223,0.05162,0.00316,0.055,0,0.0,6.275,32.607,-142.644,-3.773,60.933,0.0,-1.373,-0.549,0.475,2.548,0.227,0.0,0,1,1,control.csv,70.6666
70.8,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99976,1.30025,0.1002,0.99703,1.3026,0.10029,0.78569,1.48497,0.10757,1.0,1.3,0.1,0.78567,1.48567,0.1092,0.9797,1.2797,0.12003,0.8,1.5,0.1,1.0,1.3,0.1,0.403,278.904,3.958,1.77,34.894,1.77,0.199,438.925,4.467,0.0,0.05231,0.05165,0.00316,0.055,0,0.0,6.227,32.587,-142.626,-3.686,60.941,0.0,-1.37,-0.575,0.511,2.542,0.233,0.0,0,1,1,control.csv,70.7333
70.8667,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99976,1.30026,0.1002,0.99704,1.30261,0.10029,0.78574,1.48502,0.10776,1.0,1.3,0.1,0.78573,1.48573,0.10938,0.97959,1.27959,0.11979,0.8,1.5,0.1,1.0,1.3,0.1,0.403,278.903,3.959,1.769,34.899,1.769,0.199,438.926,4.468,0.0,0.05236,0.05165,0.00316,0.055,0,0.0,6.18,32.566,-142.608,-3.599,60.949,0.0,-1.366,-0.601,0.546,2.533,0.238,0.0,0,1,1,control.csv,70.8
70.9333,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99976,1.30026,0.1002,0.99704,1.30261,0.1003,0.78578,1.48507,0.10796,1.0,1.3,0.1,0.78579,1.48579,0.10957,0.97947,1.27947,0.11955,0.8,1.5,0.1,1.0,1.3,0.1,0.404,278.902,3.96,1.769,34.903,1.769,0.198,438.928,4.469,0.0,0.05244,0.05168,0.00317,0.055,0,0.0,6.133,32.545,-142.588,-3.512,60.958,0.0,-1.362,-0.627,0.582,2.526,0.244,0.0,0,1,1,control.csv,70.8666
71.0,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99976,1.30026,0.1002,0.99704,1.30261,0.1003,0.78583,1.48512,0.10815,1.0,1.3,0.1,0.78585,1.48585,0.10976,0.97936,1.27936,0.11932,0.8,1.5,0.1,1.0,1.3,0.1,0.405,278.901,3.961,1.768,34.908,1.768,0.198,438.929,4.47,0.0,0.05251,0.0517,0.00317,0.055,0,0.0,6.087,32.523,-142.567,-3.425,60.966,0.0,-1.358,-0.653,0.618,2.518,0.249,0.0,0,1,1,control.csv,70.9333
71.0667,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99976,1.30026,0.1002,0.99704,1.30262,0.1003,0.78589,1.48517,0.10834,1.0,1.3,0.1,0.78592,1.48592,0.10994,0.97925,1.27925,0.11908,0.8,1.5,0.1,1.0,1.3,0.1,0.405,278.9,3.962,1.768,34.912,1.768,0.197,438.93,4.471,0.0,0.05259,0.05174,0.00317,0.055,0,0.0,6.04,32.499,-142.545,-3.339,60.975,0.0,-1.353,-0.679,0.652,2.51,0.254,0.0,0,1,1,control.csv,71.0
71.1333,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99977,1.30027,0.1002,0.99704,1.30262,0.1003,0.78594,1.48522,0.10853,1.0,1.3,0.1,0.78598,1.48598,0.11013,0.97914,1.27914,0.11884,0.8,1.5,0.1,1.0,1.3,0.1,0.406,278.899,3.962,1.768,34.917,1.768,0.197,438.932,4.472,0.0,0.05268,0.05177,0.00317,0.055,0,0.0,5.994,32.475,-142.522,-3.253,60.984,0.0,-1.349,-0.705,0.688,2.501,0.26,0.0,0,1,1,control.csv,71.06660000000001
71.2,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99977,1.30027,0.10019,0.99705,1.30263,0.1003,0.78599,1.48528,0.10872,1.0,1.3,0.1,0.78605,1.48605,0.11031,0.97903,1.27904,0.1186,0.8,1.5,0.1,1.0,1.3,0.1,0.406,278.898,3.963,1.768,34.921,1.768,0.197,438.933,4.473,0.0,0.05279,0.05184,0.00318,0.055,0,0.0,5.947,32.45,-142.497,-3.167,60.993,0.0,-1.345,-0.731,0.723,2.493,0.265,0.0,0,1,1,control.csv,71.1333
71.2667,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99977,1.30027,0.10019,0.99705,1.30263,0.10031,0.78605,1.48533,0.10891,1.0,1.3,0.1,0.78612,1.48612,0.1105,0.97893,1.27893,0.11836,0.8,1.5,0.1,1.0,1.3,0.1,0.407,278.898,3.964,1.768,34.925,1.768,0.196,438.934,4.474,0.0,0.05288,0.05188,0.00318,0.055,0,0.0,5.901,32.424,-142.471,-3.082,61.002,0.0,-1.34,-0.757,0.758,2.483,0.27,0.0,0,1,1,control.csv,71.2
71.3333,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99977,1.30028,0.10019,0.99705,1.30263,0.10031,0.7861,1.48539,0.1091,1.0,1.3,0.1,0.78619,1.48619,0.11068,0.97882,1.27882,0.11811,0.8,1.5,0.1,1.0,1.3,0.1,0.408,278.897,3.965,1.768,34.93,1.768,0.196,438.936,4.475,0.0,0.05298,0.05193,0.00319,0.055,0,0.0,5.855,32.398,-142.444,-2.997,61.012,0.0,-1.335,-0.782,0.793,2.473,0.274,0.0,0,1,1,control.csv,71.2666
71.4,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99977,1.30028,0.10019,0.99705,1.30264,0.10031,0.78616,1.48545,0.10929,1.0,1.3,0.1,0.78626,1.48626,0.11086,0.97872,1.27872,0.11787,0.8,1.5,0.1,1.0,1.3,0.1,0.409,278.895,3.966,1.769,34.935,1.769,0.196,438.937,4.476,0.0,0.0531,0.05199,0.00319,0.055,0,0.0,5.809,32.37,-142.416,-2.912,61.021,0.0,-1.33,-0.808,0.828,2.464,0.279,0.0,0,1,1,control.csv,71.33330000000001
71.4667,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99977,1.30028,0.10019,0.99706,1.30264,0.10031,0.78622,1.48551,0.10948,1.0,1.3,0.1,0.78633,1.48633,0.11104,0.97862,1.27862,0.11762,0.8,1.5,0.1,1.0,1.3,0.1,0.409,278.895,3.967,1.769,34.939,1.769,0.196,438.939,4.477,0.0,0.05322,0.05208,0.00319,0.055,0,0.0,5.764,32.342,-142.386,-2.828,61.031,0.0,-1.324,-0.835,0.865,2.454,0.285,0.0,0,1,1,control.csv,71.4
71.5333,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99978,1.30029,0.10019,0.99706,1.30264,0.10031,0.78628,1.48557,0.10967,1.0,1.3,0.1,0.78641,1.48641,0.11122,0.97852,1.27852,0.11738,0.8,1.5,0.1,1.0,1.3,0.1,0.41,278.894,3.967,1.769,34.944,1.769,0.196,438.94,4.478,0.0,0.05335,0.05215,0.0032,0.055,0,0.0,5.718,32.312,-142.356,-2.743,61.041,0.0,-1.319,-0.86,0.899,2.443,0.29,0.0,0,1,1,control.csv,71.4666
71.6,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99978,1.30029,0.10019,0.99706,1.30265,0.10031,0.78634,1.48563,0.10985,1.0,1.3,0.1,0.78648,1.48648,0.1114,0.97842,1.27842,0.11713,0.8,1.5,0.1,1.0,1.3,0.1,0.411,278.893,3.968,1.77,34.949,1.77,0.196,438.942,4.479,0.0,0.05347,0.05223,0.0032,0.055,0,0.0,5.673,32.282,-142.324,-2.66,61.051,0.0,-1.314,-0.885,0.934,2.433,0.294,0.0,0,1,1,control.csv,71.5333
71.6667,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99978,1.30029,0.10019,0.99706,1.30265,0.10032,0.7864,1.48569,0.11004,1.0,1.3,0.1,0.78656,1.48656,0.11158,0.97832,1.27832,0.11688,0.8,1.5,0.1,1.0,1.3,0.1,0.412,278.892,3.969,1.77,34.954,1.77,0.196,438.943,4.48,0.0,0.05362,0.05233,0.0032,0.055,0,0.0,5.628,32.251,-142.291,-2.576,61.061,0.0,-1.308,-0.911,0.97,2.422,0.298,0.0,0,1,1,control.csv,71.60000000000001
71.7333,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99978,1.30029,0.10019,0.99706,1.30265,0.10032,0.78647,1.48576,0.11022,1.0,1.3,0.1,0.78663,1.48663,0.11175,0.97822,1.27822,0.11663,0.8,1.5,0.1,1.0,1.3,0.1,0.413,278.891,3.97,1.771,34.958,1.771,0.196,438.945,4.481,0.0,0.05376,0.05242,0.00321,0.055,0,0.0,5.583,32.219,-142.257,-2.493,61.071,0.0,-1.302,-0.937,1.005,2.411,0.303,0.0,0,1,1,control.csv,71.6666
71.8,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99978,1.3003,0.10019,0.99707,1.30266,0.10032,0.78653,1.48583,0.1104,1.0,1.3,0.1,0.78671,1.48671,0.11193,0.97813,1.27813,0.11638,0.8,1.5,0.1,1.0,1.3,0.1,0.414,278.89,3.971,1.772,34.963,1.772,0.196,438.946,4.482,0.0,0.0539,0.05253,0.00321,0.055,0,0.0,5.539,32.186,-142.221,-2.411,61.082,0.0,-1.297,-0.96,1.037,2.401,0.307,0.0,0,1,1,control.csv,71.7333
71.8667,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99978,1.3003,0.10019,0.99707,1.30266,0.10032,0.7866,1.48589,0.11059,1.0,1.3,0.1,0.78679,1.48679,0.1121,0.97803,1.27803,0.11613,0.8,1.5,0.1,1.0,1.3,0.1,0.415,278.889,3.972,1.773,34.968,1.773,0.196,438.947,4.483,0.0,0.05406,0.05263,0.00322,0.055,0,0.0,5.494,32.152,-142.185,-2.329,61.092,0.0,-1.291,-0.986,1.073,2.389,0.311,0.0,0,1,1,control.csv,71.8
71.9333,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99978,1.3003,0.10019,0.99707,1.30267,0.10032,0.78667,1.48596,0.11077,1.0,1.3,0.1,0.78687,1.48687,0.11228,0.97794,1.27794,0.11587,0.8,1.5,0.1,1.0,1.3,0.1,0.416,278.888,3.972,1.773,34.972,1.773,0.197,438.949,4.484,0.0,0.05421,0.05274,0.00322,0.055,0,0.0,5.45,32.118,-142.147,-2.247,61.103,0.0,-1.285,-1.01,1.107,2.377,0.315,0.0,0,1,1,control.csv,71.8666
72.0,0.06667,15.0,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.0,0.995,0.99979,1.30031,0.10019,0.99707,1.30267,0.10032,0.78673,1.48603,0.11095,1.0,1.3,0.1,0.78695,1.48695,0.11245,0.97785,1.27785,0.11562,0.8,1.5,0.1,1.0,1.3,0.1,0.417,278.887,3.974,1.774,34.977,1.774,0.197,438.95,4.485,0.0,0.05438,0.05286,0.00323,0.055,0,0.0,5.406,32.082,-142.108,-2.166,61.114,0.0,-1.278,-1.036,1.143,2.365,0.319,0.0,0,1,1,control.csv,71.9333
