time_s,dt_s,fps,task,mode,phase,insertion_progress,lambda,tip_x,tip_y,tip_z,rcm_x,rcm_y,rcm_z,entry_side_x,entry_side_y,entry_side_z,desired_tip_x,desired_tip_y,desired_tip_z,desired_entry_cone_x,desired_entry_cone_y,desired_entry_cone_z,desired_tip_cone_x,desired_tip_cone_y,desired_tip_cone_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,tip_target_error_mm,entry_rcm_error_mm,target_rcm_error_mm,task2_entry_cone_error_mm,task4_tip_cone_error_mm,active_task_error_mm,tip_line_distance_mm,shaft_line_max_distance_mm,tool_axis_angle_deg,skull_violation_mm,qdot_norm_rad_s,raw_task_qdot_norm_rad_s,nullspace_joint_contrib_norm_rad_s,boosted_damping,task2_nullspace_disabled,lambdadot,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q1dot_deg_s,q2dot_deg_s,q3dot_deg_s,q4dot_deg_s,q5dot_deg_s,q6dot_deg_s,entry_rcm_ok,tip_target_ok,skull_ok_0mm,log_file,time_rel_s
54.3855,0.03166,31.58,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.00077,1.30159,0.09986,0.99813,1.30401,0.10014,0.7929,1.49221,0.12114,1.0,1.3,0.1,0.79508,1.49508,0.12115,0.98462,1.28462,0.07258,0.8,1.5,0.1,1.0,1.3,0.1,1.768,278.685,4.43,3.606,35.961,3.606,1.672,439.346,4.974,0.0,0.01459,0.01855,0.00529,0.055,0,0.0,2.884,-23.541,-24.453,-100.491,-2.224,0.0,-0.313,0.033,-0.162,-0.546,-0.525,0.0,0,1,1,bug.csv,54.3178
54.4456,0.02688,37.2,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.00081,1.30164,0.09986,0.99817,1.30406,0.10013,0.79294,1.49225,0.12122,1.0,1.3,0.1,0.79521,1.49521,0.1212,0.98476,1.28476,0.07242,0.8,1.5,0.1,1.0,1.3,0.1,1.831,278.679,4.458,3.723,35.986,3.723,1.736,439.359,4.989,0.0,0.01481,0.0189,0.00529,0.055,0,0.0,2.865,-23.539,-24.463,-100.525,-2.256,0.0,-0.306,0.033,-0.162,-0.581,-0.513,0.0,0,1,1,bug.csv,54.3779
54.5159,0.03084,32.43,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.00086,1.30169,0.09985,0.99821,1.30412,0.10012,0.79299,1.4923,0.12131,1.0,1.3,0.1,0.79535,1.49535,0.12127,0.98493,1.28493,0.07224,0.8,1.5,0.1,1.0,1.3,0.1,1.905,278.67,4.493,3.86,36.015,3.86,1.811,439.374,5.007,0.0,0.01552,0.01976,0.00529,0.055,0,0.0,2.843,-23.537,-24.475,-100.569,-2.293,0.0,-0.301,0.033,-0.164,-0.645,-0.506,0.0,0,1,1,bug.csv,54.4482
54.5854,0.02901,34.48,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.0009,1.30175,0.09984,0.99826,1.30418,0.10011,0.79304,1.49235,0.12139,1.0,1.3,0.1,0.7955,1.4955,0.12133,0.98509,1.28509,0.07206,0.8,1.5,0.1,1.0,1.3,0.1,1.979,278.662,4.528,3.996,36.043,3.996,1.886,439.388,5.024,0.0,0.01596,0.0203,0.00529,0.055,0,0.0,2.821,-23.535,-24.486,-100.615,-2.328,0.0,-0.296,0.033,-0.165,-0.687,-0.498,0.0,0,1,1,bug.csv,54.5177
54.6562,0.03115,32.1,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.00095,1.30181,0.09983,0.99831,1.30424,0.1001,0.79309,1.4924,0.12148,1.0,1.3,0.1,0.79565,1.49565,0.12139,0.98527,1.28527,0.07188,0.8,1.5,0.1,1.0,1.3,0.1,2.055,278.654,4.566,4.134,36.071,4.134,1.962,439.403,5.041,0.0,0.01635,0.02079,0.0053,0.055,0,0.0,2.8,-23.532,-24.498,-100.666,-2.364,0.0,-0.289,0.033,-0.165,-0.727,-0.486,0.0,0,1,1,bug.csv,54.588499999999996
54.7254,0.02983,33.53,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.001,1.30187,0.09982,0.99835,1.3043,0.1001,0.79314,1.49245,0.12156,1.0,1.3,0.1,0.7958,1.4958,0.12145,0.98543,1.28543,0.0717,0.8,1.5,0.1,1.0,1.3,0.1,2.128,278.646,4.603,4.271,36.096,4.271,2.037,439.416,5.057,0.0,0.01713,0.02169,0.0053,0.055,0,0.0,2.78,-23.53,-24.51,-100.718,-2.398,0.0,-0.283,0.033,-0.167,-0.792,-0.478,0.0,0,1,1,bug.csv,54.6577
54.7957,0.02934,34.08,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.00105,1.30193,0.09981,0.9984,1.30436,0.10009,0.79319,1.49251,0.12164,1.0,1.3,0.1,0.79595,1.49595,0.12151,0.98561,1.28561,0.07153,0.8,1.5,0.1,1.0,1.3,0.1,2.204,278.638,4.642,4.41,36.121,4.41,2.113,439.43,5.074,0.0,0.0178,0.02245,0.0053,0.055,0,0.0,2.76,-23.528,-24.522,-100.776,-2.433,0.0,-0.277,0.033,-0.168,-0.845,-0.469,0.0,0,1,1,bug.csv,54.727999999999994
54.8655,0.02747,36.4,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.00109,1.30199,0.0998,0.99845,1.30442,0.10008,0.79324,1.49256,0.12171,1.0,1.3,0.1,0.79609,1.49609,0.12156,0.98578,1.28578,0.07136,0.8,1.5,0.1,1.0,1.3,0.1,2.279,278.63,4.681,4.548,36.145,4.548,2.189,439.444,5.09,0.0,0.01853,0.02326,0.00531,0.055,0,0.0,2.74,-23.525,-24.534,-100.838,-2.466,0.0,-0.27,0.033,-0.169,-0.902,-0.459,0.0,0,1,1,bug.csv,54.797799999999995
54.9362,0.0279,35.85,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.00114,1.30205,0.09979,0.9985,1.30448,0.10007,0.79329,1.49261,0.12179,1.0,1.3,0.1,0.79624,1.49624,0.12162,0.98595,1.28595,0.07118,0.8,1.5,0.1,1.0,1.3,0.1,2.355,278.622,4.722,4.689,36.168,4.689,2.266,439.457,5.105,0.0,0.0192,0.02398,0.00531,0.055,0,0.0,2.721,-23.523,-24.547,-100.904,-2.499,0.0,-0.268,0.034,-0.172,-0.948,-0.457,0.0,0,1,1,bug.csv,54.8685
55.0088,0.029,34.48,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.00119,1.30211,0.09978,0.99854,1.30454,0.10006,0.79334,1.49266,0.12187,1.0,1.3,0.1,0.7964,1.4964,0.12167,0.98614,1.28614,0.07101,0.8,1.5,0.1,1.0,1.3,0.1,2.434,278.614,4.765,4.834,36.191,4.834,2.345,439.47,5.121,0.0,0.02003,0.02489,0.00532,0.055,0,0.0,2.701,-23.52,-24.56,-100.975,-2.532,0.0,-0.259,0.034,-0.173,-1.012,-0.442,0.0,0,1,1,bug.csv,54.9411
55.0764,0.02357,42.43,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.00124,1.30217,0.09977,0.99859,1.30459,0.10005,0.79339,1.49271,0.12194,1.0,1.3,0.1,0.79654,1.49654,0.12172,0.98631,1.28631,0.07085,0.8,1.5,0.1,1.0,1.3,0.1,2.507,278.607,4.806,4.969,36.211,4.969,2.419,439.483,5.136,0.0,0.02072,0.02562,0.00532,0.055,0,0.0,2.683,-23.518,-24.572,-101.046,-2.562,0.0,-0.256,0.034,-0.175,-1.058,-0.439,0.0,0,1,1,bug.csv,55.0087
55.1559,0.03078,32.49,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.00129,1.30224,0.09976,0.99865,1.30466,0.10004,0.79344,1.49277,0.12202,1.0,1.3,0.1,0.79671,1.49672,0.12177,0.98651,1.28651,0.07066,0.8,1.5,0.1,1.0,1.3,0.1,2.594,278.598,4.855,5.128,36.233,5.128,2.507,439.497,5.153,0.0,0.02145,0.02641,0.00532,0.055,0,0.0,2.663,-23.515,-24.586,-101.134,-2.598,0.0,-0.25,0.034,-0.176,-1.11,-0.428,0.0,0,1,1,bug.csv,55.0882
55.2255,0.02943,33.98,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.00134,1.3023,0.09975,0.99869,1.30472,0.10003,0.79349,1.49283,0.12209,1.0,1.3,0.1,0.79686,1.49687,0.12181,0.98668,1.28668,0.0705,0.8,1.5,0.1,1.0,1.3,0.1,2.67,278.591,4.899,5.268,36.252,5.268,2.583,439.509,5.167,0.0,0.02268,0.02769,0.00533,0.055,0,0.0,2.645,-23.513,-24.599,-101.215,-2.628,0.0,-0.242,0.034,-0.178,-1.193,-0.417,0.0,0,1,1,bug.csv,55.157799999999995
55.2957,0.029,34.48,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.00139,1.30236,0.09974,0.99874,1.30478,0.10002,0.79354,1.49288,0.12215,1.0,1.3,0.1,0.79702,1.49702,0.12186,0.98686,1.28686,0.07034,0.8,1.5,0.1,1.0,1.3,0.1,2.748,278.583,4.945,5.41,36.269,5.41,2.661,439.521,5.181,0.0,0.02318,0.02822,0.00533,0.055,0,0.0,2.628,-23.51,-24.612,-101.301,-2.658,0.0,-0.238,0.034,-0.18,-1.227,-0.411,0.0,0,1,1,bug.csv,55.227999999999994
55.3649,0.02462,40.62,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.00144,1.30242,0.09973,0.99879,1.30484,0.10001,0.79359,1.49293,0.12222,1.0,1.3,0.1,0.79717,1.49717,0.1219,0.98704,1.28704,0.07018,0.8,1.5,0.1,1.0,1.3,0.1,2.823,278.576,4.99,5.55,36.285,5.55,2.737,439.533,5.195,0.0,0.02431,0.0294,0.00534,0.055,0,0.0,2.611,-23.508,-24.625,-101.389,-2.686,0.0,-0.23,0.034,-0.182,-1.301,-0.4,0.0,0,1,1,bug.csv,55.2972
55.4472,0.033,30.3,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.00149,1.30249,0.09972,0.99885,1.30491,0.1,0.79365,1.49299,0.12229,1.0,1.3,0.1,0.79734,1.49734,0.12194,0.98725,1.28725,0.07,0.8,1.5,0.1,1.0,1.3,0.1,2.914,278.567,5.046,5.715,36.302,5.715,2.828,439.546,5.211,0.0,0.02566,0.03079,0.00534,0.055,0,0.0,2.592,-23.505,-24.64,-101.5,-2.72,0.0,-0.226,0.034,-0.185,-1.385,-0.395,0.0,0,1,1,bug.csv,55.3795
55.5174,0.02881,34.71,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.00154,1.30255,0.0997,0.9989,1.30497,0.09999,0.7937,1.49305,0.12235,1.0,1.3,0.1,0.7975,1.4975,0.12198,0.98744,1.28744,0.06985,0.8,1.5,0.1,1.0,1.3,0.1,2.991,278.559,5.093,5.858,36.316,5.858,2.906,439.558,5.224,0.0,0.02653,0.03169,0.00535,0.055,0,0.0,2.576,-23.502,-24.654,-101.6,-2.748,0.0,-0.221,0.035,-0.187,-1.441,-0.387,0.0,0,1,1,bug.csv,55.4497
55.5959,0.03206,31.19,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.0016,1.30262,0.09969,0.99895,1.30504,0.09998,0.79376,1.49311,0.12242,1.0,1.3,0.1,0.79767,1.49767,0.12201,0.98764,1.28764,0.06968,0.8,1.5,0.1,1.0,1.3,0.1,3.078,278.551,5.148,6.017,36.329,6.017,2.993,439.57,5.239,0.0,0.02793,0.03312,0.00536,0.055,0,0.0,2.558,-23.499,-24.669,-101.717,-2.779,0.0,-0.212,0.035,-0.189,-1.53,-0.373,0.0,0,0,1,bug.csv,55.5282
55.667,0.03261,30.67,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.00164,1.30268,0.09968,0.999,1.3051,0.09997,0.79381,1.49316,0.12248,1.0,1.3,0.1,0.79782,1.49782,0.12205,0.98783,1.28783,0.06953,0.8,1.5,0.1,1.0,1.3,0.1,3.157,278.544,5.198,6.161,36.34,6.161,3.071,439.581,5.252,0.0,0.02887,0.03408,0.00536,0.055,0,0.0,2.543,-23.497,-24.683,-101.828,-2.807,0.0,-0.212,0.036,-0.194,-1.585,-0.375,0.0,0,0,1,bug.csv,55.5993
55.7355,0.02642,37.85,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.00169,1.30273,0.09967,0.99905,1.30516,0.09996,0.79386,1.49322,0.12253,1.0,1.3,0.1,0.79797,1.49797,0.12207,0.98801,1.28801,0.06938,0.8,1.5,0.1,1.0,1.3,0.1,3.232,278.537,5.246,6.3,36.349,6.3,3.147,439.591,5.264,0.0,0.02955,0.03478,0.00537,0.055,0,0.0,2.528,-23.494,-24.696,-101.937,-2.832,0.0,-0.207,0.036,-0.195,-1.627,-0.369,0.0,0,0,1,bug.csv,55.6678
55.8163,0.05053,19.79,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.00174,1.30279,0.09966,0.99909,1.30522,0.09995,0.79391,1.49327,0.12258,1.0,1.3,0.1,0.79815,1.49815,0.12211,0.98822,1.28822,0.06922,0.8,1.5,0.1,1.0,1.3,0.1,3.307,278.53,5.295,6.479,36.352,6.479,3.222,439.601,5.275,0.0,0.03113,0.03638,0.00537,0.055,0,0.0,2.515,-23.492,-24.71,-102.044,-2.857,0.0,-0.206,0.037,-0.204,-1.72,-0.369,0.0,0,0,1,bug.csv,55.748599999999996
55.8805,0.02466,40.55,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.00179,1.30285,0.09964,0.99914,1.30527,0.09994,0.79396,1.49332,0.12263,1.0,1.3,0.1,0.79829,1.49829,0.12213,0.98839,1.28839,0.06909,0.8,1.5,0.1,1.0,1.3,0.1,3.381,278.523,5.344,6.606,36.36,6.606,3.297,439.61,5.286,0.0,0.03167,0.03693,0.00538,0.055,0,0.0,2.501,-23.49,-24.723,-102.156,-2.881,0.0,-0.203,0.037,-0.205,-1.753,-0.365,0.0,0,0,1,bug.csv,55.812799999999996
55.9543,0.02475,40.4,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.00184,1.30292,0.09963,0.99919,1.30534,0.09992,0.79401,1.49338,0.12269,1.0,1.3,0.1,0.79845,1.49845,0.12215,0.98859,1.28859,0.06894,0.8,1.5,0.1,1.0,1.3,0.1,3.467,278.515,5.401,6.753,36.367,6.753,3.383,439.621,5.299,0.0,0.03318,0.03846,0.00539,0.055,0,0.0,2.486,-23.487,-24.739,-102.29,-2.908,0.0,-0.196,0.037,-0.207,-1.845,-0.355,0.0,0,0,1,bug.csv,55.8866
56.0061,0.01976,50.62,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.00188,1.30296,0.09962,0.99923,1.30539,0.09991,0.79405,1.49342,0.12272,1.0,1.3,0.1,0.79856,1.49856,0.12217,0.98873,1.28873,0.06884,0.8,1.5,0.1,1.0,1.3,0.1,3.527,278.51,5.442,6.856,36.371,6.856,3.443,439.628,5.308,0.0,0.03391,0.03921,0.00539,0.055,0,0.0,2.476,-23.485,-24.75,-102.387,-2.927,0.0,-0.193,0.038,-0.209,-1.889,-0.352,0.0,0,0,1,bug.csv,55.9384
56.0764,0.02065,48.44,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.00193,1.30302,0.09961,0.99928,1.30545,0.0999,0.79411,1.49348,0.12277,1.0,1.3,0.1,0.79872,1.49872,0.12219,0.98892,1.28892,0.0687,0.8,1.5,0.1,1.0,1.3,0.1,3.607,278.503,5.496,6.999,36.374,6.999,3.523,439.638,5.319,0.0,0.03432,0.03963,0.0054,0.055,0,0.0,2.462,-23.482,-24.765,-102.522,-2.952,0.0,-0.187,0.038,-0.209,-1.915,-0.342,0.0,0,0,1,bug.csv,56.0087
56.1493,0.02336,42.81,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.00198,1.30309,0.09959,0.99933,1.30551,0.09989,0.79416,1.49354,0.12282,1.0,1.3,0.1,0.79887,1.49888,0.1222,0.98912,1.28912,0.06857,0.8,1.5,0.1,1.0,1.3,0.1,3.689,278.496,5.552,7.146,36.376,7.146,3.605,439.647,5.331,0.0,0.03612,0.04145,0.00541,0.055,0,0.0,2.448,-23.479,-24.781,-102.668,-2.977,0.0,-0.183,0.038,-0.214,-2.022,-0.338,0.0,0,0,1,bug.csv,56.081599999999995
56.2066,0.03329,30.04,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.00202,1.30314,0.09958,0.99937,1.30556,0.09988,0.7942,1.49359,0.12286,1.0,1.3,0.1,0.799,1.499,0.12222,0.98927,1.28927,0.06846,0.8,1.5,0.1,1.0,1.3,0.1,3.754,278.49,5.597,7.261,36.376,7.261,3.67,439.655,5.339,0.0,0.03691,0.04225,0.00541,0.055,0,0.0,2.438,-23.477,-24.793,-102.784,-2.997,0.0,-0.178,0.038,-0.215,-2.07,-0.331,0.0,0,0,1,bug.csv,56.1389
56.277,0.03191,31.34,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.00207,1.3032,0.09957,0.99942,1.30562,0.09986,0.79426,1.49364,0.1229,1.0,1.3,0.1,0.79915,1.49916,0.12223,0.98947,1.28947,0.06833,0.8,1.5,0.1,1.0,1.3,0.1,3.833,278.483,5.653,7.404,36.375,7.404,3.749,439.664,5.35,0.0,0.0384,0.04376,0.00542,0.055,0,0.0,2.425,-23.474,-24.809,-102.933,-3.02,0.0,-0.176,0.039,-0.22,-2.157,-0.33,0.0,0,0,1,bug.csv,56.2093
56.3461,0.02537,39.42,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.00212,1.30326,0.09955,0.99947,1.30568,0.09985,0.79431,1.4937,0.12295,1.0,1.3,0.1,0.79931,1.49931,0.12224,0.98965,1.28965,0.0682,0.8,1.5,0.1,1.0,1.3,0.1,3.91,278.477,5.707,7.544,36.371,7.544,3.826,439.672,5.36,0.0,0.03931,0.04468,0.00543,0.055,0,0.0,2.413,-23.472,-24.824,-103.084,-3.043,0.0,-0.171,0.04,-0.223,-2.211,-0.325,0.0,0,0,1,bug.csv,56.2784
56.4265,0.03105,32.2,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.00217,1.30333,0.09953,0.99953,1.30575,0.09983,0.79437,1.49377,0.12299,1.0,1.3,0.1,0.79948,1.49948,0.12225,0.98988,1.28988,0.06806,0.8,1.5,0.1,1.0,1.3,0.1,4.0,278.469,5.771,7.706,36.366,7.706,3.916,439.681,5.372,0.0,0.0408,0.04619,0.00544,0.055,0,0.0,2.399,-23.468,-24.843,-103.266,-3.069,0.0,-0.163,0.039,-0.225,-2.299,-0.312,0.0,0,0,1,bug.csv,56.358799999999995
56.4966,0.03117,32.09,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.00222,1.30339,0.09952,0.99958,1.30581,0.09982,0.79442,1.49382,0.12303,1.0,1.3,0.1,0.79964,1.49964,0.12225,0.99007,1.29007,0.06794,0.8,1.5,0.1,1.0,1.3,0.1,4.078,278.462,5.827,7.849,36.36,7.849,3.994,439.689,5.381,0.0,0.04179,0.0472,0.00545,0.055,0,0.0,2.387,-23.466,-24.859,-103.43,-3.092,0.0,-0.157,0.039,-0.227,-2.359,-0.305,0.0,0,0,1,bug.csv,56.4289
56.5686,0.03042,32.87,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.00227,1.30345,0.0995,0.99963,1.30587,0.0998,0.79448,1.49388,0.12307,1.0,1.3,0.1,0.7998,1.4998,0.12226,0.99027,1.29027,0.06782,0.8,1.5,0.1,1.0,1.3,0.1,4.158,278.455,5.885,7.994,36.351,7.994,4.074,439.697,5.391,0.0,0.04339,0.04881,0.00546,0.055,0,0.0,2.376,-23.463,-24.876,-103.602,-3.114,0.0,-0.157,0.04,-0.233,-2.451,-0.308,0.0,0,0,1,bug.csv,56.5009
56.636,0.02615,38.25,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.00232,1.3035,0.09948,0.99967,1.30593,0.09979,0.79453,1.49394,0.1231,1.0,1.3,0.1,0.79994,1.49994,0.12226,0.99046,1.29046,0.06771,0.8,1.5,0.1,1.0,1.3,0.1,4.232,278.449,5.939,8.131,36.342,8.131,4.148,439.704,5.4,0.0,0.0444,0.04983,0.00546,0.055,0,0.0,2.365,-23.46,-24.892,-103.769,-3.135,0.0,-0.152,0.04,-0.235,-2.51,-0.301,0.0,0,0,1,bug.csv,56.5683
56.7065,0.02929,34.14,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.00237,1.30356,0.09947,0.99972,1.30599,0.09977,0.79458,1.494,0.12314,1.0,1.3,0.1,0.8001,1.5001,0.12226,0.99065,1.29065,0.06759,0.8,1.5,0.1,1.0,1.3,0.1,4.31,278.443,5.997,8.274,36.33,8.274,4.226,439.711,5.409,0.0,0.04576,0.0512,0.00547,0.055,0,0.0,2.354,-23.457,-24.909,-103.948,-3.157,0.0,-0.147,0.041,-0.24,-2.59,-0.296,0.0,0,0,1,bug.csv,56.638799999999996
56.7762,0.03088,32.38,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.00242,1.30362,0.09945,0.99977,1.30605,0.09975,0.79463,1.49405,0.12317,1.0,1.3,0.1,0.80025,1.50025,0.12226,0.99085,1.29085,0.06748,0.8,1.5,0.1,1.0,1.3,0.1,4.387,278.437,6.054,8.414,36.317,8.414,4.304,439.718,5.418,0.0,0.04644,0.05189,0.00548,0.055,0,0.0,2.344,-23.454,-24.926,-104.129,-3.178,0.0,-0.149,0.041,-0.244,-2.628,-0.301,0.0,0,0,1,bug.csv,56.7085
56.8485,0.03331,30.02,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.00247,1.30368,0.09943,0.99982,1.30611,0.09973,0.79469,1.49411,0.1232,1.0,1.3,0.1,0.80041,1.50041,0.12225,0.99105,1.29105,0.06737,0.8,1.5,0.1,1.0,1.3,0.1,4.467,278.43,6.114,8.56,36.302,8.56,4.384,439.725,5.427,0.0,0.04781,0.05327,0.00549,0.055,0,0.0,2.333,-23.451,-24.944,-104.322,-3.199,0.0,-0.144,0.042,-0.248,-2.708,-0.296,0.0,0,0,1,bug.csv,56.7808
56.9172,0.03238,30.89,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.00251,1.30374,0.09941,0.99987,1.30616,0.09972,0.79474,1.49417,0.12323,1.0,1.3,0.1,0.80056,1.50056,0.12225,0.99125,1.29125,0.06726,0.8,1.5,0.1,1.0,1.3,0.1,4.543,278.424,6.171,8.699,36.286,8.699,4.46,439.732,5.435,0.0,0.04943,0.05491,0.0055,0.055,0,0.0,2.324,-23.448,-24.961,-104.512,-3.219,0.0,-0.14,0.043,-0.252,-2.802,-0.292,0.0,0,0,1,bug.csv,56.8495
56.9864,0.03197,31.28,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.00256,1.3038,0.09939,0.99992,1.30622,0.0997,0.7948,1.49423,0.12326,1.0,1.3,0.1,0.80071,1.50071,0.12224,0.99144,1.29144,0.06716,0.8,1.5,0.1,1.0,1.3,0.1,4.619,278.419,6.229,8.838,36.268,8.838,4.536,439.738,5.443,0.0,0.04941,0.0549,0.00551,0.055,0,0.0,2.314,-23.445,-24.979,-104.707,-3.24,0.0,-0.136,0.043,-0.253,-2.802,-0.286,0.0,0,0,1,bug.csv,56.9187
57.0501,0.02775,36.04,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.0026,1.30385,0.09938,0.99996,1.30627,0.09968,0.79485,1.49428,0.12329,1.0,1.3,0.1,0.80085,1.50085,0.12223,0.99162,1.29162,0.06707,0.8,1.5,0.1,1.0,1.3,0.1,4.689,278.413,6.282,8.966,36.25,8.966,4.606,439.743,5.451,0.0,0.05137,0.05687,0.00552,0.055,0,0.0,2.305,-23.442,-24.996,-104.891,-3.258,0.0,-0.133,0.043,-0.258,-2.915,-0.285,0.0,0,0,1,bug.csv,56.9824
57.116,0.02448,40.86,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.00265,1.3039,0.09936,1.0,1.30633,0.09966,0.7949,1.49434,0.12331,1.0,1.3,0.1,0.801,1.501,0.12222,0.99181,1.29181,0.06697,0.8,1.5,0.1,1.0,1.3,0.1,4.761,278.407,6.337,9.098,36.23,9.098,4.678,439.749,5.458,0.0,0.05277,0.05828,0.00553,0.055,0,0.0,2.297,-23.44,-25.013,-105.086,-3.277,0.0,-0.133,0.044,-0.264,-2.995,-0.288,0.0,0,0,1,bug.csv,57.0483
57.1869,0.02658,37.62,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.0027,1.30396,0.09934,1.00005,1.30639,0.09964,0.79495,1.4944,0.12334,1.0,1.3,0.1,0.80115,1.50115,0.1222,0.99201,1.29201,0.06687,0.8,1.5,0.1,1.0,1.3,0.1,4.839,278.401,6.397,9.24,36.206,9.24,4.756,439.755,5.466,0.0,0.05397,0.05949,0.00555,0.055,0,0.0,2.287,-23.436,-25.032,-105.301,-3.297,0.0,-0.126,0.044,-0.267,-3.065,-0.278,0.0,0,0,1,bug.csv,57.1192
57.2579,0.02794,35.79,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.00275,1.30402,0.09932,1.0001,1.30645,0.09962,0.79501,1.49446,0.12336,1.0,1.3,0.1,0.80131,1.50131,0.12218,0.99222,1.29222,0.06678,0.8,1.5,0.1,1.0,1.3,0.1,4.917,278.395,6.457,9.381,36.181,9.381,4.833,439.76,5.473,0.0,0.05552,0.06106,0.00556,0.055,0,0.0,2.278,-23.433,-25.052,-105.522,-3.317,0.0,-0.123,0.045,-0.272,-3.154,-0.276,0.0,0,0,1,bug.csv,57.1902
57.3301,0.03272,30.56,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.00279,1.30408,0.09929,1.00015,1.30651,0.0996,0.79506,1.49452,0.12338,1.0,1.3,0.1,0.80147,1.50147,0.12216,0.99243,1.29243,0.06668,0.8,1.5,0.1,1.0,1.3,0.1,4.996,278.39,6.519,9.525,36.154,9.525,4.912,439.766,5.481,0.0,0.056,0.06156,0.00557,0.055,0,0.0,2.269,-23.43,-25.072,-105.75,-3.337,0.0,-0.118,0.045,-0.273,-3.183,-0.27,0.0,0,0,1,bug.csv,57.2624
57.3988,0.03254,30.73,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.9998,0.995,1.00284,1.30414,0.09927,1.0002,1.30656,0.09958,0.79512,1.49458,0.12341,1.0,1.3,0.1,0.80162,1.50162,0.12214,0.99262,1.29262,0.06659,0.8,1.5,0.1,1.0,1.3,0.1,5.071,278.384,6.577,9.661,36.126,9.661,4.987,439.771,5.488,0.0,0.05764,0.0632,0.00558,0.055,0,0.0,2.261,-23.427,-25.091,-105.975,-3.356,0.0,-0.119,0.046,-0.28,-3.276,-0.276,0.0,0,0,1,bug.csv,57.3311
