time,phase,mode,tip_entry_error_mm,entry_rcm_error_mm,entry_axis_error_deg,target_rcm_or_tip_error_mm,final_target_tip_error_mm,insertion_progress,insertion_intermediate_error_mm,entry_cone_angle_deg,entry_cone_violation_deg,skull_violation_mm,arm_skull_violation_mm,entry_lambda,target_lambda,entry_segment,target_segment,joint_limits_ok,tool_x,tool_y,tool_z,tip_x,tip_y,tip_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,entry_error_mm,target_error_mm,needle_skull_violation_mm,lambda,stage,valid_post_insertion_context,raw_needle_skull_penetration_mm,intentional_needle_inside_skull,unsafe_needle_skull_violation_mm,source_file,fps_est,task_inferred,total_skull_violation_mm,cone_t2_angle_deg_geom,cone_t2_radius_mm_geom,entry_side_distance_to_entry_mm_geom,cone_t4_angle_deg_geom,cone_t4_radius_mm_geom,tip_distance_to_target_mm_geom,tip_speed_mm_s,tip_acc_mm_s2,tip_jerk_mm_s3,joint_speed_rms_deg_s,joint_acc_rms_deg_s2
11.55606,ApproachEntry,Double,532.5364,519.2191,58.09399,529.4135,529.4135,0.0,532.5364,58.09399,51.09399,0.0,0.0,0.96381,1.0,6,6,1,0.9194,0.89559,0.11169,1.27235,0.85378,0.29522,0.82,0.7,0.06,0.9,0.56,0.06,0.0,-18.0,26.0,0.0,-14.0,0.0,519.2191,529.4135,0.0,0.96381,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,36.886757654001656,Task3_Insertion,0.0,58.094124804461345,136.8838332447037,156.57803130534026,80.170857067262,524.7214764615605,529.4144494628003,0.0,8.277793041025925e-11,3946619.2291902686,2.320622857404618e-14,1.3871540935042035e-12
11.57843,ApproachEntry,Double,532.5364,519.2191,58.09399,529.4135,529.4135,0.0,532.5364,58.09399,51.09399,0.0,0.0,0.96381,1.0,6,6,1,0.9194,0.89559,0.11169,1.27235,0.85378,0.29522,0.82,0.7,0.06,0.9,0.56,0.06,0.0,-18.0,26.0,0.0,-14.0,0.0,519.2191,529.4135,0.0,0.96381,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,44.702726866337954,Task3_Insertion,0.0,58.094124804461345,136.8838332447037,156.57803130534026,80.170857067262,524.7214764615605,529.4144494628003,3.66205343881779e-12,1.3865254235502694e-11,4.298726000878715e-09,3.2818563180946156e-14,8.304338277880945e-13
11.60287,ApproachEntry,Double,532.5364,519.2191,58.09399,529.4135,529.4135,0.0,532.5364,58.09399,51.09399,0.0,0.0,0.96381,1.0,6,6,1,0.9194,0.89559,0.11169,1.27235,0.85378,0.29522,0.82,0.7,0.06,0.9,0.56,0.06,0.0,-18.0,26.0,0.0,-14.0,0.0,519.2191,529.4135,0.0,0.96381,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,40.91653027823498,Task3_Insertion,0.0,58.094124804461345,136.8838332447037,156.57803130534026,80.170857067262,524.7214764615605,529.4144494628003,0.0,1.3802688659776599e-10,4.985818202559757e-10,2.320622857404618e-14,1.6340174501271912e-12
11.62829,ApproachEntry,Double,532.5364,519.2191,58.09399,529.4135,529.4135,0.0,532.5364,58.09399,51.09399,0.0,0.0,0.96381,1.0,6,6,1,0.9194,0.89559,0.11169,1.27235,0.85378,0.29522,0.82,0.7,0.06,0.9,0.56,0.06,0.0,-18.0,26.0,0.0,-14.0,0.0,519.2191,529.4135,0.0,0.96381,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,39.339103068449354,Task3_Insertion,0.0,58.094124804461345,136.8838332447037,156.57803130534026,80.170857067262,524.7214764615605,529.4144494628003,8.140289677804162e-12,3.629437040929325e-11,5.74106869992945e-09,7.69663529793354e-14,9.261213590394138e-13
11.65405,ApproachEntry,Double,532.5364,519.2191,58.09399,529.4135,529.4135,0.0,532.5364,58.09399,51.09399,0.0,0.0,0.96381,1.0,6,6,1,0.9194,0.89559,0.11169,1.27235,0.85378,0.29522,0.82,0.7,0.06,0.9,0.56,0.06,0.0,-18.0,26.0,0.0,-14.0,0.0,519.2191,529.4135,0.0,0.96381,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,38.81987577639751,Task3_Insertion,0.0,58.094124804461345,136.8838332447037,156.57803130534026,80.170857067262,524.7214764615605,529.4144494628003,1.7763568394002505e-12,1.638296319702934e-10,1.802727621075619e-09,2.5945352296482636e-14,1.266882471872787e-12
11.68423,ApproachEntry,Double,532.5364,519.2191,58.09399,529.4135,529.4135,0.0,532.5364,58.09399,51.09399,0.0,0.0,0.96381,1.0,6,6,1,0.9194,0.89559,0.11169,1.27235,0.85378,0.29522,0.82,0.7,0.06,0.9,0.56,0.06,0.0,-18.0,26.0,0.0,-14.0,0.0,519.2191,529.4135,0.0,0.96381,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,33.13452617627606,Task3_Insertion,0.0,58.094124804461345,136.8838332447037,156.57803130534026,80.170857067262,524.7214764615605,529.4144494628003,8.881784197001252e-13,3.118820220356821e-11,3.784745912736415e-09,3.2818563180946156e-14,4.1612252273942337e-13
11.71142,ApproachEntry,Double,532.5364,519.2191,58.09399,529.4135,529.4135,0.0,532.5364,58.09399,51.09399,0.0,0.0,0.96381,1.0,6,6,1,0.9194,0.89559,0.11169,1.27235,0.85378,0.29522,0.82,0.7,0.06,0.9,0.56,0.06,0.0,-18.0,26.0,0.0,-14.0,0.0,519.2191,529.4135,0.0,0.96381,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,36.778227289443386,Task3_Insertion,0.0,58.094124804461345,136.8838332447037,156.57803130534026,80.170857067262,524.7214764615605,529.4144494628003,8.881784197001252e-13,9.920401940323411e-11,6.986469213429098e-09,2.320622857404618e-14,1.7451843705955772e-12
11.7323,ApproachEntry,Double,532.5364,519.2191,58.09399,529.4135,529.4135,0.0,532.5364,58.09399,51.09399,0.0,0.0,0.96381,1.0,6,6,1,0.9194,0.89559,0.11169,1.27235,0.85378,0.29522,0.82,0.7,0.06,0.9,0.56,0.06,0.0,-18.0,26.0,0.0,-14.0,0.0,519.2191,529.4135,0.0,0.96381,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,47.89272030651339,Task3_Insertion,0.0,58.094124804461345,136.8838332447037,156.57803130534026,80.170857067262,524.7214764615605,529.4144494628003,3.552713678800501e-12,2.6049376440148987e-10,5.757302529263068e-09,4.641245714809236e-14,1.605148207879877e-12
11.75313,ApproachEntry,Double,532.5364,519.2191,58.09399,529.4135,529.4135,0.0,532.5364,58.09399,51.09399,0.0,0.0,0.96381,1.0,6,6,1,0.9194,0.89559,0.11169,1.27235,0.85378,0.29522,0.82,0.7,0.06,0.9,0.56,0.06,0.0,-18.0,26.0,0.0,-14.0,0.0,519.2191,529.4135,0.0,0.96381,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,48.00768122899635,Task3_Insertion,0.0,58.094124804461345,136.8838332447037,156.57803130534026,80.170857067262,524.7214764615605,529.4144494628003,1.0950198975068617e-11,1.4847289739165871e-10,1.2028389810119262e-08,6.665481691674458e-14,1.0913133358566472e-12
11.78054,ApproachEntry,Double,532.5364,519.2191,58.09399,529.4135,529.4135,0.0,532.5364,58.09399,51.09399,0.0,0.0,0.96381,1.0,6,6,1,0.9194,0.89559,0.11169,1.27235,0.85378,0.29522,0.82,0.7,0.06,0.9,0.56,0.06,0.0,-18.0,26.0,0.0,-14.0,0.0,519.2191,529.4135,0.0,0.96381,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,36.48303538854471,Task3_Insertion,0.0,58.094124804461345,136.8838332447037,156.57803130534026,80.170857067262,524.7214764615605,529.4144494628003,5.102196573270515e-12,3.347923223789013e-10,9.959572557793595e-09,5.189070459296527e-14,2.293979912965326e-12
11.80264,ApproachEntry,Double,532.5364,519.2191,58.09399,529.4135,529.4135,0.0,532.5364,58.09399,51.09399,0.0,0.0,0.96381,1.0,6,6,1,0.9194,0.89559,0.11169,1.27235,0.85378,0.29522,0.82,0.7,0.06,0.9,0.56,0.06,0.0,-18.0,26.0,0.0,-14.0,0.0,519.2191,529.4135,0.0,0.96381,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,45.248868778280524,Task3_Insertion,0.0,58.094124804461345,136.8838332447037,156.57803130534026,80.170857067262,524.7214764615605,529.4144494628003,7.993605777301127e-12,2.65890562958864e-10,1298701.9882566123,6.563712636189231e-14,2.7169874861760218e-12
11.82319,ApproachEntry,Double,532.5364,519.2191,58.09399,529.4135,529.4135,0.0,532.5364,58.09399,51.09399,0.0,0.0,0.96381,1.0,6,6,1,0.9194,0.89559,0.11169,1.27235,0.85378,0.29522,0.82,0.7,0.06,0.9,0.56,0.06,0.0,-18.0,26.0,0.0,-14.0,0.0,519.2191,529.4135,0.0,0.96381,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,48.66180048661784,Task3_Insertion,0.0,58.094124804461345,136.8838332447037,156.57803130534026,80.170857067262,524.7214764615605,529.4144494628003,5.102196573270515e-12,51504.846057575654,2126323.83930413,5.684341886080802e-14,1823.0223270073252
11.84536,ApproachEntry,Double,532.5364,519.2191,58.09399,529.4135,529.4135,0.0,532.5364,58.09399,51.09399,0.0,0.0,0.96381,1.0,6,6,1,0.9194,0.89559,0.11169,1.27235,0.85378,0.29522,0.82,0.7,0.06,0.9,0.56,0.06,0.0,-18.0,26.0,0.0,-14.0,0.0,519.2191,529.4135,0.0,0.96381,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,45.10599909788178,Task3_Insertion,0.0,58.094124804461345,136.8838332447037,156.57803130534026,80.170857067262,524.7214764615605,529.4144494628003,2373.740307190138,89628.29357543055,631863.1607289157,84.01892073781599,3502.8812465984674
11.87752,ApproachEntry,Double,495.1351,202.281,51.62917,474.6489,474.6489,0.0,495.1351,51.62917,44.62917,0.0,0.0,0.0,1.0,6,6,1,0.83398,0.83016,0.21421,1.17367,0.73828,0.4044,0.82,0.7,0.06,0.9,0.56,0.06,-6.24195,-24.72,32.72,-6.59417,-20.72,6.72,202.281,474.6489,0.0,0.0,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,31.09452736318304,Task3_Insertion,0.0,51.62817585884961,126.41601108241186,140.42919790605282,73.30595487142224,474.26672820097923,474.64764541710304,4480.930270113975,36556.43963662127,2008184.3268316765,183.66143717784965,1481.5602311517314
11.91591,ApproachEntry,Double,460.7079,185.464,43.5289,410.8919,410.8919,0.0,460.7079,43.5289,36.5289,0.0,0.0,0.0,1.0,6,6,1,0.78719,0.76734,0.22966,1.11638,0.62143,0.40386,0.82,0.7,0.06,0.9,0.56,0.06,-8.00074,-31.44,39.43997,-13.31418,-27.44,13.44,185.464,410.8919,0.0,0.0,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,26.048450117218227,Task3_Insertion,0.0,43.529479378566265,111.05400448072879,119.57823537242969,62.14454262687352,407.32746641794427,410.8937197135045,3302.18193442981,51290.5049279333,516596.6028494075,158.71446514807337,951.9153416327439
11.95485,ApproachEntry,Double,427.4422,145.3889,34.55976,337.138,337.138,0.0,427.4422,34.55976,27.55976,0.0,0.0,0.0,1.0,6,6,1,0.76589,0.70904,0.19464,1.0804,0.50935,0.34027,0.82,0.7,0.06,0.9,0.56,0.06,-6.88504,-38.15998,46.15994,-20.03418,-34.15999,20.16,145.3889,337.138,0.0,0.0,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,25.680534155110298,Task3_Insertion,0.0,34.55839987444953,91.46566106842624,95.78873178112572,46.40876884742985,309.58674138028186,337.1362564305418,3291.457402580883,15516.477002144136,657295.8793414386,149.62261625270318,392.4351908998265
11.97616,ApproachEntry,Double,418.1954,128.5132,30.05826,307.2209,307.2209,0.0,418.1954,30.05826,23.05826,0.0,0.0,0.0,1.0,6,6,1,0.7565,0.68209,0.17028,1.06003,0.45679,0.30109,0.82,0.7,0.06,0.9,0.56,0.06,-5.91249,-41.51996,49.51992,-23.39418,-37.51998,23.52,128.5132,307.2209,0.0,0.0,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,46.92632566870076,Task3_Insertion,0.0,30.058357173877273,80.76476489140856,83.62525935825104,37.84198459609159,256.558811473345,307.2235230251747,3196.2398960619903,11115.53704413521,327191.15916188265,144.51893368227883,174.3237481314646
11.99771,ApproachEntry,Double,415.4357,119.5289,25.64318,286.3551,286.3551,0.0,415.4357,25.64318,18.64318,0.0,0.0,0.0,1.0,6,6,1,0.74636,0.65686,0.14368,1.03645,0.4073,0.26016,0.82,0.7,0.06,0.9,0.56,0.06,-4.79047,-44.87995,52.87991,-26.75418,-40.87996,26.88,119.5289,286.3551,0.0,0.0,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,46.40371229698481,Task3_Insertion,0.0,25.642829944091996,69.78041602535768,71.56477785713182,29.515102837451504,204.6662794554927,286.35627826188835,3202.5917827462354,11113.207502244835,154051.7707869504,146.52733155018015,144.93221361424446
12.01855,ApproachEntry,Double,419.2809,121.7813,21.38915,276.9506,276.9506,0.0,419.2809,21.38915,14.38915,0.0,0.0,0.0,1.0,6,6,1,0.73476,0.63349,0.11604,1.00918,0.36134,0.2191,0.82,0.7,0.06,0.9,0.56,0.06,-3.58492,-48.23993,56.23989,-30.11418,-44.23995,30.24,121.7813,276.9506,0.0,0.0,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,47.98464491362822,Task3_Insertion,0.0,21.388901548694587,58.805532012300276,59.84499321447679,22.307046210057614,159.1446170770956,276.9456228215207,3205.291551904441,12241.891224536288,271580.42514549394,149.68367167848703,89.96403871800995
12.03923,ApproachEntry,Double,429.1474,135.2415,17.3914,279.7642,279.7642,0.0,429.1474,17.3914,10.3914,0.0,0.0,0.0,1.0,6,6,1,0.7212,0.61211,0.08837,0.97806,0.31925,0.17922,0.82,0.7,0.06,0.9,0.56,0.06,-2.35286,-51.59992,59.59988,-33.47417,-47.59993,33.6,135.2415,279.7642,0.0,0.0,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,48.3558994197281,Task3_Insertion,0.0,17.391149373561426,48.19511013922004,48.7555272965035,17.624437349415274,129.9355131416528,279.7629970171181,3128.608868103024,16438.412264153092,1042387.4795035792,150.14576628293614,131.80225797732783
12.05994,ApproachEntry,Double,443.9966,156.9562,13.79746,293.5916,293.5916,0.0,443.9966,13.79746,6.79746,0.0,0.0,0.0,1.0,6,6,1,0.70534,0.59283,0.0616,0.94314,0.28131,0.14163,0.82,0.7,0.06,0.9,0.56,0.06,-1.14946,-54.9599,62.95987,-36.83416,-50.95992,36.95998,156.9562,293.5916,0.0,0.0,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,48.28585224529367,Task3_Insertion,0.0,13.796857452166936,38.45377561769097,38.734186486044294,16.987494170439312,129.71780180898028,293.5858181179739,2847.7405818798816,46833.75517712567,1446700.8151502588,152.13365718658412,761.2646785999873
12.09803,ApproachEntry,Double,462.4884,193.2046,9.69641,319.607,319.607,0.0,462.4884,9.69641,2.69641,0.0,0.0,0.0,1.0,6,6,1,0.67495,0.57928,0.01857,0.8795,0.24205,0.08516,0.82,0.7,0.06,0.9,0.56,0.06,0.95317,-60.25644,69.67984,-43.55413,-57.67989,43.67995,193.2046,319.607,0.0,0.0,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,26.253609871357035,Task3_Insertion,0.0,9.6977087330015,27.161740065066986,27.259297069583667,22.5476430746804,177.34020993993033,319.6020621022337,1627.4302274133606,82688.34540172428,1581501.3705650195,139.8013321457693,1603.182653774793
12.11814,ApproachEntry,Double,405.5722,160.399,11.17576,260.2005,260.2005,0.0,405.5722,11.17576,4.17576,0.0,0.0,0.0,1.0,6,6,1,0.67974,0.6333,0.01991,0.89142,0.3023,0.09493,0.82,0.7,0.06,0.9,0.56,0.06,1.37083,-58.36887,73.03983,-46.91411,-61.03988,47.03994,160.399,260.2005,0.0,0.0,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,49.72650422675103,Task3_Insertion,0.0,11.176178145954143,31.253581276167395,31.402818003358362,20.154591963186775,139.74054849558237,260.1980232438364,2859.660718943394,24549.479492741033,2696306.6113002324,135.91258057302878,619.807708788783
12.13993,ApproachEntry,Double,352.8,148.4935,12.7239,206.5493,206.5493,0.0,352.8,12.7239,5.7239,0.0,0.0,0.0,1.0,6,6,1,0.6777,0.68306,0.02108,0.89588,0.35834,0.1045,0.82,0.7,0.06,0.9,0.56,0.06,1.60606,-56.77957,76.39981,-50.2741,-64.39986,50.39993,148.4935,206.5493,0.0,0.0,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,45.89261128958383,Task3_Insertion,0.0,12.72329261939946,35.513080072544675,35.733113378674204,18.64275154574386,112.77909519873879,206.55260831081273,2298.132154721984,30175.26901758804,1086962.0942418552,128.07075390736875,572.2905006969762
12.16168,ApproachEntry,Double,310.7405,157.9183,13.88454,166.0918,166.0918,0.0,310.7405,13.88454,6.88454,154.1342,0.0,0.0,1.0,6,6,1,0.66912,0.72183,0.0188,0.8911,0.40144,0.10865,0.82,0.7,0.06,0.9,0.56,0.06,1.83667,-55.97693,79.7598,-53.63408,-67.75985,53.75991,157.9183,166.0918,154.1342,0.0,T3_safe_insertion,False,154.1342,False,154.1342,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,45.97701149425113,Task3_Insertion,154.1342,13.884904336416612,38.694367542304896,38.98016793372104,18.607260148296568,99.1511227369616,166.09426871508845,1841.4643043164358,23735.112578904667,399670.89781204023,130.71812921879305,583.376272335601
12.18212,ApproachEntry,Double,276.3747,177.8994,14.74255,135.7658,135.7658,0.0,276.3747,14.74255,7.74255,137.0235,0.0,0.0,1.0,6,6,1,0.65625,0.75214,0.01401,0.88055,0.43478,0.10872,0.82,0.7,0.06,0.9,0.56,0.06,2.06967,-55.77205,83.11978,-56.99407,-71.11983,57.1199,177.8994,135.7658,137.0235,0.0,T3_safe_insertion,False,137.0235,False,137.0235,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,48.923679060667986,Task3_Insertion,137.0235,14.742212402471266,41.03213613016686,41.374051838081606,19.62583251728125,92.82686256599521,135.76446258133979,1646.99325003359,14031.471235502157,459275.1960042818,137.5691113691454,446.202518175694
12.22033,ApproachEntry,Double,219.7758,227.9083,16.11514,96.70547,96.70547,0.0,219.7758,16.11514,9.11515,129.5676,0.0,0.0,1.0,6,6,1,0.62338,0.79828,-0.00019,0.8526,0.48667,0.10157,0.82,0.7,0.06,0.9,0.56,0.06,2.52675,-56.34481,89.83975,-63.71404,-77.83981,63.83987,227.9083,96.70547,129.5676,0.0,T3_safe_insertion,False,129.5676,False,129.5676,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,26.171159382359825,Task3_Insertion,129.5676,16.115841608759247,44.75847636517328,45.20478905791006,23.597434717263408,87.97720272014533,96.70632761096871,1578.687507237722,3296.9693924992935,353018.78041673027,143.9448988698018,28.744359362761436
12.25846,ApproachEntry,Double,161.3791,283.7575,18.1683,80.46632,80.46632,0.0,161.3791,18.1683,11.1683,114.7782,0.0,0.0,1.0,6,6,1,0.58658,0.84161,-0.01734,0.82816,0.54192,0.09141,0.82,0.7,0.06,0.9,0.56,0.06,2.92546,-56.89133,96.55972,-70.43401,-84.55978,70.55984,283.7575,80.46632,114.7782,0.0,T3_safe_insertion,False,114.7782,False,114.7782,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,26.22606871230079,Task3_Insertion,114.7782,18.167702536982432,50.27613812995359,50.91469268327185,28.88476196082769,77.95297068400629,80.46402985185372,1788.4446737533292,13816.639726625732,165918.1916209566,138.5674495253719,550.6797696328923
12.27868,ApproachEntry,Double,123.8675,315.0511,20.03668,86.71869,86.71869,0.0,123.8675,20.03668,13.03668,96.58101,0.0,0.0,1.0,6,6,1,0.56747,0.86772,-0.02578,0.82024,0.57934,0.08801,0.82,0.7,0.06,0.9,0.56,0.06,3.04327,-56.62825,99.91971,-73.794,-87.91976,73.91982,315.0511,86.71869,96.58101,0.0,T3_safe_insertion,False,96.58101,False,96.58101,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,49.455984174084755,Task3_Insertion,96.58101,20.037067286321548,55.24710532180862,56.102583833502976,32.14401315825789,65.90423449684694,86.7193940246356,1989.54593112472,13978.19721155348,449557.91438182985,128.56482088645893,1170.5815218917735
12.30018,ApproachEntry,Double,79.27026,348.1881,22.32037,106.9006,106.9006,0.0,79.27026,22.32037,15.32037,71.52567,0.0,0.0,1.0,6,6,1,0.54801,0.89627,-0.03344,0.81722,0.62393,0.08211,0.82,0.7,0.06,0.9,0.56,0.06,2.9721,-55.91626,103.2797,-76.35077,-91.27975,77.27981,348.1881,106.9006,71.52567,0.0,T3_safe_insertion,False,71.52567,False,71.52567,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,46.511627906977544,Task3_Insertion,71.52567,22.320787121356,61.23958830150024,62.42000121306888,35.33079038671526,45.839682859018424,106.90381377668434,2089.064939775685,10998.799993238368,801199.4764545159,111.70044704160732,1668.0520510786855
12.32281,ApproachEntry,Double,31.98515,380.2501,24.52894,137.255,137.255,0.0,31.98515,24.52894,17.52894,0.0,0.0,0.0,1.0,6,6,1,0.52593,0.92186,-0.03431,0.81834,0.66982,0.07046,0.82,0.7,0.06,0.9,0.56,0.06,2.04611,-55.08004,106.6397,-76.23562,-94.63973,80.63979,380.2501,137.255,0.0,0.0,T3_safe_insertion,False,0.0,False,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,44.189129474146895,Task3_Insertion,0.0,24.52819201196024,66.93946405888512,68.50277432682218,37.485035174634056,19.46421948088338,137.25232092755297,1573.7949198683934,25147.216588823347,464646.11991826835,89.11693395253964,1471.6377881489402
12.36851,InsertToTarget,Double,19.35782,19.21147,25.57318,161.5021,161.5021,0.0,19.35782,25.57318,18.57318,0.0,0.0,0.99519,1.0,6,6,1,0.50566,0.9349,-0.00665,0.81516,0.69619,0.07835,0.82,0.7,0.06,0.9,0.56,0.06,-0.93878,-53.37688,106.6719,-75.10492,-98.24554,85.50259,19.21147,161.5021,0.0,0.99519,T3_safe_insertion,False,0.0,True,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,21.881838074398214,Task3_Insertion,0.0,25.572508018575974,69.60195112774294,71.37179473790577,87.31514285451172,19.33499692665726,161.50004396284226,211.0566350771461,16137.721084110159,348766.0669815076,36.51690861016586,903.4815382717148
12.39594,InsertToTarget,Double,14.56895,14.36179,25.42309,159.8951,159.8951,0.0,14.56895,25.42309,18.42309,0.0,0.0,0.99514,1.0,6,6,1,0.50474,0.93363,-0.00503,0.81657,0.69573,0.0735,0.82,0.7,0.06,0.9,0.56,0.06,-1.19096,-53.3035,106.4512,-75.0635,-99.06276,86.65885,14.36179,159.8951,0.0,0.99514,T3_safe_insertion,False,0.0,True,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,36.456434560701354,Task3_Insertion,0.0,25.423218587405692,69.22273311744324,70.96201358944617,82.08709726655326,14.430010448314336,159.89198791684333,167.0778606433908,4002.1421435343063,303818.3084398294,17.917088119602266,636.6780754917505
12.41871,InsertToTarget,Double,11.48289,11.19866,25.34259,158.8508,158.8508,0.0,11.48289,25.34259,18.34259,0.0,0.0,0.99516,1.0,6,6,1,0.50403,0.9326,-0.0039,0.81741,0.69531,0.07016,0.82,0.7,0.06,0.9,0.56,0.06,-1.35521,-53.39669,106.3825,-75.13093,-99.0701,87.55117,11.19866,158.8508,0.0,0.99516,T3_safe_insertion,False,0.0,True,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,43.917435221780565,Task3_Insertion,0.0,25.342144057200443,69.01659432235482,70.73942345466742,75.95717820564525,11.142804577221733,158.84939345178498,98.15621291929745,5021.081689943199,155308.1476318536,18.84704905502797,848.6219327174927
12.44061,InsertToTarget,Double,11.17396,10.84253,25.2401,158.0925,158.0925,0.0,11.17396,25.2401,18.2401,0.0,0.0,0.9952,1.0,6,6,1,0.50343,0.93178,-0.00245,0.8173,0.69441,0.06929,0.82,0.7,0.06,0.9,0.56,0.06,-1.47827,-53.59333,106.3262,-75.58501,-98.33665,88.44888,10.84253,158.0925,0.0,0.9952,T3_safe_insertion,False,0.0,True,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,45.66210045662372,Task3_Insertion,0.0,25.240024300735875,68.7567496719984,70.4590032713583,71.66986901576668,10.606350855102704,158.08745111488128,82.27186727996272,6212.080672110734,46738.87087681602,39.64048710116861,1231.2381573721202
12.47803,InsertToTarget,Double,19.43424,19.16134,24.65392,157.4139,157.4139,0.0,19.43424,24.65392,17.65392,0.0,0.0,0.99542,1.0,6,6,1,0.50355,0.93217,0.00252,0.81396,0.69084,0.07604,0.82,0.7,0.06,0.9,0.56,0.06,-1.61526,-54.1181,105.8496,-78.88048,-93.94931,91.39728,19.16134,157.4139,0.0,0.99542,T3_safe_insertion,False,0.0,True,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,26.72367717797905,Task3_Insertion,0.0,24.653118483373753,67.25915293596418,68.84628563298162,75.22387249152465,18.791025026284753,157.41432209300393,262.829538027235,4573.3103905017515,111639.69143276675,93.47034337297814,1271.341486853129
12.51673,InsertToTarget,Double,30.95619,30.71304,22.98057,159.6372,159.6372,0.0,30.95619,22.98057,15.98057,0.0,0.0,0.99601,1.0,6,6,1,0.51049,0.94201,0.01313,0.81206,0.6902,0.08827,0.82,0.7,0.06,0.9,0.56,0.06,-1.85877,-53.12317,103.4495,-85.48965,-87.22934,97.3607,30.71304,159.6372,0.0,0.99601,T3_safe_insertion,False,0.0,True,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,25.839793281653478,Task3_Insertion,0.0,22.98077918053833,62.95370553786467,64.24121961522332,81.511517796025,30.616935208123948,159.63920727690925,354.9696656010306,4764.497967838657,102069.67183037584,131.30907875979346,927.1177920859857
12.55399,InsertToTarget,Double,41.5874,41.4291,20.24869,167.1708,167.1708,0.0,41.5874,20.24869,13.24869,0.0,0.0,0.99682,1.0,6,6,1,0.5278,0.96603,0.02949,0.81667,0.69887,0.10144,0.82,0.7,0.06,0.9,0.56,0.06,-2.29079,-49.37414,98.72151,-92.20962,-80.50937,104.0807,41.4291,167.1708,0.0,0.99682,T3_safe_insertion,False,0.0,True,0.0,double_rcm_log_20260616_003411_225_cleaned_with_stages.csv,26.838432635534193,Task3_Insertion,0.0,20.247389770718655,55.80280662388663,56.68536532559539,90.92449438875582,41.583519831039574,167.17068941653613,399.93394195427965,4048.720199240879,188461.55100040685,144.98048087453756,533.8294172600073
