time,phase,mode,tip_entry_error_mm,entry_rcm_error_mm,entry_axis_error_deg,target_rcm_or_tip_error_mm,final_target_tip_error_mm,insertion_progress,insertion_intermediate_error_mm,entry_cone_angle_deg,entry_cone_violation_deg,skull_violation_mm,arm_skull_violation_mm,entry_lambda,target_lambda,entry_segment,target_segment,joint_limits_ok,tool_x,tool_y,tool_z,tip_x,tip_y,tip_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,entry_error_mm,target_error_mm,needle_skull_violation_mm,lambda,stage,valid_post_insertion_context,source_file,fps_est,task_inferred,total_skull_violation_mm,cone_t2_angle_deg_geom,cone_t2_radius_mm_geom,entry_side_distance_to_entry_mm_geom,cone_t4_angle_deg_geom,cone_t4_radius_mm_geom,tip_distance_to_target_mm_geom,tip_speed_mm_s,tip_acc_mm_s2,tip_jerk_mm_s3,joint_speed_rms_deg_s,joint_acc_rms_deg_s2
82.64606,Done,EntryTipCone,161.2493,0.00229,2.59759,7.31066,7.31066,0.99972,7.30979,2.59759,0.0,0.0,0.0,0.59688,1.0,6,6,1,0.70915,0.91135,0.05345,0.89487,0.55725,0.06442,0.82,0.7,0.06,0.9,0.56,0.06,1.65785,-32.83795,61.21874,-92.62276,-79.16483,103.0823,0.00229,7.31066,0.0,0.59688,T4_entry_rcm_tip_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,26.680896478120115,Task4_EntryRCM_TipCone,0.0,2.597616405431192,7.30786089763797,7.30973890829657,2.597148715000992,7.306913586039325,7.3086113592118105,7.041792095119669,6.312258075523761,95.9370003901545,2.0609320725057385,1.9309567370072018
82.68336,Done,EntryTipCone,161.249,0.00229,2.59759,7.31078,7.31078,0.99972,7.30991,2.59759,0.0,0.0,0.0,0.59688,1.0,6,6,1,0.70934,0.91147,0.05376,0.89473,0.55718,0.06421,0.82,0.7,0.06,0.9,0.56,0.06,1.64143,-32.79152,61.13313,-92.67493,-79.06758,103.1947,0.00229,7.31078,0.0,0.59688,T4_entry_rcm_tip_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,26.809651474539688,Task4_EntryRCM_TipCone,0.0,2.597601024771218,7.307817656956549,7.309695634259297,2.598036275599791,7.3090201384738105,7.310909656123529,6.924764562343862,8.277307671076407,51.104764254207346,2.0060549750053793,1.9718759829306194
82.72019,Done,EntryTipCone,161.2487,0.00209,2.59759,7.31077,7.31077,0.99972,7.3099,2.59759,0.0,0.0,0.0,0.59688,1.0,6,6,1,0.70953,0.91157,0.05407,0.89461,0.55711,0.064,0.82,0.7,0.06,0.9,0.56,0.06,1.62445,-32.7462,61.04996,-92.72108,-78.97432,103.3031,0.00209,7.31077,0.0,0.59688,T4_entry_rcm_tip_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,27.151778441481266,Task4_EntryRCM_TipCone,0.0,2.597643076870499,7.307935880843689,7.309813949346532,2.596928462376077,7.3059555264076605,7.307817731717208,6.8553617694271125,6.648254614147985,89.9481520457809,1.9510589264789666,2.041277690326219
82.75614,Done,EntryTipCone,161.2484,0.00194,2.59767,7.31112,7.31112,0.99972,7.31025,2.59767,0.0,0.0,0.0,0.59688,1.0,6,6,1,0.7097,0.91167,0.05438,0.8945,0.55704,0.06379,0.82,0.7,0.06,0.9,0.56,0.06,1.60716,-32.70251,60.97005,-92.76115,-78.88595,103.4067,0.00194,7.31112,0.0,0.59688,T4_entry_rcm_tip_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,27.816411682893136,Task4_EntryRCM_TipCone,0.0,2.5975208940853767,7.307592380174183,7.30947018370125,2.5961849860268003,7.3041422389049195,7.305867504957992,6.8116550261968225,5.456708444909519,60.53108097057092,1.893570900868213,2.108345982197192
82.79237,Done,EntryTipCone,161.2486,0.00203,2.59767,7.31105,7.31105,0.99972,7.31018,2.59767,0.0,0.0,0.0,0.59688,1.0,6,6,1,0.70986,0.91176,0.0547,0.89439,0.55698,0.06358,0.82,0.7,0.06,0.9,0.56,0.06,1.5891,-32.65928,60.89129,-92.79618,-78.80017,103.5083,0.00203,7.31105,0.0,0.59688,T4_entry_rcm_tip_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,27.601435274631754,Task4_EntryRCM_TipCone,0.0,2.597436433379953,7.307354930101292,7.309232550475025,2.597012213100463,7.306360242966413,7.308139298070349,6.891967140228272,5.448809828973401,52.065374435636755,1.8349642286017804,2.0343385291892115
82.82957,Done,EntryTipCone,161.2484,0.00201,2.59759,7.31091,7.31091,0.99972,7.31004,2.59759,0.0,0.0,0.0,0.59688,1.0,6,6,1,0.71001,0.91185,0.05503,0.89428,0.55692,0.06335,0.82,0.7,0.06,0.9,0.56,0.06,1.56984,-32.61557,60.81196,-92.82701,-78.71509,103.6101,0.00201,7.31091,0.0,0.59688,T4_entry_rcm_tip_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,26.88172043010856,Task4_EntryRCM_TipCone,0.0,2.5972122537416054,7.3067246786997275,7.308601812995651,2.5974794977249975,7.307564152722502,7.3093980600321125,6.9542270002384905,6.138677344152558,79.12417140070234,1.7828530696019869,2.011148758810476
82.86581,Done,EntryTipCone,161.248,0.00184,2.59782,7.31143,7.31143,0.99972,7.31056,2.59782,0.0,0.0,0.0,0.59688,1.0,6,6,1,0.71016,0.91193,0.05537,0.89418,0.55686,0.06313,0.82,0.7,0.06,0.9,0.56,0.06,1.5504,-32.57356,60.73599,-92.85225,-78.63493,103.7071,0.00184,7.31143,0.0,0.59688,T4_entry_rcm_tip_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,27.59381898455334,Task4_EntryRCM_TipCone,0.0,2.598432813503439,7.310156119676236,7.3120359014665794,2.599925499773206,7.314567656396435,7.316344715771722,6.871087700181607,9.399273107111329,39.659872867114885,1.7273935945017238,2.1195995629311746
82.90244,Done,EntryTipCone,161.248,0.00183,2.59774,7.31112,7.31112,0.99972,7.31025,2.59774,0.0,0.0,0.0,0.59688,1.0,6,6,1,0.71029,0.91201,0.05571,0.89409,0.55681,0.0629,0.82,0.7,0.06,0.9,0.56,0.06,1.53018,-32.53205,60.66122,-92.87247,-78.55752,103.8021,0.00183,7.31112,0.0,0.59688,T4_entry_rcm_tip_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,27.300027300025523,Task4_EntryRCM_TipCone,0.0,2.598090749515154,7.309194452730952,7.31107349230529,2.5995790437388324,7.313535291604075,7.3153400467784016,6.848516151824482,7.9663953543996895,87.65435986879226,1.668633613066811,2.106148472787418
82.93861,Done,EntryTipCone,161.2477,0.00162,2.59782,7.31153,7.31153,0.99972,7.31066,2.59782,0.0,0.0,0.0,0.59688,1.0,6,6,1,0.71041,0.91208,0.05605,0.89401,0.55677,0.06267,0.82,0.7,0.06,0.9,0.56,0.06,1.5096,-32.49184,60.58904,-92.88762,-78.48421,103.8933,0.00162,7.31153,0.0,0.59688,T4_entry_rcm_tip_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,27.64722145424501,Task4_EntryRCM_TipCone,0.0,2.597239450298529,7.306801138228263,7.308678331488414,2.597864073713001,7.308478743108073,7.310396706061927,6.997450597213707,5.030699777252843,58.199293741433436,1.61594078638284,2.0900239915978083
82.97456,Done,EntryTipCone,161.2475,0.0016,2.59797,7.31184,7.31184,0.99972,7.31096,2.59797,0.0,0.0,0.0,0.59688,1.0,6,6,1,0.71053,0.91214,0.05639,0.89393,0.55672,0.06243,0.82,0.7,0.06,0.9,0.56,0.06,1.48858,-32.45272,60.51905,-92.89796,-78.41456,103.9815,0.0016,7.31184,0.0,0.59688,T4_entry_rcm_tip_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,27.816411682893136,Task4_EntryRCM_TipCone,0.0,2.5988863750862707,7.311431246726607,7.3133120129629345,2.5994436045373637,7.313097418068104,7.3149299381470945,6.972107325441373,7.22432180594416,80.32155820461726,1.56171256625143,2.1277804813473993
83.01197,Done,EntryTipCone,161.2474,0.00166,2.59797,7.31192,7.31192,0.99972,7.31104,2.59797,0.0,0.0,0.0,0.59688,1.0,6,6,1,0.71063,0.9122,0.05676,0.89386,0.55668,0.06219,0.82,0.7,0.06,0.9,0.56,0.06,1.46616,-32.41305,60.44831,-92.90359,-78.34581,104.0703,0.00166,7.31192,0.0,0.59688,T4_entry_rcm_tip_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,26.73082063618754,Task4_EntryRCM_TipCone,0.0,2.598032686557208,7.309031216499833,7.310910130107937,2.599683856304028,7.3137742545251445,7.315606605060246,6.863902114086308,8.567993689598211,28.299484350885095,1.506381673722524,2.1764916687280755
83.04777,Done,EntryTipCone,161.2471,0.00142,2.59812,7.31205,7.31205,0.99972,7.31117,2.59812,0.0,0.0,0.0,0.59688,1.0,6,6,1,0.71072,0.91226,0.05711,0.8938,0.55665,0.06195,0.82,0.7,0.06,0.9,0.56,0.06,1.44419,-32.37599,60.38248,-92.90439,-78.28333,104.1527,0.00142,7.31205,0.0,0.59688,T4_entry_rcm_tip_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,27.932960893858866,Task4_EntryRCM_TipCone,0.0,2.5980958831517413,7.309208885262416,7.311087935974221,2.598424994976996,7.310058928521844,7.311976476986253,6.853647617892001,6.16534513916472,61.82382545280701,1.4505381965532773,2.141284328075163
83.08603,Done,EntryTipCone,161.247,0.00141,2.59804,7.31203,7.31203,0.99972,7.31115,2.59804,0.0,0.0,0.0,0.59688,1.0,6,6,1,0.71081,0.9123,0.05748,0.89375,0.55661,0.0617,0.82,0.7,0.06,0.9,0.56,0.06,1.42026,-32.33775,60.31476,-92.89993,-78.22094,104.2371,0.00141,7.31203,0.0,0.59688,T4_entry_rcm_tip_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,26.136957658132715,Task4_EntryRCM_TipCone,0.0,2.5982694952117074,7.309696972274054,7.311576399669605,2.59784813414199,7.308884056670068,7.310581372230238,6.815265911607414,5.843890851172656,40.301428179447285,1.4001274374494301,2.0682004946673946
83.12173,Done,EntryTipCone,161.2467,0.00133,2.59827,7.31268,7.31268,0.99972,7.31179,2.59827,0.0,0.0,0.0,0.59688,1.0,6,6,1,0.71087,0.91234,0.05784,0.8937,0.55659,0.06146,0.82,0.7,0.06,0.9,0.56,0.06,1.39733,-32.30267,60.25288,-92.89159,-78.16544,104.314,0.00133,7.31268,0.0,0.59688,T4_entry_rcm_tip_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,28.01120448178831,Task4_EntryRCM_TipCone,0.0,2.5972208983051033,7.30674898174868,7.308626134786237,2.5980335570319557,7.3090687610560945,7.310930173377381,6.985614577130522,6.043184761483217,57.31952390206938,1.3533526614787919,2.174237372806641
83.15906,Done,EntryTipCone,161.2467,0.00123,2.59835,7.3127,7.3127,0.99972,7.31182,2.59835,0.0,0.0,0.0,0.59688,1.0,6,6,1,0.71094,0.91238,0.05822,0.89366,0.55656,0.0612,0.82,0.7,0.06,0.9,0.56,0.06,1.37301,-32.26748,60.19098,-92.87785,-78.11191,104.3908,0.00123,7.3127,0.0,0.59688,T4_entry_rcm_tip_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,26.78810608090209,Task4_EntryRCM_TipCone,0.0,2.5988343804484706,7.311285070857448,7.313165724223101,2.598455861134274,7.310539914818469,7.312263671394799,6.951325438268275,6.82214112230841,65.24491927863959,1.2989130243272733,2.1950991825108406
83.19621,Done,EntryTipCone,161.2465,0.00115,2.59842,7.31289,7.31289,0.99972,7.312,2.59842,0.0,0.0,0.0,0.59689,1.0,6,6,1,0.71098,0.91241,0.05859,0.89362,0.55655,0.06095,0.82,0.7,0.06,0.9,0.56,0.06,1.34835,-32.23357,60.13158,-92.8596,-78.06232,104.4644,0.00115,7.31289,0.0,0.59689,T4_entry_rcm_tip_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,26.917900403770748,Task4_EntryRCM_TipCone,0.0,2.5984430896427773,7.31018500965731,7.312064813747551,2.5995224550804226,7.313037988099451,7.315011961712784,6.8618718036777855,7.344976722752414,16.346799268503208,1.2524707411228209,2.153180894001268
83.23259,Done,EntryTipCone,161.2463,0.00106,2.59857,7.31341,7.31341,0.99972,7.31252,2.59857,0.0,0.0,0.0,0.59689,1.0,6,6,1,0.71102,0.91243,0.05896,0.8936,0.55653,0.0607,0.82,0.7,0.06,0.9,0.56,0.06,1.32383,-32.20156,60.07569,-92.83727,-78.01762,104.5334,0.00106,7.31341,0.0,0.59689,T4_entry_rcm_tip_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,27.487630566238924,Task4_EntryRCM_TipCone,0.0,2.598608736029742,7.310650702121525,7.312530865707187,2.599013552925287,7.311942181222442,7.3137473295159365,6.883679093428966,6.675418629381515,58.5909376978622,1.2070154638051827,2.177993795774157
83.26921,Done,EntryTipCone,161.2461,0.00092,2.59865,7.31345,7.31345,0.99972,7.31256,2.59865,0.0,0.0,0.0,0.59689,1.0,6,6,1,0.71105,0.91244,0.05933,0.89358,0.55652,0.06045,0.82,0.7,0.06,0.9,0.56,0.06,1.29879,-32.17065,60.02191,-92.81042,-77.97659,104.5999,0.00092,7.31345,0.0,0.59689,T4_entry_rcm_tip_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,27.307482250137127,Task4_EntryRCM_TipCone,0.0,2.5992694713375077,7.31250826967002,7.3143898676771775,2.5999556293703434,7.3145398929907905,7.31637205177539,6.85833857169183,7.959357343829562,26.230803418629943,1.1645429521503954,2.1806725995441982
83.30564,Done,EntryTipCone,161.246,0.00091,2.59887,7.31388,7.31388,0.99972,7.31299,2.59887,0.0,0.0,0.0,0.59689,1.0,6,6,1,0.71106,0.91245,0.0597,0.89357,0.55652,0.0602,0.82,0.7,0.06,0.9,0.56,0.06,1.27356,-32.14115,59.97078,-92.77946,-77.93963,104.6631,0.00091,7.31388,0.0,0.59689,T4_entry_rcm_tip_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,27.44990392533947,Task4_EntryRCM_TipCone,0.0,2.5985065193845895,7.3103633338242675,7.312243275568238,2.599170431370469,7.312102612476497,7.314048126721676,6.835954828342893,5.987619116605614,95.63082943999324,1.1243096902077734,2.2415221727717447
83.34237,Done,EntryTipCone,161.2459,0.00085,2.59895,7.3142,7.3142,0.99972,7.31331,2.59895,0.0,0.0,0.0,0.59689,1.0,6,6,1,0.71107,0.91245,0.06008,0.89357,0.55652,0.05995,0.82,0.7,0.06,0.9,0.56,0.06,1.24785,-32.1128,59.92184,-92.744,-77.90649,104.7236,0.00085,7.3142,0.0,0.59689,T4_entry_rcm_tip_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,27.225701061798116,Task4_EntryRCM_TipCone,0.0,2.5988612938332,7.311360734187558,7.313241445976785,2.598260031951227,7.309537920784433,7.311484117468961,6.909026809901242,5.809258390284383,52.16416950429644,1.0824882491556536,2.167319475266399
83.36247,Done,EntryTipCone,161.2456,0.00077,2.59895,7.31403,7.31403,0.99972,7.31314,2.59895,0.0,0.0,0.0,0.59689,1.0,6,6,1,0.71106,0.91245,0.06028,0.89357,0.55652,0.05981,0.82,0.7,0.06,0.9,0.56,0.06,1.23373,-32.09798,59.89633,-92.72286,-77.89021,104.7552,0.00077,7.31403,0.0,0.59689,T4_entry_rcm_tip_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,49.75124378109616,Task4_EntryRCM_TipCone,0.0,2.598391707667494,7.310040556154997,7.311920248742975,2.5990757647701983,7.311835926454149,7.313781511639576,7.004604983757512,6.6181551701821135,131.69060681162574,1.0658995259254787,2.0861303737302674
83.39922,Done,EntryTipCone,161.2458,0.00087,2.5991,7.31465,7.31465,0.99972,7.31376,2.5991,0.0,0.0,0.0,0.59689,1.0,6,6,1,0.71105,0.91245,0.06066,0.89358,0.55652,0.05955,0.82,0.7,0.06,0.9,0.56,0.06,1.2075,-32.0716,59.85107,-92.68097,-77.86304,104.8112,0.00087,7.31465,0.0,0.59689,T4_entry_rcm_tip_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,27.210884353743097,Task4_EntryRCM_TipCone,0.0,2.5998337128570865,7.314094557273133,7.315977380795719,2.5999556293703434,7.3145398929907905,7.31637205177539,6.935810229909657,8.342941185714292,89.16049730339314,1.0398544710270798,2.138844723014772
83.43615,Done,EntryTipCone,161.2455,0.00081,2.59917,7.31479,7.31479,0.99972,7.3139,2.59917,0.0,0.0,0.0,0.59689,1.0,6,6,1,0.71102,0.91243,0.06103,0.8936,0.55653,0.0593,0.82,0.7,0.06,0.9,0.56,0.06,1.18103,-32.04671,59.80855,-92.63492,-77.8401,104.8641,0.00081,7.31479,0.0,0.59689,T4_entry_rcm_tip_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,27.078256160304647,Task4_EntryRCM_TipCone,0.0,2.5984718407406935,7.310265839493739,7.3121457059784944,2.599013552925287,7.311942181222442,7.3137473295159365,6.892948250804024,6.951398729948013,50.76394059498004,1.010791568343762,2.1957495928226387
83.47355,Done,EntryTipCone,161.2452,0.0007,2.59932,7.31523,7.31523,0.99972,7.31433,2.59932,0.0,0.0,0.0,0.59689,1.0,6,6,1,0.71099,0.91241,0.06141,0.89362,0.55655,0.05904,0.82,0.7,0.06,0.9,0.56,0.06,1.15401,-32.02298,59.76823,-92.58423,-77.82106,104.9144,0.0007,7.31523,0.0,0.59689,T4_entry_rcm_tip_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,26.73796791443478,Task4_EntryRCM_TipCone,0.0,2.5998936748150623,7.3142631320478895,7.316146085836961,2.59998597265738,7.314343758354926,7.316317379665887,6.817865438479012,5.993589852865019,100.59882947805801,0.9888850794196761,2.1749484361472016
83.51004,Done,EntryTipCone,161.2451,0.00061,2.59955,7.31546,7.31546,0.99972,7.31457,2.59955,0.0,0.0,0.0,0.59689,1.0,6,6,1,0.71094,0.91238,0.06178,0.89365,0.55657,0.0588,0.82,0.7,0.06,0.9,0.56,0.06,1.12747,-32.00129,59.73158,-92.53091,-77.80662,104.9603,0.00061,7.31546,0.0,0.59689,T4_entry_rcm_tip_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,27.404768429706337,Task4_EntryRCM_TipCone,0.0,2.599448226617501,7.313010815686419,7.314892801886947,2.5999786595816157,7.31421051000142,7.316242204848052,6.900126855164849,7.686926716908894,37.54006867641285,0.9717740945930894,2.1686336165298155
83.54692,Done,EntryTipCone,161.2449,0.00061,2.59963,7.31583,7.31583,0.99972,7.31493,2.59963,0.0,0.0,0.0,0.59689,1.0,6,6,1,0.71088,0.91235,0.06215,0.89369,0.55659,0.05854,0.82,0.7,0.06,0.9,0.56,0.06,1.10053,-31.98092,59.69736,-92.4733,-77.7962,105.0034,0.00061,7.31583,0.0,0.59689,T4_entry_rcm_tip_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,27.11496746204164,Task4_EntryRCM_TipCone,0.0,2.6000743456820286,7.314771063223382,7.31665440955533,2.601133488524068,7.317576416777977,7.319549166444654,6.982932044354503,7.496564531046453,105.13225288812288,0.9595540820212339,2.1609168925289417
83.58298,Done,EntryTipCone,161.2449,0.00051,2.59978,7.31629,7.31629,0.99972,7.3154,2.59978,0.0,0.0,0.0,0.59689,1.0,6,6,1,0.71081,0.91231,0.06251,0.89374,0.55661,0.0583,0.82,0.7,0.06,0.9,0.56,0.06,1.07407,-31.96249,59.66661,-92.41349,-77.79003,105.0425,0.00051,7.31629,0.0,0.59689,T4_entry_rcm_tip_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,27.731558513583696,Task4_EntryRCM_TipCone,0.0,2.5998116825024216,7.314032621967458,7.3159153976302616,2.6009255303520393,7.317328642444529,7.319132462252652,6.8254606272843334,8.826164974854548,49.28360765129731,0.9529517203909528,2.1670981704962715
83.61929,Done,EntryTipCone,161.2446,0.00063,2.59985,7.31651,7.31651,0.99972,7.31561,2.59985,0.0,0.0,0.0,0.59689,1.0,6,6,1,0.71073,0.91227,0.06287,0.89379,0.55665,0.05806,0.82,0.7,0.06,0.9,0.56,0.06,1.04739,-31.94551,59.63851,-92.34978,-77.78796,105.0787,0.00063,7.31651,0.0,0.59689,T4_entry_rcm_tip_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,27.54062241806643,Task4_EntryRCM_TipCone,0.0,2.600041647829282,7.314679137734305,7.316562413019667,2.600531878356192,7.315768953747546,7.317800215911959,6.850690052127259,6.672760170935414,53.07441250539759,0.9509070400057632,2.1557715006133633
83.65592,Done,EntryTipCone,161.2445,0.00038,2.6,7.31668,7.31668,0.99972,7.31578,2.6,0.0,0.0,0.0,0.59689,1.0,6,6,1,0.71064,0.91221,0.06323,0.89386,0.55668,0.05782,0.82,0.7,0.06,0.9,0.56,0.06,1.02044,-31.92994,59.61299,-92.2822,-77.78997,105.1119,0.00038,7.31668,0.0,0.59689,T4_entry_rcm_tip_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,27.300027300036117,Task4_EntryRCM_TipCone,0.0,2.599016288641591,7.311796481033446,7.313677529307811,2.598623182737648,7.310786130516663,7.312619229797288,6.939137632284354,5.728073650971605,59.54529504713945,0.9536629616218375,2.147268859637888
83.69475,Done,EntryTipCone,161.2445,0.00038,2.60015,7.31718,7.31718,0.99972,7.31629,2.60015,0.0,0.0,0.0,0.59689,1.0,6,6,1,0.71053,0.91215,0.06361,0.89393,0.55672,0.05756,0.82,0.7,0.06,0.9,0.56,0.06,0.99189,-31.91521,59.58915,-92.20704,-77.79659,105.1435,0.00038,7.31718,0.0,0.59689,T4_entry_rcm_tip_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,25.753283543648923,Task4_EntryRCM_TipCone,0.0,2.59997614745759,7.314494992494449,7.31637812546501,2.600625233959323,7.316426302926474,7.318257989439879,6.8808878673859,6.4566991980945225,13.17981164324577,0.9649149197674757,2.1470756966845173
83.73146,Done,EntryTipCone,161.2444,0.00048,2.60023,7.31743,7.31743,0.99972,7.31653,2.60023,0.0,0.0,0.0,0.59689,1.0,6,6,1,0.71042,0.91209,0.06396,0.89401,0.55677,0.05733,0.82,0.7,0.06,0.9,0.56,0.06,0.96482,-31.90291,59.56956,-92.13236,-77.80722,105.1701,0.00048,7.31743,0.0,0.59689,T4_entry_rcm_tip_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,27.240533914465203,Task4_EntryRCM_TipCone,0.0,2.599555426468896,7.313312193369787,7.315194412396074,2.597864073713001,7.30847874310807,7.310396706061924,6.860989165268239,5.6966313816022005,6.221758514994357,0.9803047893246195,2.136449260724221
83.76829,Done,EntryTipCone,161.244,0.00051,2.60038,7.31771,7.31771,0.99972,7.31681,2.60038,0.0,0.0,0.0,0.59689,1.0,6,6,1,0.7103,0.91202,0.06431,0.89409,0.55681,0.05709,0.82,0.7,0.06,0.9,0.56,0.06,0.93777,-31.89224,59.55291,-92.05447,-77.82203,105.1934,0.00051,7.31771,0.0,0.59689,T4_entry_rcm_tip_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,27.151778441491743,Task4_EntryRCM_TipCone,0.0,2.601562977487635,7.318956143061215,7.320842725808291,2.6009885918180586,7.317506300751527,7.3193100767763495,6.873354787539782,6.383348612515756,21.29135232425766,0.9989622734311734,2.1225815088026856
83.80426,Done,EntryTipCone,161.2441,0.00041,2.60045,7.31793,7.31793,0.99972,7.31703,2.60045,0.0,0.0,0.0,0.59689,1.0,6,6,1,0.71016,0.91194,0.06464,0.89418,0.55687,0.05687,0.82,0.7,0.06,0.9,0.56,0.06,0.91142,-31.88345,59.53957,-91.97538,-77.84057,105.2129,0.00041,7.31793,0.0,0.59689,T4_entry_rcm_tip_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,27.800945232133216,Task4_EntryRCM_TipCone,0.0,2.5990454608396734,7.31187849469898,7.313759606309598,2.5984737735780437,7.3100837625423685,7.3120585336826345,6.849706600824398,5.387201056879806,37.91760871836601,1.0215735847336864,2.099639037738843
83.84084,Done,EntryTipCone,161.2438,0.00057,2.6006,7.31832,7.31832,0.99972,7.31741,2.6006,0.0,0.0,0.0,0.59689,1.0,6,6,1,0.71002,0.91186,0.06498,0.89427,0.55692,0.05664,0.82,0.7,0.06,0.9,0.56,0.06,0.88476,-31.87613,59.52894,-91.89224,-77.86341,105.2294,0.00057,7.31832,0.0,0.59689,T4_entry_rcm_tip_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,27.3373428102783,Task4_EntryRCM_TipCone,0.0,2.6013724340116924,7.3184204570399745,7.320306625322322,2.6019263799026766,7.319866434258574,7.321809885540638,6.957889531573439,7.507181035486672,57.938605102240025,1.0482369194930499,2.0936788500773402
83.87805,Done,EntryTipCone,161.2437,0.00074,2.60068,7.31851,7.31851,0.99972,7.31761,2.60068,0.0,0.0,0.0,0.59689,1.0,6,6,1,0.70987,0.91177,0.06531,0.89438,0.55698,0.05641,0.82,0.7,0.06,0.9,0.56,0.06,0.85778,-31.87038,59.52118,-91.80477,-77.89084,105.2428,0.00074,7.31851,0.0,0.59689,T4_entry_rcm_tip_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,26.874496103196808,Task4_EntryRCM_TipCone,0.0,2.601631733147539,7.319149439850427,7.321036172168466,2.601518532282491,7.318830192361096,7.320717177982011,6.9832640508645065,8.568260766663183,71.98001551695758,1.0806723182588422,2.1041888238306563
83.91494,Done,EntryTipCone,161.2437,0.00074,2.60083,7.31881,7.31881,0.99972,7.3179,2.60083,0.0,0.0,0.0,0.59689,1.0,6,6,1,0.7097,0.91168,0.06563,0.89449,0.55705,0.05619,0.82,0.7,0.06,0.9,0.56,0.06,0.83118,-31.86641,59.51657,-91.7152,-77.92223,105.2527,0.00074,7.31881,0.0,0.59689,T4_entry_rcm_tip_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,27.107617240444824,Task4_EntryRCM_TipCone,0.0,2.6008450861934342,7.3169378928452256,7.318822914371707,2.6012232354605733,7.317716541696297,7.3197472633964775,6.92760229036426,7.439124843376899,44.21198495571064,1.1163073102204837,2.0753731691793167
83.9509,Done,EntryTipCone,161.2432,0.00094,2.60091,7.31892,7.31892,0.99972,7.31802,2.60091,0.0,0.0,0.0,0.59689,1.0,6,6,1,0.70953,0.91158,0.06595,0.89461,0.55711,0.05598,0.82,0.7,0.06,0.9,0.56,0.06,0.80544,-31.86417,59.51505,-91.6253,-77.95687,105.259,0.00094,7.31892,0.0,0.59689,T4_entry_rcm_tip_cone_after_insertion,True,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,27.80867630700556,Task4_EntryRCM_TipCone,0.0,2.601319553450743,7.31827179081097,7.3201578440792385,2.600822123107374,7.316924637704463,7.318784052013037,6.785260515591318,5.6884490010443916,83.92150583771809,1.1515194170914842,2.0450938196951394
