time,mode,phase,solveIK,lambda,lambda0,insertion_progress,tip_entry_error_mm,tip_target_error_mm,rcm_error_mm,weighted_error,skull_violation_mm,arm_skull_violation_mm,entry_axis_error_deg,entry_cone_violation_deg,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,entry_rcm_error_mm,target_rcm_or_tip_error_mm,stage,valid_post_insertion_context,raw_needle_skull_penetration_mm,intentional_needle_inside_skull,unsafe_needle_skull_violation_mm,source_file,fps_est,task_inferred,total_skull_violation_mm,joint_speed_rms_deg_s,joint_acc_rms_deg_s2
42.994,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,29.585798816568584,Task3_Insertion,0.0,5.205261046094712e-14,8.098846925591422e-14
43.0271,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,30.21148036254008,Task3_Insertion,0.0,9.288155284822162e-14,9.960288912927016e-13
43.061,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,29.49852507374396,Task3_Insertion,0.0,2.320622857404618e-14,1.9107916681271772e-13
43.0942,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,30.12048192771013,Task3_Insertion,0.0,9.355854105495846e-14,1.7397302372452163e-12
43.1294,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,28.409090909094036,Task3_Insertion,0.0,1.3130629819056827e-13,2.8928209779046947e-12
43.1623,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,30.39513677811085,Task3_Insertion,0.0,1.3385293750747356e-13,1.3140558827398422e-12
43.1968,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,28.985507246375715,Task3_Insertion,0.0,9.288155284822162e-14,1.9802106498333636e-12
43.2297,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,30.39513677811741,Task3_Insertion,0.0,1.160311428702309e-14,1.6093144407115674e-12
43.2631,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,29.94011976047876,Task3_Insertion,0.0,1.069852598608179e-13,7.235085056531422e-13
43.2964,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,30.030030030032737,Task3_Insertion,0.0,4.641245714809236e-14,1.4563684169051504e-12
43.3301,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,29.673590504448246,Task3_Insertion,0.0,4.641245714809236e-14,3.963289446492697e-13
43.3634,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,30.030030030032737,Task3_Insertion,0.0,5.327096422738238e-14,2.0020897217267577e-12
43.397,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,29.761904761904894,Task3_Insertion,0.0,1.0706388214580792e-13,1.434033918806019e-12
43.4366,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,25.252525252525203,Task3_Insertion,0.0,1.0903995397784745e-13,1.5535072296206357e-12
43.4721,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,28.169014084507854,Task3_Insertion,0.0,5.693586227667243e-14,1.5012398924333808e-12
43.5059,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,29.585798816568584,Task3_Insertion,0.0,2.320622857404618e-14,1.6555951897097035e-12
43.5381,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.055900621115008,Task3_Insertion,0.0,9.572569286794049e-14,3.555909745358662e-13
43.5714,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,30.030030030032737,Task3_Insertion,0.0,0.0,1.569385812967771e-12
43.6049,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,29.850746268653474,Task3_Insertion,0.0,5.317214951750687e-14,5.04610167103185e-14
43.6395,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,28.901734104048312,Task3_Insertion,0.0,0.0,2.128705534283742e-12
43.6745,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,28.571428571425557,Task3_Insertion,0.0,9.646996969278756e-14,1.3363899723566384e-12
43.7095,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,28.571428571431355,Task3_Insertion,0.0,9.354729806494551e-14,1.4103989619344487e-12
43.7458,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,27.548209366387983,Task3_Insertion,0.0,3.2431690370603295e-15,1.4348486136705067e-12
43.7809,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,28.490028490028564,Task3_Insertion,0.0,4.650301812620195e-14,9.376811490697112e-13
43.8263,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,22.0264317180613,Task3_Insertion,0.0,1.0702457822299088e-13,1.2963543210035188e-12
43.8777,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,19.45525291829025,Task3_Insertion,0.0,9.568173158301911e-14,2.1557694645414554e-12
43.9104,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,30.581039755346538,Task3_Insertion,0.0,4.6435113950588074e-14,1.4675092457147057e-12
43.9433,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,30.39513677811741,Task3_Insertion,0.0,0.0,1.6627791571745666e-12
43.974,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,32.57328990228442,Task3_Insertion,0.0,1.0889516576635645e-13,2.2004932287473466e-12
44.0087,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,28.818443804033883,Task3_Insertion,0.0,1.3385293750747356e-13,1.4854563580153516e-12
44.0441,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,28.248587570619264,Task3_Insertion,0.0,1.1960216447877389e-14,1.5476612024820196e-12
44.0805,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,27.472527472527148,Task3_Insertion,0.0,4.641245714809236e-14,2.979187609762046e-12
44.1161,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,28.089887640447625,Task3_Insertion,0.0,2.079121785202369e-13,6.880521865807188e-13
44.1501,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,29.411764705883286,Task3_Insertion,0.0,2.6107007145801953e-14,3.1524674970367656e-12
44.1863,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,27.624309392264507,Task3_Insertion,0.0,0.0,3.2355131015531027e-12
44.2209,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,28.901734104048312,Task3_Insertion,0.0,2.1512879525865559e-13,5.601996741390917e-12
44.5681,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,2.880184331797228,Task3_Insertion,0.0,4.6435113950588074e-14,7.186351777508323e-13
44.6248,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,17.636684303351185,Task3_Insertion,0.0,0.0,1.2618333740913134e-12
44.6586,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,29.585798816568584,Task3_Insertion,0.0,5.319192714494085e-14,1.3811623270209966e-12
44.6923,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,29.673590504448246,Task3_Insertion,0.0,9.295230250645042e-14,1.1779298779361365e-12
44.743,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,19.723865877712388,Task3_Insertion,0.0,2.843095978359618e-14,6.937663440698522e-13
44.8129,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,14.306151645208061,Task3_Insertion,0.0,2.0758308718870271e-13,3.305934609017078e-12
44.8443,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.847133757963938,Task3_Insertion,0.0,9.590133648879301e-14,3.733381581143609e-12
44.875,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,32.57328990227688,Task3_Insertion,0.0,5.189070459296527e-14,2.865505130667443e-12
44.9143,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,25.445292620866937,Task3_Insertion,0.0,1.1443378446363117e-13,2.8294596643385335e-12
44.9513,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,27.02702702702254,Task3_Insertion,0.0,1.8852829216231156e-13,2.3760570875479153e-12
44.9849,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,29.761904761904894,Task3_Insertion,0.0,2.0921834027853175e-13,4.570293484437457e-12
45.0187,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,29.585798816568584,Task3_Insertion,0.0,1.413069256369066e-13,6.395986210384394e-12
45.0495,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,32.46753246753323,Task3_Insertion,0.0,1.810838758924356e-13,7.214608989288857e-12
45.1172,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,14.77104874446195,Task3_Insertion,0.0,2.1410811503584688e-13,5.135789423998786e-12
45.1486,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.847133757956733,Task3_Insertion,0.0,5.1910970442046026e-14,4.078193568435358e-12
45.1848,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,27.624309392264507,Task3_Insertion,0.0,4.641245714809236e-14,1.4663156930103579e-12
45.2189,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,29.325513196485122,Task3_Insertion,0.0,1.1435103132435445e-13,1.565609007815902e-12
45.2527,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,29.585798816568584,Task3_Insertion,0.0,9.638270602075164e-14,8.977615439411424e-13
45.2882,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,28.169014084502216,Task3_Insertion,0.0,1.3127425272378462e-13,1.2816584196084995e-12
45.3214,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,30.12048192771658,Task3_Insertion,0.0,1.3535326247583684e-13,1.8909623041593654e-12
45.3556,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,29.23976608186659,Task3_Insertion,0.0,0.0,3.107402848223976e-12
45.3906,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,28.571428571431355,Task3_Insertion,0.0,9.568173158301911e-14,1.4903542497355434e-12
45.4248,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,29.239766081872666,Task3_Insertion,0.0,1.0447837718484249e-13,7.589323164037901e-13
45.459,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,29.23976608186659,Task3_Insertion,0.0,1.0379154359435136e-13,2.773702537399173e-12
45.4935,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,28.985507246381683,Task3_Insertion,0.0,9.287022790117615e-14,2.1743370961831194e-12
45.5261,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,30.67484662576482,Task3_Insertion,0.0,1.334436966184202e-13,7.701267150149528e-13
45.5625,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,27.472527472527148,Task3_Insertion,0.0,1.08846860229771e-13,1.555729091185053e-12
45.5965,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,29.411764705883286,Task3_Insertion,0.0,2.3431756016863616e-14,3.273635975432588e-12
45.6309,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,29.069767441862165,Task3_Insertion,0.0,1.1607645868639723e-13,7.487051386065757e-13
45.6646,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,29.673590504448246,Task3_Insertion,0.0,5.693586227667243e-14,3.6119211099261036e-13
45.6993,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,28.818443804033883,Task3_Insertion,0.0,1.0903995397784745e-13,1.816731059119184e-12
45.7353,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,27.777777777776723,Task3_Insertion,0.0,1.0447837718484249e-13,1.898424057041174e-13
45.7708,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,28.169014084507854,Task3_Insertion,0.0,1.069852598608179e-13,1.4101656642615942e-12
45.8057,InsertionSequence,Done,1,0.59689,0.59689,1.0,161.244,0.087,0.075,0.00075,0.0,0.0,0.056,0.0,-3.973,-28.886,66.79,-2.031,-102.096,16.988,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,28.65329512893952,Task3_Insertion,0.0,3.2431690370603295e-15,1.5397240937820126e-12
