source_file,task_inferred,mode,phase,samples,duration_s,entry_rcm_error_mm_mean,entry_rcm_error_mm_max,entry_rcm_error_mm_p95,target_rcm_or_tip_error_mm_mean,target_rcm_or_tip_error_mm_max,target_rcm_or_tip_error_mm_p95,final_target_tip_error_mm_mean,final_target_tip_error_mm_max,final_target_tip_error_mm_p95,total_skull_violation_mm_mean,total_skull_violation_mm_max,total_skull_violation_mm_p95,fps_est_mean,fps_est_max,fps_est_p95,cone_t2_angle_deg_geom_mean,cone_t2_angle_deg_geom_max,cone_t2_angle_deg_geom_p95,cone_t4_angle_deg_geom_mean,cone_t4_angle_deg_geom_max,cone_t4_angle_deg_geom_p95
double_rcm_log_20260616_170906_774.csv,Task3_Insertion,Double,InsertToTarget,483,43.74084,0.25522329192546583,1.48774,0.789554,92.95836877846791,160.8672,158.54157,92.95836877846791,160.8672,158.54157,0.0,0.0,0.0,75.41651604554866,145.9816,126.77731,0.0831640615640597,0.987371943333858,0.37098698472531183,2.333615244845248,75.53191533221498,6.7675025452972655
double_rcm_log_20260616_170906_774.csv,Task4_EntryRCM_TipCone,EntryTipCone,Done,1038,37.06822,1.2202854142581887,3.08268,3.0567455,11.016468747591523,13.34272,13.309387000000001,11.016468747591523,13.34272,13.309387000000001,0.0,0.0,0.0,56.82951927745665,154.4032,64.27555249999999,3.789881113540002,4.781854035091032,4.76523297436883,3.797492127717762,4.747320611261456,4.733561553136682
double_rcm_log_20260617_163612_525.csv,Task3_Insertion,Double,AlignAtEntry,2,0.6311099999999996,28.47423,49.27027,47.19066599999999,188.2842,208.1111,206.12841,188.2842,208.1111,206.12841,0.0,0.0,0.0,82.23141,107.5261,104.996631,0.9888517274239201,1.5930185179413063,1.5326018388895677,159.48720898261192,159.50263440246624,159.5010918604808
double_rcm_log_20260617_163612_525.csv,Task3_Insertion,Double,ApproachEntry,34,6.24511,446.827,659.3129,641.0677249999999,501.72096176470575,1015.91,1008.2529999999999,501.72096176470575,1015.91,1008.2529999999999,0.0,0.0,0.0,83.09337088235294,135.3225,132.08938,49.27865446179785,88.24938377497232,85.83191177739941,146.05924964073276,178.75167552557627,178.75167552557627
double_rcm_log_20260617_163612_525.csv,Task3_Insertion,Double,Done,423,15.82369,1.0542999999999996,1.0543,1.0543,2.149830000000001,2.14983,2.14983,2.149830000000001,2.14983,2.14983,0.0,0.0,0.0,89.96993929078016,161.8865,139.7716,1.0065377519143337,1.006537751914334,1.006537751914334,0.6424498866688467,0.6424498866688467,0.6424498866688467
double_rcm_log_20260617_163612_525.csv,Task3_Insertion,Double,InsertToTarget,325,12.97579,0.19586732307692306,1.48805,0.6397020000000007,104.6885992,161.0057,159.12772,104.6885992,161.0057,159.12772,0.0,0.0,0.0,88.90891141538461,156.6825,132.70736,0.06077642598219905,1.006537751914334,0.27547087745839544,2.2228274500773693,80.65783687834418,4.110060558109733
double_rcm_log_20260617_164756_721.csv,Task2_TargetRCM_EntryCone,Target,Done,640,27.87979,12.260332421875,15.0251,14.927754,0.39118659375,1.06186,1.051023,0.39118659375,1.06186,1.051023,0.0,0.0,0.0,73.57704615625,121.27,109.299475,4.268894882541137,5.315332076332345,5.2808521922843,0.12662900724796733,0.3447632855806903,0.34149042657669276
double_rcm_log_20260617_164756_721.csv,Task3_Insertion,Double,ApproachEntry,7,0.22705999999999998,489.1593000000001,668.0122,635.4914499999999,540.3043285714286,1034.529,983.4028199999999,540.3043285714286,1034.529,983.4028199999999,0.0,0.0,0.0,58.59805000000001,107.1671,98.02326499999998,51.24234261356951,89.4517042853846,89.33710270362835,150.43637595327783,179.34748766992132,173.8723236034198
double_rcm_log_20260617_164756_721.csv,Task3_Insertion,Double,Done,263,9.767269999999998,1.0269899999999998,1.02699,1.02699,2.16373,2.16373,2.16373,2.16373,2.16373,2.16373,0.0,0.0,0.0,88.40552642585551,179.317,134.13723,1.017230473244202,1.017230473244202,1.017230473244202,0.6617987081530115,0.6617987081530115,0.6617987081530115
double_rcm_log_20260617_164756_721.csv,Task3_Insertion,Double,InsertToTarget,197,7.12388,0.1880640609137056,1.02933,0.6545219999999994,81.44738908629442,160.8503,152.8387,81.44738908629442,160.8503,152.8387,0.0,0.0,0.0,97.20017934010153,151.2487,139.12763999999999,0.07524066463119916,1.017230473244202,0.4448022134937701,0.5472646804376924,68.93823305867596,0.4300566250580021
double_rcm_log_20260617_164756_721.csv,Task4_EntryRCM_TipCone,EntryTipCone,Done,557,20.334349999999997,1.2636176660682226,3.08271,3.0597119999999998,10.853847809694793,13.34047,13.292599999999998,10.853847809694793,13.34047,13.292599999999998,0.0,0.0,0.0,85.14755484739676,139.4005,116.19346,3.7189029701948457,4.780265317237215,4.7602069802320734,3.730331948453002,4.747542502605402,4.728168348974001
