time,phase,mode,tip_entry_error_mm,entry_rcm_error_mm,entry_axis_error_deg,target_rcm_or_tip_error_mm,final_target_tip_error_mm,insertion_progress,insertion_intermediate_error_mm,entry_cone_angle_deg,entry_cone_violation_deg,skull_violation_mm,raw_needle_skull_penetration_mm,unsafe_needle_skull_violation_mm,arm_skull_violation_mm,entry_lambda,target_lambda,entry_segment,target_segment,joint_limits_ok,tool_x,tool_y,tool_z,tip_x,tip_y,tip_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,source_file,fps_est,stage,task_inferred,total_skull_violation_mm,cone_t2_angle_deg_geom,cone_t2_radius_mm_geom,entry_side_distance_to_entry_mm_geom,cone_t4_angle_deg_geom,cone_t4_radius_mm_geom,tip_distance_to_target_mm_geom,tip_speed_mm_s,tip_acc_mm_s2,tip_jerk_mm_s3,joint_speed_rms_deg_s,joint_acc_rms_deg_s2
33.07335,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.927601134498355,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,8.899114524108742e-13,9.505735479620173e-12,4.8973747227647987e-11,5.317214951750687e-14,6.128817861984224e-13
33.14092,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.799467219179352,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,0.0,6.588516881048315e-12,7.064664151418646e-11,2.320622857404618e-14,4.2091665240118094e-13
33.20856,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.78415138971083,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,0.0,4.075366876196457e-13,6.731460006654696e-11,1.160311428702309e-14,4.894875680020774e-13
33.27651,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.7167034584246,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,5.551115123125783e-14,6.3150069835578414e-12,4.6155851532779777e-11,7.057898881987199e-14,8.45368956635057e-13
33.34603,ApproachEntry,Double,115.6567,40.72368,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.72938,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.384349827388395,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,8.881784197001252e-13,6.476752136208368e-12,6.624704178228223e-11,1.16645929604303e-13,5.106327564014148e-13
33.41492,ApproachEntry,Double,115.6567,40.72368,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.72938,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.51589490492021,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,8.899114524108742e-13,6.6154196077030995e-12,4.658127026682965e-11,6.563712636189231e-14,8.327361068380501e-13
33.4833,ApproachEntry,Double,115.6567,40.72368,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.72938,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.624159110851625,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,1.25607396694702e-12,4.100082874057951e-13,1.0659108957228398e-10,2.320622857404618e-14,4.804001085327439e-13
33.55181,ApproachEntry,Double,115.6567,40.72368,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.72938,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.59640928331558,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,8.881784197001252e-13,1.3001275043662462e-11,1.5129880320684835e-10,0.0,3.9049004887428005e-13
33.61994,ApproachEntry,Double,115.6567,40.72368,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.72938,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.677821811243971,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,1.25607396694702e-12,2.0648012598779425e-11,1.5268533454401557e-10,4.7840865791509556e-14,9.442183337795777e-13
33.68709,ApproachEntry,Double,115.6567,40.72368,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.72938,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.89203276247251,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,1.9868029630580077e-12,8.812578290666353e-12,2.819095916581836e-10,1.249693654232726e-13,5.242799849874822e-13
33.75584,ApproachEntry,Double,115.6567,40.72368,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.72938,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.545454545454245,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,0.0,1.8270912184324567e-11,4.5908427995063066e-11,4.641245714809236e-14,8.397562559815365e-13
33.82388,ApproachEntry,Double,115.6567,40.72368,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.72938,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.697236919458401,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,8.899114524108742e-13,6.555064432875222e-12,1.6868622668836615e-10,4.650301812620195e-14,7.575202412088841e-13
33.89251,ApproachEntry,Double,115.6567,40.72368,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.72938,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.570887367040894,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,8.881784197001252e-13,6.1402890810935824e-12,1.6069847670427238e-10,6.665481691674458e-14,3.788303510563258e-13
33.96368,ApproachEntry,Double,115.6567,40.72368,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.72938,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.050864128144854,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,0.0,1.7339290352944147e-11,185479.2294420076,1.1960216447877389e-14,1.0473730881015657e-12
34.0362,ApproachEntry,Double,115.6567,40.72368,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.72938,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,13.78929950358439,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,1.9891280697202824e-12,27157.05409445922,139493.15736780647,9.585745575600442e-14,3807.5660155845226
34.10311,ApproachEntry,Double,115.6567,40.72368,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.72938,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.945449110745772,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,3493.591475254244,21984.069108970707,479476.4305877584,489.8204395530458,3082.285513459157
34.17367,ApproachEntry,Double,532.5364,434.7594,58.09399,529.4135,529.4135,0.0,532.5364,58.09399,51.09399,0.0,0.0,0.0,0.0,0.72938,1.0,6,6,1,0.9194,0.89559,0.11169,1.27235,0.85378,0.29522,0.82,0.7,0.06,0.9,0.56,0.06,0.0,-18.0,26.0,0.0,-14.0,0.0,double_rcm_log_20260616_113317_743.csv,14.17233560090695,Unknown,Task3_Insertion,0.0,58.094124804461345,136.8838332447037,156.57803130534026,80.170857067262,524.7214764615605,529.4144494628003,2795.4576781393757,41772.44204306544,150774.5390179936,391.93830141760293,5856.722535438813
34.21868,ApproachEntry,Double,532.5364,434.7594,58.09399,529.4135,529.4135,0.0,532.5364,58.09399,51.09399,0.0,0.0,0.0,0.0,0.72938,1.0,6,6,1,0.9194,0.89559,0.11169,1.27235,0.85378,0.29522,0.82,0.7,0.06,0.9,0.56,0.06,0.0,-18.0,26.0,0.0,-14.0,0.0,double_rcm_log_20260616_113317_743.csv,22.21728504776826,Unknown,Task3_Insertion,0.0,58.094124804461345,136.8838332447037,156.57803130534026,80.170857067262,524.7214764615605,529.4144494628003,3.552713678800501e-12,26944.49041206265,585223.469961523,3.2818563180946156e-14,3777.7634364673
34.25317,ApproachEntry,Double,532.5364,434.7594,58.09399,529.4135,529.4135,0.0,532.5364,58.09399,51.09399,0.0,0.0,0.0,0.0,0.72938,1.0,6,6,1,0.9194,0.89559,0.11169,1.27235,0.85378,0.29522,0.82,0.7,0.06,0.9,0.56,0.06,0.0,-18.0,26.0,0.0,-14.0,0.0,double_rcm_log_20260616_113317_743.csv,28.993911278633057,Unknown,Task3_Insertion,0.0,58.094124804461345,136.8838332447037,156.57803130534026,80.170857067262,524.7214764615605,529.4144494628003,1.831026719408895e-12,6.350976997376088e-11,411870.57278893475,2.842170943040401e-14,4.2794018840897567e-13
34.29163,ApproachEntry,Double,532.5364,434.7594,58.09399,529.4135,529.4135,0.0,532.5364,58.09399,51.09399,0.0,0.0,0.0,0.0,0.72938,1.0,6,6,1,0.9194,0.89559,0.11169,1.27235,0.85378,0.29522,0.82,0.7,0.06,0.9,0.56,0.06,0.0,-18.0,26.0,0.0,-14.0,0.0,double_rcm_log_20260616_113317_743.csv,26.001040041601254,Unknown,Task3_Insertion,0.0,58.094124804461345,136.8838332447037,156.57803130534026,80.170857067262,524.7214764615605,529.4144494628003,1.7763568394002505e-12,7.494402173690126e-11,8.88372153718007e-10,2.5945352296482636e-14,4.5175724177880953e-13
34.33017,ApproachEntry,Double,532.5364,434.7594,58.09399,529.4135,529.4135,0.0,532.5364,58.09399,51.09399,0.0,0.0,0.0,0.0,0.72938,1.0,6,6,1,0.9194,0.89559,0.11169,1.27235,0.85378,0.29522,0.82,0.7,0.06,0.9,0.56,0.06,0.0,-18.0,26.0,0.0,-14.0,0.0,double_rcm_log_20260616_113317_743.csv,25.94706798131496,Unknown,Task3_Insertion,0.0,58.094124804461345,136.8838332447037,156.57803130534026,80.170857067262,524.7214764615605,529.4144494628003,4.070144838902081e-12,3.1282688407033124e-11,1.6396261476374986e-09,3.4809342861069267e-14,7.868943195125083e-13
34.36386,ApproachEntry,Double,532.5364,434.7594,58.09399,529.4135,529.4135,0.0,532.5364,58.09399,51.09399,0.0,0.0,0.0,0.0,0.72938,1.0,6,6,1,0.9194,0.89559,0.11169,1.27235,0.85378,0.29522,0.82,0.7,0.06,0.9,0.56,0.06,0.0,-18.0,26.0,0.0,-14.0,0.0,double_rcm_log_20260616_113317_743.csv,29.682398337785695,Unknown,Task3_Insertion,0.0,58.094124804461345,136.8838332447037,156.57803130534026,80.170857067262,524.7214764615605,529.4144494628003,0.0,5.25320202180785e-11,4.5669044968105915e-10,3.4809342861069267e-14,1.029929007858639e-14
34.3973,ApproachEntry,Double,532.5364,434.7594,58.09399,529.4135,529.4135,0.0,532.5364,58.09399,51.09399,0.0,0.0,0.0,0.0,0.72938,1.0,6,6,1,0.9194,0.89559,0.11169,1.27235,0.85378,0.29522,0.82,0.7,0.06,0.9,0.56,0.06,0.0,-18.0,26.0,0.0,-14.0,0.0,double_rcm_log_20260616_113317_743.csv,29.904306220096764,Unknown,Task3_Insertion,0.0,58.094124804461345,136.8838332447037,156.57803130534026,80.170857067262,524.7214764615605,529.4144494628003,1.9860273225978185e-12,1.781490608900776e-11,9.50287439735998e-10,3.4809342861069267e-14,6.179972946092849e-13
34.42813,ApproachEntry,Double,532.5364,434.7594,58.09399,529.4135,529.4135,0.0,532.5364,58.09399,51.09399,0.0,0.0,0.0,0.0,0.72938,1.0,6,6,1,0.9194,0.89559,0.11169,1.27235,0.85378,0.29522,0.82,0.7,0.06,0.9,0.56,0.06,0.0,-18.0,26.0,0.0,-14.0,0.0,double_rcm_log_20260616_113317_743.csv,32.43593902043286,Unknown,Task3_Insertion,0.0,58.094124804461345,136.8838332447037,156.57803130534026,80.170857067262,524.7214764615605,529.4144494628003,8.881784197001252e-13,3.59851805417628e-11,67752.93278738465,1.160311428702309e-14,8.624847028030154e-13
34.45893,ApproachEntry,Double,532.5364,434.7594,58.09399,529.4135,529.4135,0.0,532.5364,58.09399,51.09399,0.0,0.0,0.0,0.0,0.72938,1.0,6,6,1,0.9194,0.89559,0.11169,1.27235,0.85378,0.29522,0.82,0.7,0.06,0.9,0.56,0.06,0.0,-18.0,26.0,0.0,-14.0,0.0,double_rcm_log_20260616_113317_743.csv,32.46753246753323,Unknown,Task3_Insertion,0.0,58.094124804461345,136.8838332447037,156.57803130534026,80.170857067262,524.7214764615605,529.4144494628003,4.440892098500626e-13,4171.550049586006,124991.25208615637,2.320622857404618e-14,194.15343717649006
34.50143,ApproachEntry,Double,532.5364,434.7594,58.09399,529.4135,529.4135,0.0,532.5364,58.09399,51.09399,0.0,0.0,0.0,0.0,0.72938,1.0,6,6,1,0.9194,0.89559,0.11169,1.27235,0.85378,0.29522,0.82,0.7,0.06,0.9,0.56,0.06,0.0,-18.0,26.0,0.0,-14.0,0.0,double_rcm_log_20260616_113317_743.csv,23.529411764707614,Unknown,Task3_Insertion,0.0,58.094124804461345,136.8838332447037,156.57803130534026,80.170857067262,524.7214764615605,529.4144494628003,421.9292627263461,8884.059765573882,53868.92268468705,19.63754854428567,425.7611732085998
34.59824,ApproachEntry,Double,483.1426,171.6029,50.77913,454.7051,454.7051,0.0,483.1426,50.77913,43.77913,0.0,0.0,0.0,0.0,0.0,1.0,6,6,1,0.86719,0.83016,0.16138,1.21635,0.73838,0.33361,0.82,0.7,0.06,0.9,0.56,0.06,-3.3134,-24.72,32.72,-6.43321,-20.72,6.72,double_rcm_log_20260616_113317_743.csv,10.329511414110343,Unknown,Task3_Insertion,0.0,50.78004508884871,124.92054291138575,138.27669225354455,70.24258682355487,454.7030545379631,454.70779518279653,1075.0797822828395,3071.2193092685043,57682.19041074719,52.98984272368466,81.98967195209168
34.66579,ApproachEntry,Double,459.8575,143.5506,46.56597,413.725,413.725,0.0,459.8575,46.56597,39.56597,0.0,0.0,0.0,0.0,0.0,1.0,6,6,1,0.85212,0.7983,0.15956,1.19894,0.67975,0.31974,0.82,0.7,0.06,0.9,0.56,0.06,-3.57553,-28.08,36.07998,-9.79321,-24.08,10.08,double_rcm_log_20260616_113317_743.csv,14.803849000739268,Unknown,Task3_Insertion,0.0,46.56653638048302,117.09191877286455,127.4730913237662,63.44420617865096,411.34376584368147,413.7270280027641,918.8414744699544,2905.6320205614657,19325.938746912645,44.48270481683961,83.52835025123512
34.7363,ApproachEntry,Double,439.7092,116.2386,42.22992,374.0263,374.0263,0.0,439.7092,42.22992,35.22992,0.0,0.0,0.0,0.0,0.0,1.0,6,6,1,0.83743,0.76734,0.15313,1.1793,0.62157,0.30103,0.82,0.7,0.06,0.9,0.56,0.06,-3.59416,-31.44,39.43997,-13.15321,-27.44,13.44,double_rcm_log_20260616_113317_743.csv,14.182385477237524,Unknown,Task3_Insertion,0.0,42.23017268983179,108.37458000115707,116.17469879193908,55.92493461745911,364.21208662620654,374.0251539669491,927.8523951811668,1003.4007705021377,19664.17675194617,44.02738764238738,17.241569714281407
34.80517,ApproachEntry,Double,423.87,91.22974,37.82867,337.434,337.434,0.0,423.87,37.82867,30.82867,0.0,0.0,0.0,0.0,0.0,1.0,6,6,1,0.82262,0.73751,0.14312,1.1568,0.56459,0.27885,0.82,0.7,0.06,0.9,0.56,0.06,-3.41887,-34.79999,42.79995,-16.51321,-30.8,16.8,double_rcm_log_20260616_113317_743.csv,14.520110352839339,Unknown,Task3_Insertion,0.0,37.82941820139325,98.89369709258821,104.5385519612182,47.809767393087604,314.05307449782816,337.4353724789386,955.3562552732986,945.1337841586958,18277.202979776812,44.875818306463316,12.407754229740899
34.87309,ApproachEntry,Double,413.2739,72.07047,33.41547,306.075,306.075,0.0,413.2739,33.41547,26.41547,0.0,0.0,0.0,0.0,0.0,1.0,6,6,1,0.80728,0.70902,0.13036,1.13108,0.5095,0.25425,0.82,0.7,0.06,0.9,0.56,0.06,-3.08941,-38.15998,46.15994,-19.87321,-34.15999,20.16,double_rcm_log_20260616_113317_743.csv,14.723203769139976,Unknown,Task3_Insertion,0.0,33.41587855612901,88.79965514990698,92.71378382646654,39.31479082329165,261.8413840506088,306.07397618876394,957.0673713038761,2214.43731246527,17787.143368425317,45.00925042732252,86.78399572163028
34.94159,ApproachEntry,Double,408.6336,67.88527,29.08459,282.9949,282.9949,0.0,408.6336,29.08458,22.08458,2.56976,2.56976,2.56976,0.0,0.0,1.0,6,6,1,0.78964,0.68206,0.11801,1.10022,0.45693,0.23139,0.82,0.7,0.06,0.9,0.56,0.06,-2.78485,-41.51996,49.51992,-23.23321,-37.51998,23.52,double_rcm_log_20260616_113317_743.csv,14.598540145985353,Unknown,Task3_Insertion,2.56976,29.084921373965017,78.38214240526274,80.97648122477092,31.052991999220023,210.78534229071846,282.99470913782113,903.3153577944734,2531.282659304831,26211.143967602722,39.030553916133215,92.18322039016101
35.01082,ApproachEntry,Double,411.1765,101.474,25.96296,277.1941,277.1941,0.0,411.1765,25.96296,18.96296,0.0,0.0,0.0,0.0,0.0,1.0,6,6,1,0.75775,0.65639,0.12723,1.05563,0.41239,0.23558,0.82,0.7,0.06,0.9,0.56,0.06,-3.98994,-44.87995,52.87991,-23.23321,-40.87996,25.2,double_rcm_log_20260616_113317_743.csv,14.444604940053937,Unknown,Task3_Insertion,0.0,25.96261373653231,70.59064217854875,72.44201339662204,26.921262785110088,186.1683657710035,277.19622183572426,907.47251266286,1869.8732296322314,47671.37432829755,38.96799419158398,91.02873805028202
35.07968,ApproachEntry,Double,417.9554,123.5432,21.96487,275.5233,275.5233,0.0,417.9554,21.96487,14.96487,0.0,0.0,0.0,0.0,0.0,1.0,6,6,1,0.73433,0.63268,0.11823,1.01515,0.3659,0.21804,0.82,0.7,0.06,0.9,0.56,0.06,-3.95531,-48.23993,56.23989,-26.59321,-44.23995,28.56,double_rcm_log_20260616_113317_743.csv,14.522218995062275,Unknown,Task3_Insertion,0.0,21.965690111882466,60.31396137727805,61.439266415855705,22.22426643336392,158.0827838872357,275.5194622889643,931.2091305153685,4361.53774471507,14245.59329775362,44.93542627225403,120.45465567337014
35.14764,ApproachEntry,Double,428.0878,139.672,17.89595,279.0169,279.0169,0.0,428.0878,17.89594,10.89594,0.0,0.0,0.0,0.0,0.0,1.0,6,6,1,0.71822,0.61093,0.09487,0.98175,0.32311,0.18268,0.82,0.7,0.06,0.9,0.56,0.06,-3.02087,-51.59992,59.59988,-29.95321,-47.59993,31.92,double_rcm_log_20260616_113317_743.csv,14.714537963508086,Unknown,Task3_Insertion,0.0,17.89596723437719,49.54896546485843,50.159407780233565,17.84929345307534,131.2151757229324,279.0166966330152,945.8652055617029,2453.811758669414,52377.854840772896,44.60565273066379,44.49381191513804
35.21649,ApproachEntry,Double,440.1549,153.0244,14.23151,286.4997,286.4997,0.0,440.1549,14.23151,7.23151,0.0,0.0,0.0,0.0,0.0,1.0,6,6,1,0.711,0.59265,0.05666,0.96069,0.28877,0.12953,0.82,0.7,0.06,0.9,0.56,0.06,-1.10178,-54.9599,62.95987,-33.31321,-50.11992,35.27999,double_rcm_log_20260616_113317_743.csv,14.524328249818945,Unknown,Task3_Insertion,0.0,14.231081458777615,39.63942024272686,39.94707761029155,14.124862287956017,107.4140920850778,286.5020242511386,776.6905050075912,3973.483477148266,41653.94466613647,43.04900375015366,67.61931878862656
35.28541,ApproachEntry,Double,446.9966,170.6187,11.63064,296.4237,296.4237,0.0,446.9966,11.63064,4.63064,0.0,0.0,0.0,0.0,0.0,1.0,6,6,1,0.69393,0.58656,0.04134,0.92754,0.26881,0.10813,0.82,0.7,0.06,0.9,0.56,0.06,-0.44686,-57.46249,66.31985,-36.67319,-53.47991,38.63998,double_rcm_log_20260616_113317_743.csv,14.509576320371753,Unknown,Task3_Insertion,0.0,11.630117483061268,32.50586329668836,32.673999963098794,16.882396024618924,129.8115449944503,296.42294884168473,514.3286450542469,6648.429277266624,25960.77608364449,41.651617109016485,116.70348063464802
35.3549,ApproachEntry,Double,441.4666,176.1845,10.17154,293.6693,293.6693,0.0,441.4666,10.17154,3.17154,0.0,0.0,0.0,0.0,0.0,1.0,6,6,1,0.68305,0.5943,0.02663,0.90543,0.26792,0.09003,0.82,0.7,0.06,0.9,0.56,0.06,0.37451,-59.0253,69.67984,-40.03318,-56.83989,41.99996,double_rcm_log_20260616_113317_743.csv,14.39055979277556,Unknown,Task3_Insertion,0.0,10.171774040330302,28.475873200571183,28.588427800365928,18.95198895292762,143.37780938700195,293.669903463055,374.4872258263797,6525.328166031421,41162.278711279665,37.43727253533998,123.67716178952877
35.42448,ApproachEntry,Double,395.3968,153.2515,11.63909,245.2836,245.2836,0.0,395.3968,11.63909,4.63909,0.0,0.0,0.0,0.0,0.0,1.0,6,6,1,0.68422,0.6373,0.02656,0.9147,0.31778,0.09572,0.82,0.7,0.06,0.9,0.56,0.06,0.68512,-58.13689,73.03983,-43.39316,-58.51989,45.35995,double_rcm_log_20260616_113317_743.csv,14.371945961482778,Unknown,Task3_Insertion,0.0,11.63945499608351,32.53160153732503,32.7001428088186,16.63567508655499,113.19527418784578,245.280526744379,585.9209653902491,2353.502414391145,55776.623226501615,34.02274244618843,65.39398783613628
35.49241,ApproachEntry,Double,364.3948,154.6447,12.0764,216.3666,216.3666,0.0,364.3948,12.0764,5.0764,4.67952,4.67952,4.67952,0.0,0.0,1.0,6,6,1,0.67194,0.66601,0.03106,0.90365,0.34791,0.10264,0.82,0.7,0.06,0.9,0.56,0.06,0.33202,-58.03291,76.39981,-45.07315,-61.87987,47.87994,double_rcm_log_20260616_113317_743.csv,14.721036360960476,Unknown,Task3_Insertion,4.67952,12.07661656527392,33.73562982719413,33.9238466301106,17.67008929994105,110.60653201604066,216.36464637273815,539.2305985420147,1345.2004816093624,73424.85600093282,35.79980177585128,96.7880763361232
35.55992,ApproachEntry,Double,333.0305,167.1482,13.22105,191.3788,191.3788,0.0,333.0305,13.22103,6.22103,3.2351,3.2351,3.2351,0.0,0.0,1.0,6,6,1,0.65388,0.69541,0.04211,0.88586,0.37948,0.12194,0.82,0.7,0.06,0.9,0.56,0.06,-0.42236,-58.03291,79.7598,-48.43314,-64.39986,51.23992,double_rcm_log_20260616_113317_743.csv,14.812620352540666,Unknown,Task3_Insertion,3.2351,13.22028328359721,36.8760433598187,37.12282081618624,20.97250006636933,119.19706743940424,191.37391044758434,463.11284773365315,7574.428652699319,26252.549361685786,35.54278011816993,262.1747352462355
35.6281,ApproachEntry,Double,302.4587,170.1626,14.01546,154.0953,154.0953,0.0,302.4587,14.01546,7.01546,32.15689,32.15689,32.15689,0.0,0.0,1.0,6,6,1,0.65598,0.71849,0.01864,0.89879,0.41025,0.09632,0.82,0.7,0.06,0.9,0.56,0.06,1.01848,-58.87291,83.11978,-51.79313,-63.55987,54.59991,double_rcm_log_20260616_113317_743.csv,14.66705778820656,Unknown,Task3_Insertion,32.15689,14.015915716144397,39.052192502693636,39.34613902692044,16.05420550277992,83.64430707557968,154.09629781406176,729.7709273605979,4747.368309895649,96366.51385231449,35.97268609649382,186.39970883366905
