time,mode,phase,solveIK,lambda,lambda0,insertion_progress,tip_entry_error_mm,tip_target_error_mm,rcm_error_mm,weighted_error,skull_violation_mm,arm_skull_violation_mm,entry_axis_error_deg,entry_cone_violation_deg,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,source_file,fps_est,stage,task_inferred,total_skull_violation_mm,joint_speed_rms_deg_s,joint_acc_rms_deg_s2
26.1049,InsertionSequence,Done,1,0.59706,0.59689,1.0,161.125,3.681,3.177,0.031844,0.0,0.0,2.437,0.0,-3.997,-25.929,62.105,-1.852,-102.833,16.833,paper_rcm_log_20260616_110604_571_5382.csv,28.571428571428456,Unknown,Unknown,0.0,0.7398243048711675,0.24870381876948164
26.1371,InsertionSequence,Done,1,0.59706,0.59689,1.0,161.127,3.644,3.145,0.031519,0.0,0.0,2.413,0.0,-3.996,-25.96,62.156,-1.854,-102.827,16.835,paper_rcm_log_20260616_110604_571_5382.csv,31.055900621118436,Unknown,Unknown,0.0,0.7535810707257955,0.17971226278736221
26.1698,InsertionSequence,Done,1,0.59706,0.59689,1.0,161.128,3.606,3.113,0.031198,0.0,0.0,2.388,0.0,-3.996,-25.992,62.206,-1.856,-102.821,16.837,paper_rcm_log_20260616_110604_571_5382.csv,30.58103975535318,Unknown,Unknown,0.0,0.7420356465890066,0.5947608588172976
26.2023,InsertionSequence,Done,1,0.59706,0.59689,1.0,161.13,3.569,3.082,0.030879,0.0,0.0,2.364,0.0,-3.996,-26.022,62.256,-1.858,-102.814,16.839,paper_rcm_log_20260616_110604_571_5382.csv,30.769230769228482,Unknown,Unknown,0.0,0.7169429029892861,0.40817224254299345
26.2366,InsertionSequence,Done,1,0.59705,0.59689,1.0,161.132,3.533,3.05,0.030564,0.0,0.0,2.34,0.0,-3.996,-26.053,62.305,-1.86,-102.808,16.84,paper_rcm_log_20260616_110604_571_5382.csv,29.15451895043883,Unknown,Unknown,0.0,0.7178333855028057,0.383320427605006
26.2685,InsertionSequence,Done,1,0.59705,0.59689,1.0,161.133,3.498,3.018,0.030252,0.0,0.0,2.316,0.0,-3.996,-26.083,62.354,-1.861,-102.802,16.842,paper_rcm_log_20260616_110604_571_5382.csv,31.347962382444884,Unknown,Unknown,0.0,0.7377050084923673,0.1877034827132161
26.3006,InsertionSequence,Done,1,0.59705,0.59689,1.0,161.135,3.461,2.988,0.029943,0.0,0.0,2.292,0.0,-3.995,-26.113,62.403,-1.863,-102.796,16.844,paper_rcm_log_20260616_110604_571_5382.csv,31.15264797507808,Unknown,Unknown,0.0,0.7143871759344006,0.3592337251933407
26.3337,InsertionSequence,Done,1,0.59705,0.59689,1.0,161.137,3.426,2.957,0.029637,0.0,0.0,2.268,0.0,-3.995,-26.143,62.45,-1.865,-102.79,16.846,paper_rcm_log_20260616_110604_571_5382.csv,30.211480362536836,Unknown,Unknown,0.0,0.7176340419119241,0.3452711423148531
26.3648,InsertionSequence,Done,1,0.59704,0.59689,1.0,161.138,3.391,2.927,0.029334,0.0,0.0,2.245,0.0,-3.995,-26.172,62.498,-1.867,-102.784,16.848,paper_rcm_log_20260616_110604_571_5382.csv,32.154340836014335,Unknown,Unknown,0.0,0.7334261967731887,0.10843143581086279
26.3956,InsertionSequence,Done,1,0.59704,0.59689,1.0,161.14,3.356,2.897,0.029033,0.0,0.0,2.222,0.0,-3.995,-26.201,62.544,-1.869,-102.778,16.849,paper_rcm_log_20260616_110604_571_5382.csv,32.46753246752949,Unknown,Unknown,0.0,0.7178115458840558,0.6244511175267002
26.4276,InsertionSequence,Done,1,0.59704,0.59689,1.0,161.141,3.322,2.867,0.028736,0.0,0.0,2.199,0.0,-3.995,-26.23,62.591,-1.871,-102.772,16.851,paper_rcm_log_20260616_110604_571_5382.csv,31.24999999999997,Unknown,Unknown,0.0,0.6955355133152789,0.4270179134872522
26.4601,InsertionSequence,Done,1,0.59704,0.59689,1.0,161.143,3.288,2.838,0.028441,0.0,0.0,2.177,0.0,-3.994,-26.258,62.637,-1.872,-102.766,16.853,paper_rcm_log_20260616_110604_571_5382.csv,30.769230769231847,Unknown,Unknown,0.0,0.6923517450554473,0.2996489798035919
26.4911,InsertionSequence,Done,1,0.59703,0.59689,1.0,161.144,3.253,2.809,0.02815,0.0,0.0,2.154,0.0,-3.994,-26.286,62.682,-1.874,-102.76,16.854,paper_rcm_log_20260616_110604_571_5382.csv,32.258064516130275,Unknown,Unknown,0.0,0.7090162329036334,0.23014936943106928
26.5216,InsertionSequence,Done,1,0.59703,0.59689,1.0,161.146,3.221,2.78,0.027861,0.0,0.0,2.132,0.0,-3.994,-26.314,62.727,-1.876,-102.754,16.856,paper_rcm_log_20260616_110604_571_5382.csv,32.78688524590167,Unknown,Unknown,0.0,0.6875965397509806,0.7339740001323944
26.5542,InsertionSequence,Done,1,0.59703,0.59689,1.0,161.147,3.188,2.751,0.027575,0.0,0.0,2.111,0.0,-3.994,-26.342,62.771,-1.878,-102.748,16.858,paper_rcm_log_20260616_110604_571_5382.csv,30.67484662576482,Unknown,Unknown,0.0,0.6632480011307635,0.2775156153700097
26.5859,InsertionSequence,Done,1,0.59703,0.59689,1.0,161.148,3.155,2.723,0.027292,0.0,0.0,2.089,0.0,-3.994,-26.369,62.815,-1.879,-102.743,16.859,paper_rcm_log_20260616_110604_571_5382.csv,31.54574132492395,Unknown,Unknown,0.0,0.6734716235967311,0.3573976343477578
26.6172,InsertionSequence,Done,1,0.59702,0.59689,1.0,161.15,3.123,2.695,0.027012,0.0,0.0,2.067,0.0,-3.994,-26.396,62.859,-1.881,-102.737,16.861,paper_rcm_log_20260616_110604_571_5382.csv,31.948881789135687,Unknown,Unknown,0.0,0.6819684701197167,0.3646290448933632
26.6477,InsertionSequence,Done,1,0.59702,0.59689,1.0,161.151,3.09,2.668,0.026734,0.0,0.0,2.046,0.0,-3.993,-26.423,62.902,-1.883,-102.731,16.862,paper_rcm_log_20260616_110604_571_5382.csv,32.78688524590167,Unknown,Unknown,0.0,0.6564650330973197,0.554405112648757
26.6802,InsertionSequence,Done,1,0.59702,0.59689,1.0,161.153,3.059,2.64,0.026459,0.0,0.0,2.025,0.0,-3.993,-26.449,62.944,-1.885,-102.725,16.864,paper_rcm_log_20260616_110604_571_5382.csv,30.769230769231847,Unknown,Unknown,0.0,0.6492044985943035,0.172571529880689
26.7252,InsertionSequence,Done,1,0.59702,0.59689,1.0,161.155,3.012,2.599,0.026052,0.0,0.0,1.994,0.0,-3.993,-26.489,63.007,-1.887,-102.717,16.866,paper_rcm_log_20260616_110604_571_5382.csv,22.22222222222138,Unknown,Unknown,0.0,0.6686580961893702,0.10513216963771305
26.7557,InsertionSequence,Done,1,0.59702,0.59689,1.0,161.156,2.981,2.573,0.025783,0.0,0.0,1.973,0.0,-3.993,-26.514,63.049,-1.889,-102.711,16.868,paper_rcm_log_20260616_110604_571_5382.csv,32.78688524590167,Unknown,Unknown,0.0,0.6567273952177539,0.2619120214957625
26.7862,InsertionSequence,Done,1,0.59701,0.59689,1.0,161.157,2.95,2.547,0.025518,0.0,0.0,1.953,0.0,-3.993,-26.54,63.09,-1.89,-102.706,16.869,paper_rcm_log_20260616_110604_571_5382.csv,32.78688524590167,Unknown,Unknown,0.0,0.6613746424480337,0.20307688776357677
26.8297,InsertionSequence,Done,1,0.59701,0.59689,1.0,161.159,2.905,2.507,0.025124,0.0,0.0,1.923,0.0,-3.992,-26.578,63.15,-1.893,-102.697,16.871,paper_rcm_log_20260616_110604_571_5382.csv,22.988505747127444,Unknown,Unknown,0.0,0.662136632980233,0.11139850433537031
26.8742,InsertionSequence,Done,1,0.59701,0.59689,1.0,161.161,2.86,2.468,0.024737,0.0,0.0,1.893,0.0,-3.992,-26.615,63.21,-1.895,-102.689,16.873,paper_rcm_log_20260616_110604_571_5382.csv,22.471910112359897,Unknown,Unknown,0.0,0.6549287964159757,0.11933717084885255
26.9177,InsertionSequence,Done,1,0.597,0.59689,1.0,161.162,2.815,2.43,0.024355,0.0,0.0,1.864,0.0,-3.992,-26.652,63.269,-1.897,-102.681,16.875,paper_rcm_log_20260616_110604_571_5382.csv,22.988505747125565,Unknown,Unknown,0.0,0.6527597422468402,0.28698999148760146
26.9611,InsertionSequence,Done,1,0.597,0.59689,1.0,161.164,2.772,2.393,0.023979,0.0,0.0,1.835,0.0,-3.991,-26.688,63.327,-1.899,-102.673,16.877,paper_rcm_log_20260616_110604_571_5382.csv,23.041474654378767,Unknown,Unknown,0.0,0.6313363181435377,0.3583639956101362
27.0053,InsertionSequence,Done,1,0.597,0.59689,1.0,161.166,2.729,2.356,0.023608,0.0,0.0,1.807,0.0,-3.991,-26.723,63.383,-1.902,-102.665,16.879,paper_rcm_log_20260616_110604_571_5382.csv,22.624434389140262,Unknown,Unknown,0.0,0.6226141733695592,0.45226025959716376
27.049,InsertionSequence,Done,1,0.597,0.59689,1.0,161.168,2.687,2.319,0.023243,0.0,0.0,1.779,0.0,-3.991,-26.758,63.44,-1.904,-102.657,16.881,paper_rcm_log_20260616_110604_571_5382.csv,22.88329519450739,Unknown,Unknown,0.0,0.5931634650926471,0.40098849902371403
27.08,InsertionSequence,Done,1,0.597,0.59689,1.0,161.169,2.66,2.295,0.023003,0.0,0.0,1.761,0.0,-3.991,-26.781,63.476,-1.905,-102.652,16.883,paper_rcm_log_20260616_110604_571_5382.csv,32.258064516130275,Unknown,Unknown,0.0,0.5875396081685427,0.2089187143558935
27.1232,InsertionSequence,Done,1,0.59699,0.59689,1.0,161.17,2.618,2.26,0.022646,0.0,0.0,1.733,0.0,-3.99,-26.815,63.531,-1.907,-102.644,16.884,paper_rcm_log_20260616_110604_571_5382.csv,23.14814814814689,Unknown,Unknown,0.0,0.6102908567081048,0.10900597131859871
27.1667,InsertionSequence,Done,1,0.59699,0.59689,1.0,161.172,2.577,2.225,0.022296,0.0,0.0,1.706,0.0,-3.99,-26.849,63.585,-1.91,-102.636,16.886,paper_rcm_log_20260616_110604_571_5382.csv,22.988505747127444,Unknown,Unknown,0.0,0.5814555091838581,0.4495636973302946
27.1968,InsertionSequence,Done,1,0.59699,0.59689,1.0,161.173,2.551,2.202,0.022065,0.0,0.0,1.689,0.0,-3.99,-26.871,63.62,-1.911,-102.631,16.888,paper_rcm_log_20260616_110604_571_5382.csv,33.22259136212525,Unknown,Unknown,0.0,0.5733864236778929,0.23691288161578997
27.2401,InsertionSequence,Done,1,0.59699,0.59689,1.0,161.175,2.511,2.168,0.021723,0.0,0.0,1.663,0.0,-3.99,-26.904,63.672,-1.913,-102.624,16.889,paper_rcm_log_20260616_110604_571_5382.csv,23.09468822170788,Unknown,Unknown,0.0,0.5698608475921134,0.24420407568163782
27.2855,InsertionSequence,Done,1,0.59698,0.59689,1.0,161.176,2.472,2.134,0.021386,0.0,0.0,1.637,0.0,-3.99,-26.936,63.724,-1.915,-102.616,16.891,paper_rcm_log_20260616_110604_571_5382.csv,22.026431718063023,Unknown,Unknown,0.0,0.552238446312196,0.3503266172691632
27.3299,InsertionSequence,Done,1,0.59698,0.59689,1.0,161.177,2.434,2.101,0.021054,0.0,0.0,1.611,0.0,-3.989,-26.968,63.774,-1.917,-102.609,16.893,paper_rcm_log_20260616_110604_571_5382.csv,22.52252252252275,Unknown,Unknown,0.0,0.5387176300417635,0.7302490056755132
27.3609,InsertionSequence,Done,1,0.59698,0.59689,1.0,161.178,2.409,2.079,0.020835,0.0,0.0,1.595,0.0,-3.989,-26.989,63.808,-1.918,-102.604,16.894,paper_rcm_log_20260616_110604_571_5382.csv,32.25806451612658,Unknown,Unknown,0.0,0.5078157163427484,0.7175667410757348
27.3938,InsertionSequence,Done,1,0.59698,0.59689,1.0,161.179,2.384,2.058,0.020619,0.0,0.0,1.578,0.0,-3.989,-27.009,63.841,-1.92,-102.599,16.895,paper_rcm_log_20260616_110604_571_5382.csv,30.39513677811741,Unknown,Unknown,0.0,0.49469380473615465,0.19875761867229877
27.425,InsertionSequence,Done,1,0.59698,0.59689,1.0,161.18,2.359,2.036,0.020405,0.0,0.0,1.562,0.0,-3.989,-27.03,63.873,-1.921,-102.594,16.896,paper_rcm_log_20260616_110604_571_5382.csv,32.051282051280104,Unknown,Unknown,0.0,0.504303650803228,0.1752429978559503
27.4558,InsertionSequence,Done,1,0.59698,0.59689,1.0,161.181,2.334,2.015,0.020193,0.0,0.0,1.545,0.0,-3.989,-27.05,63.905,-1.922,-102.59,16.897,paper_rcm_log_20260616_110604_571_5382.csv,32.46753246753323,Unknown,Unknown,0.0,0.4919437170266324,0.49915940905286266
27.4882,InsertionSequence,Done,1,0.59698,0.59689,1.0,161.182,2.311,1.994,0.019983,0.0,0.0,1.529,0.0,-3.988,-27.07,63.937,-1.923,-102.585,16.898,paper_rcm_log_20260616_110604_571_5382.csv,30.86419753086506,Unknown,Unknown,0.0,0.47518988084030006,0.33930192178476304
27.5213,InsertionSequence,Done,1,0.59697,0.59689,1.0,161.183,2.286,1.973,0.019775,0.0,0.0,1.513,0.0,-3.988,-27.09,63.969,-1.925,-102.58,16.899,paper_rcm_log_20260616_110604_571_5382.csv,30.211480362536836,Unknown,Unknown,0.0,0.47355616863667604,0.1782122697076672
27.5532,InsertionSequence,Done,1,0.59697,0.59689,1.0,161.184,2.262,1.953,0.01957,0.0,0.0,1.498,0.0,-3.988,-27.11,64.0,-1.926,-102.575,16.9,paper_rcm_log_20260616_110604_571_5382.csv,31.347962382444884,Unknown,Unknown,0.0,0.4690109042687109,0.33680954500180343
27.5856,InsertionSequence,Done,1,0.59697,0.59689,1.0,161.184,2.239,1.933,0.019366,0.0,0.0,1.482,0.0,-3.988,-27.129,64.031,-1.927,-102.571,16.901,paper_rcm_log_20260616_110604_571_5382.csv,30.86419753086506,Unknown,Unknown,0.0,0.4544925502278323,0.2036511724332359
27.6191,InsertionSequence,Done,1,0.59697,0.59689,1.0,161.185,2.216,1.912,0.019165,0.0,0.0,1.467,0.0,-3.988,-27.148,64.062,-1.928,-102.566,16.902,paper_rcm_log_20260616_110604_571_5382.csv,29.85074626865664,Unknown,Unknown,0.0,0.4583283408307123,0.21462891880238105
27.6503,InsertionSequence,Done,1,0.59697,0.59689,1.0,161.186,2.193,1.892,0.018965,0.0,0.0,1.451,0.0,-3.988,-27.167,64.092,-1.929,-102.562,16.904,paper_rcm_log_20260616_110604_571_5382.csv,32.051282051280104,Unknown,Unknown,0.0,0.46456878980954763,0.3222618457224088
27.6821,InsertionSequence,Done,1,0.59697,0.59689,1.0,161.187,2.17,1.873,0.018768,0.0,0.0,1.436,0.0,-3.988,-27.186,64.122,-1.93,-102.557,16.905,paper_rcm_log_20260616_110604_571_5382.csv,31.44654088050617,Unknown,Unknown,0.0,0.47000899283162023,0.8024449309795881
27.7126,InsertionSequence,Done,1,0.59697,0.59689,1.0,161.188,2.147,1.853,0.018573,0.0,0.0,1.421,0.0,-3.987,-27.205,64.152,-1.932,-102.553,16.905,paper_rcm_log_20260616_110604_571_5382.csv,32.78688524590167,Unknown,Unknown,0.0,0.4202107033015587,1.6822146555090247
27.754,InsertionSequence,Done,1,0.59697,0.59689,1.0,161.188,2.125,1.834,0.018379,0.0,0.0,1.407,0.0,-3.987,-27.223,64.181,-1.933,-102.548,16.906,paper_rcm_log_20260616_110604_571_5382.csv,24.154589371978933,Unknown,Unknown,0.0,0.3481107981567146,1.9183104929716175
27.7935,InsertionSequence,Done,1,0.59696,0.59689,1.0,161.189,2.103,1.815,0.018187,0.0,0.0,1.392,0.0,-3.987,-27.241,64.21,-1.934,-102.544,16.907,paper_rcm_log_20260616_110604_571_5382.csv,25.316455696202333,Unknown,Unknown,0.0,0.2663842550649085,0.3758656318994396
27.8319,InsertionSequence,Done,1,0.59696,0.59689,1.0,161.19,2.092,1.805,0.018092,0.0,0.0,1.385,0.0,-3.987,-27.25,64.224,-1.934,-102.541,16.908,paper_rcm_log_20260616_110604_571_5382.csv,26.041666666667126,Unknown,Unknown,0.0,0.3156942485892549,2.5771477524052613
27.8645,InsertionSequence,Done,1,0.59696,0.59689,1.0,161.191,2.07,1.787,0.017903,0.0,0.0,1.37,0.0,-3.987,-27.268,64.253,-1.936,-102.537,16.909,paper_rcm_log_20260616_110604_571_5382.csv,30.67484662576816,Unknown,Unknown,0.0,0.4352007594146611,1.98225846464834
27.8957,InsertionSequence,Done,1,0.59696,0.59689,1.0,161.191,2.048,1.768,0.017717,0.0,0.0,1.356,0.0,-3.987,-27.286,64.281,-1.937,-102.533,16.91,paper_rcm_log_20260616_110604_571_5382.csv,32.051282051280104,Unknown,Unknown,0.0,0.4465579920040125,0.2027486623521675
27.926,InsertionSequence,Done,1,0.59696,0.59689,1.0,161.192,2.027,1.749,0.017532,0.0,0.0,1.342,0.0,-3.987,-27.304,64.309,-1.938,-102.528,16.911,paper_rcm_log_20260616_110604_571_5382.csv,33.003300330036396,Unknown,Unknown,0.0,0.4399405176369112,0.3448975823920195
27.9577,InsertionSequence,Done,1,0.59696,0.59689,1.0,161.193,2.006,1.731,0.017349,0.0,0.0,1.328,0.0,-3.986,-27.321,64.337,-1.939,-102.524,16.912,paper_rcm_log_20260616_110604_571_5382.csv,31.54574132492041,Unknown,Unknown,0.0,0.4281890458528872,0.36313878374947306
27.9882,InsertionSequence,Done,1,0.59696,0.59689,1.0,161.193,1.985,1.713,0.017168,0.0,0.0,1.314,0.0,-3.986,-27.338,64.364,-1.94,-102.52,16.913,paper_rcm_log_20260616_110604_571_5382.csv,32.78688524590167,Unknown,Unknown,0.0,0.41961771055745045,0.3389424118425584
28.0204,InsertionSequence,Done,1,0.59696,0.59689,1.0,161.194,1.964,1.696,0.016989,0.0,0.0,1.3,0.0,-3.986,-27.355,64.391,-1.941,-102.516,16.913,paper_rcm_log_20260616_110604_571_5382.csv,31.055900621118436,Unknown,Unknown,0.0,0.41071200649129946,0.45051244707440896
28.0523,InsertionSequence,Done,1,0.59696,0.59689,1.0,161.195,1.944,1.677,0.016811,0.0,0.0,1.287,0.0,-3.986,-27.372,64.418,-1.942,-102.511,16.914,paper_rcm_log_20260616_110604_571_5382.csv,31.347962382444884,Unknown,Unknown,0.0,0.39265844892349683,0.40700006924558113
28.0869,InsertionSequence,Done,1,0.59696,0.59689,1.0,161.195,1.924,1.66,0.016636,0.0,0.0,1.273,0.0,-3.986,-27.389,64.444,-1.943,-102.507,16.915,paper_rcm_log_20260616_110604_571_5382.csv,28.901734104045346,Unknown,Unknown,0.0,0.38690787922631603,0.1816629852634278
28.1187,InsertionSequence,Done,1,0.59695,0.59689,1.0,161.196,1.904,1.642,0.016462,0.0,0.0,1.26,0.0,-3.986,-27.406,64.47,-1.944,-102.503,16.916,paper_rcm_log_20260616_110604_571_5382.csv,31.446540880502656,Unknown,Unknown,0.0,0.4015779953649372,0.2236452164337447
28.1501,InsertionSequence,Done,1,0.59695,0.59689,1.0,161.197,1.883,1.626,0.01629,0.0,0.0,1.247,0.0,-3.986,-27.422,64.496,-1.945,-102.499,16.917,paper_rcm_log_20260616_110604_571_5382.csv,31.847133757963938,Unknown,Unknown,0.0,0.39411773681802154,0.2576402541589633
28.1826,InsertionSequence,Done,1,0.59695,0.59689,1.0,161.197,1.864,1.608,0.01612,0.0,0.0,1.234,0.0,-3.985,-27.438,64.522,-1.946,-102.495,16.918,paper_rcm_log_20260616_110604_571_5382.csv,30.769230769228482,Unknown,Unknown,0.0,0.38668339174582556,0.18207582051741142
28.2143,InsertionSequence,Done,1,0.59695,0.59689,1.0,161.198,1.844,1.592,0.015951,0.0,0.0,1.221,0.0,-3.985,-27.454,64.547,-1.947,-102.491,16.919,paper_rcm_log_20260616_110604_571_5382.csv,31.54574132492041,Unknown,Unknown,0.0,0.3916964597948932,0.17366951676744488
28.2451,InsertionSequence,Done,1,0.59695,0.59689,1.0,161.199,1.825,1.575,0.015784,0.0,0.0,1.208,0.0,-3.985,-27.47,64.572,-1.948,-102.487,16.919,paper_rcm_log_20260616_110604_571_5382.csv,32.46753246753323,Unknown,Unknown,0.0,0.39229077973886683,0.14822213913496662
28.2767,InsertionSequence,Done,1,0.59695,0.59689,1.0,161.199,1.806,1.558,0.015619,0.0,0.0,1.196,0.0,-3.985,-27.486,64.597,-1.949,-102.483,16.92,paper_rcm_log_20260616_110604_571_5382.csv,31.645569620252203,Unknown,Unknown,0.0,0.38827533005237824,0.1795671468729101
28.3076,InsertionSequence,Done,1,0.59695,0.59689,1.0,161.2,1.787,1.543,0.015456,0.0,0.0,1.183,0.0,-3.985,-27.501,64.622,-1.95,-102.479,16.921,paper_rcm_log_20260616_110604_571_5382.csv,32.36245954692657,Unknown,Unknown,0.0,0.38802596260722155,0.19316092197500742
28.3378,InsertionSequence,Done,1,0.59695,0.59689,1.0,161.201,1.768,1.526,0.015294,0.0,0.0,1.17,0.0,-3.985,-27.516,64.646,-1.951,-102.475,16.922,paper_rcm_log_20260616_110604_571_5382.csv,33.11258278145622,Unknown,Unknown,0.0,0.38044499240626073,0.49304376718901255
28.3695,InsertionSequence,Done,1,0.59695,0.59689,1.0,161.201,1.75,1.51,0.015134,0.0,0.0,1.158,0.0,-3.985,-27.532,64.67,-1.952,-102.472,16.923,paper_rcm_log_20260616_110604_571_5382.csv,31.54574132492395,Unknown,Unknown,0.0,0.3605128107292948,0.44485313485600664
28.4032,InsertionSequence,Done,1,0.59695,0.59689,1.0,161.202,1.732,1.494,0.014975,0.0,0.0,1.146,0.0,-3.984,-27.547,64.694,-1.953,-102.468,16.923,paper_rcm_log_20260616_110604_571_5382.csv,29.673590504451376,Unknown,Unknown,0.0,0.35483674473145443,0.22503877901797673
28.4354,InsertionSequence,Done,1,0.59695,0.59689,1.0,161.202,1.713,1.479,0.014818,0.0,0.0,1.134,0.0,-3.984,-27.562,64.718,-1.954,-102.464,16.924,paper_rcm_log_20260616_110604_571_5382.csv,31.055900621115008,Unknown,Unknown,0.0,0.35579746747072266,0.20962161859253767
28.4673,InsertionSequence,Done,1,0.59694,0.59689,1.0,161.203,1.695,1.463,0.014663,0.0,0.0,1.122,0.0,-3.984,-27.576,64.741,-1.955,-102.46,16.925,paper_rcm_log_20260616_110604_571_5382.csv,31.347962382444884,Unknown,Unknown,0.0,0.34663050935517276,0.3229213641269592
28.5002,InsertionSequence,Done,1,0.59694,0.59689,1.0,161.203,1.678,1.448,0.014509,0.0,0.0,1.11,0.0,-3.984,-27.591,64.764,-1.955,-102.456,16.926,paper_rcm_log_20260616_110604_571_5382.csv,30.39513677811741,Unknown,Unknown,0.0,0.3378139702022649,0.165789041667844
28.5336,InsertionSequence,Done,1,0.59694,0.59689,1.0,161.204,1.66,1.432,0.014357,0.0,0.0,1.099,0.0,-3.984,-27.605,64.787,-1.956,-102.453,16.926,paper_rcm_log_20260616_110604_571_5382.csv,29.94011976047876,Unknown,Unknown,0.0,0.34467602492694216,0.45774151318585665
28.5644,InsertionSequence,Done,1,0.59694,0.59689,1.0,161.204,1.643,1.418,0.014207,0.0,0.0,1.087,0.0,-3.984,-27.62,64.809,-1.957,-102.449,16.927,paper_rcm_log_20260616_110604_571_5382.csv,32.46753246753323,Unknown,Unknown,0.0,0.36349811962008816,0.1460100728130171
28.5945,InsertionSequence,Done,1,0.59694,0.59689,1.0,161.205,1.625,1.403,0.014058,0.0,0.0,1.076,0.0,-3.984,-27.634,64.832,-1.958,-102.445,16.928,paper_rcm_log_20260616_110604_571_5382.csv,33.22259136212525,Unknown,Unknown,0.0,0.35139591934653247,0.4203364327326955
28.6268,InsertionSequence,Done,1,0.59694,0.59689,1.0,161.205,1.608,1.388,0.013911,0.0,0.0,1.065,0.0,-3.984,-27.648,64.854,-1.959,-102.442,16.928,paper_rcm_log_20260616_110604_571_5382.csv,30.959752321982066,Unknown,Unknown,0.0,0.3384621118715565,0.14737405473920936
28.6571,InsertionSequence,Done,1,0.59694,0.59689,1.0,161.206,1.591,1.373,0.013765,0.0,0.0,1.053,0.0,-3.984,-27.662,64.875,-1.96,-102.438,16.929,paper_rcm_log_20260616_110604_571_5382.csv,33.00330033003252,Unknown,Unknown,0.0,0.34874900123245434,0.21269727479765949
28.7019,InsertionSequence,Done,1,0.59694,0.59689,1.0,161.207,1.567,1.352,0.013548,0.0,0.0,1.037,0.0,-3.983,-27.682,64.908,-1.961,-102.433,16.93,paper_rcm_log_20260616_110604_571_5382.csv,22.32142857142926,Unknown,Unknown,0.0,0.3415310234098833,0.18171272844250738
28.7325,InsertionSequence,Done,1,0.59694,0.59689,1.0,161.207,1.55,1.338,0.013406,0.0,0.0,1.026,0.0,-3.983,-27.695,64.929,-1.962,-102.43,16.931,paper_rcm_log_20260616_110604_571_5382.csv,32.67973856208799,Unknown,Unknown,0.0,0.3363525249493252,0.20921694131177634
28.7781,InsertionSequence,Done,1,0.59694,0.59689,1.0,161.208,1.525,1.317,0.013196,0.0,0.0,1.01,0.0,-3.983,-27.715,64.961,-1.963,-102.424,16.932,paper_rcm_log_20260616_110604_571_5382.csv,21.92982456140507,Unknown,Unknown,0.0,0.3346285569397015,0.17419966392931485
28.8086,InsertionSequence,Done,1,0.59694,0.59689,1.0,161.209,1.51,1.303,0.013057,0.0,0.0,0.999,0.0,-3.983,-27.729,64.981,-1.964,-102.421,16.933,paper_rcm_log_20260616_110604_571_5382.csv,32.78688524590167,Unknown,Unknown,0.0,0.3307878958737081,0.21731600821120442
28.8392,InsertionSequence,Done,1,0.59694,0.59689,1.0,161.209,1.494,1.289,0.01292,0.0,0.0,0.989,0.0,-3.983,-27.742,65.002,-1.965,-102.418,16.933,paper_rcm_log_20260616_110604_571_5382.csv,32.67973856208799,Unknown,Unknown,0.0,0.33246717018450817,0.1700157770949935
28.8832,InsertionSequence,Done,1,0.59693,0.59689,1.0,161.21,1.47,1.269,0.012717,0.0,0.0,0.973,0.0,-3.983,-27.761,65.032,-1.966,-102.413,16.934,paper_rcm_log_20260616_110604_571_5382.csv,22.72727272727431,Unknown,Unknown,0.0,0.32762166404893844,0.46088855051400424
28.9287,InsertionSequence,Done,1,0.59693,0.59689,1.0,161.21,1.447,1.249,0.012517,0.0,0.0,0.958,0.0,-3.982,-27.78,65.062,-1.967,-102.408,16.935,paper_rcm_log_20260616_110604_571_5382.csv,21.97802197802172,Unknown,Unknown,0.0,0.29233271414213036,0.7112027229210499
28.9633,InsertionSequence,Done,1,0.59693,0.59689,1.0,161.211,1.432,1.236,0.012385,0.0,0.0,0.948,0.0,-3.982,-27.792,65.081,-1.968,-102.404,16.936,paper_rcm_log_20260616_110604_571_5382.csv,28.901734104045346,Unknown,Unknown,0.0,0.26990514074084326,0.24399145899945707
28.9988,InsertionSequence,Done,1,0.59693,0.59689,1.0,161.211,1.417,1.223,0.012255,0.0,0.0,0.938,0.0,-3.982,-27.804,65.101,-1.968,-102.401,16.936,paper_rcm_log_20260616_110604_571_5382.csv,28.169014084507854,Unknown,Unknown,0.0,0.28009244615226075,0.19434139246274243
29.0316,InsertionSequence,Done,1,0.59693,0.59689,1.0,161.212,1.403,1.21,0.012126,0.0,0.0,0.928,0.0,-3.982,-27.817,65.12,-1.969,-102.398,16.937,paper_rcm_log_20260616_110604_571_5382.csv,30.487804878047186,Unknown,Unknown,0.0,0.2709033490775605,0.1245078750156272
29.0687,InsertionSequence,Done,1,0.59693,0.59689,1.0,161.212,1.388,1.197,0.011998,0.0,0.0,0.918,0.0,-3.982,-27.829,65.139,-1.97,-102.395,16.938,paper_rcm_log_20260616_110604_571_5382.csv,26.954177897574997,Unknown,Unknown,0.0,0.27653584476494103,0.43284231853843375
