time,mode,phase,solveIK,lambda,lambda0,insertion_progress,tip_entry_error_mm,tip_target_error_mm,rcm_error_mm,weighted_error,skull_violation_mm,arm_skull_violation_mm,entry_axis_error_deg,entry_cone_violation_deg,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,source_file,fps_est,stage,task_inferred,total_skull_violation_mm,joint_speed_rms_deg_s,joint_acc_rms_deg_s2
3.4317,InsertionSequence,InsertToTarget,1,0.93185,0.91932,0.20014,22.685,138.663,8.265,0.168589,0.0,0.0,20.866,0.0,-0.495,5.971,22.287,-0.285,-108.956,2.042,paper_rcm_log_20260616_110735_044_6492.csv,32.36245954692518,Unknown,Task3_Insertion,0.0,3.1892108838544755,1.8475649182669587
3.4762,InsertionSequence,InsertToTarget,1,0.92367,0.91113,0.22047,25.999,135.395,8.754,0.170102,0.0,0.0,20.8,0.0,-0.526,5.8,22.185,-0.279,-108.693,2.168,paper_rcm_log_20260616_110735_044_6492.csv,22.47191011235967,Unknown,Task3_Insertion,0.0,3.173134688727926,3.395546374260437
3.507,InsertionSequence,InsertToTarget,1,0.91827,0.90572,0.23388,28.185,133.24,9.088,0.171211,0.0,0.0,20.755,0.0,-0.547,5.686,22.12,-0.275,-108.519,2.254,paper_rcm_log_20260616_110735_044_6492.csv,32.4675324675323,Unknown,Task3_Insertion,0.0,3.013725222874242,3.511909875745918
3.5399,InsertionSequence,InsertToTarget,1,0.91292,0.90036,0.24718,30.354,131.104,9.426,0.172392,0.0,0.0,20.708,0.0,-0.568,5.573,22.057,-0.271,-108.346,2.341,paper_rcm_log_20260616_110735_044_6492.csv,30.395136778115774,Unknown,Task3_Insertion,0.0,2.967043820146653,1.082262134591376
3.5712,InsertionSequence,InsertToTarget,1,0.90762,0.89504,0.26037,32.504,128.986,9.767,0.173639,0.0,0.0,20.66,0.0,-0.589,5.46,21.996,-0.267,-108.175,2.429,paper_rcm_log_20260616_110735_044_6492.csv,31.948881789137047,Unknown,Task3_Insertion,0.0,2.9927631100071403,1.4206663385636007
3.6032,InsertionSequence,InsertToTarget,1,0.90235,0.88977,0.27345,34.637,126.887,10.11,0.174947,0.0,0.0,20.61,0.0,-0.611,5.346,21.938,-0.263,-108.005,2.518,paper_rcm_log_20260616_110735_044_6492.csv,31.24999999999997,Unknown,Task3_Insertion,0.0,2.918985313527416,2.3859282403545214
3.6358,InsertionSequence,InsertToTarget,1,0.89713,0.88454,0.28643,36.754,124.805,10.454,0.176309,0.0,0.0,20.56,0.0,-0.634,5.233,21.882,-0.26,-107.837,2.609,paper_rcm_log_20260616_110735_044_6492.csv,30.674846625766907,Unknown,Task3_Insertion,0.0,2.8638533395528727,1.3919380927084237
3.6687,InsertionSequence,InsertToTarget,1,0.89195,0.87934,0.29931,38.853,122.741,10.799,0.177721,0.0,0.0,20.508,0.0,-0.656,5.12,21.829,-0.257,-107.67,2.702,paper_rcm_log_20260616_110735_044_6492.csv,30.395136778115774,Unknown,Task3_Insertion,0.0,2.899031357178036,1.7126463119281292
3.7003,InsertionSequence,InsertToTarget,1,0.88681,0.87419,0.3121,40.937,120.693,11.143,0.179178,0.0,0.0,20.455,0.0,-0.68,5.006,21.779,-0.254,-107.505,2.796,paper_rcm_log_20260616_110735_044_6492.csv,31.64556962025309,Unknown,Task3_Insertion,0.0,2.9353936992006835,4.015709218994164
3.7321,InsertionSequence,InsertToTarget,1,0.88171,0.86908,0.32478,43.004,118.662,11.487,0.180674,0.0,0.0,20.4,0.0,-0.703,4.892,21.731,-0.251,-107.341,2.891,paper_rcm_log_20260616_110735_044_6492.csv,31.446540880503093,Unknown,Task3_Insertion,0.0,2.6502837869004168,7.1448191687560145
3.7723,InsertionSequence,InsertToTarget,1,0.87665,0.864,0.33738,45.056,116.647,11.83,0.182207,0.0,0.0,20.344,0.0,-0.727,4.778,21.685,-0.248,-107.178,2.988,paper_rcm_log_20260616_110735_044_6492.csv,24.875621890547254,Unknown,Task3_Insertion,0.0,2.463112476731363,2.2025905181587624
3.8078,InsertionSequence,InsertToTarget,1,0.87162,0.85896,0.34988,47.092,114.647,12.171,0.18377,0.0,0.0,20.287,0.0,-0.752,4.664,21.643,-0.246,-107.017,3.087,paper_rcm_log_20260616_110735_044_6492.csv,28.16901408450715,Unknown,Task3_Insertion,0.0,2.7271893803713128,5.8742299026954115
3.8403,InsertionSequence,InsertToTarget,1,0.86663,0.85396,0.36229,49.114,112.663,12.511,0.185361,0.0,0.0,20.229,0.0,-0.777,4.549,21.603,-0.244,-106.857,3.188,paper_rcm_log_20260616_110735_044_6492.csv,30.769230769230585,Unknown,Task3_Insertion,0.0,2.8628912489594827,4.039013111533058
3.8723,InsertionSequence,InsertToTarget,1,0.86167,0.84898,0.37462,51.121,110.693,12.849,0.186976,0.0,0.0,20.169,0.0,-0.802,4.433,21.566,-0.242,-106.699,3.291,paper_rcm_log_20260616_110735_044_6492.csv,31.24999999999997,Unknown,Task3_Insertion,0.0,2.9712882836076204,3.661427289837309
3.9024,InsertionSequence,InsertToTarget,1,0.85675,0.84405,0.38687,53.115,108.738,13.185,0.188611,0.0,0.0,20.108,0.0,-0.828,4.317,21.532,-0.241,-106.542,3.395,paper_rcm_log_20260616_110735_044_6492.csv,33.22259136212623,Unknown,Task3_Insertion,0.0,3.067712068072269,2.0311425599692114
3.947,InsertionSequence,InsertToTarget,1,0.84942,0.8367,0.4051,56.081,105.831,13.684,0.191094,0.0,0.0,20.013,0.0,-0.868,4.142,21.487,-0.239,-106.31,3.555,paper_rcm_log_20260616_110735_044_6492.csv,22.421524663677143,Unknown,Task3_Insertion,0.0,2.9879771026999657,1.9326598881876467
3.9786,InsertionSequence,InsertToTarget,1,0.84458,0.83184,0.41715,58.042,103.909,14.013,0.192764,0.0,0.0,19.949,0.0,-0.896,4.024,21.46,-0.238,-106.156,3.664,paper_rcm_log_20260616_110735_044_6492.csv,31.64556962025309,Unknown,Task3_Insertion,0.0,2.985511257910524,1.9836341072981745
4.0088,InsertionSequence,InsertToTarget,1,0.83976,0.82701,0.42913,59.991,102.0,14.34,0.194444,0.0,0.0,19.883,0.0,-0.924,3.905,21.437,-0.237,-106.004,3.775,paper_rcm_log_20260616_110735_044_6492.csv,33.11258278145719,Unknown,Task3_Insertion,0.0,3.0321347919785326,1.9099517927133847
4.0392,InsertionSequence,InsertToTarget,1,0.83497,0.82221,0.44104,61.927,100.104,14.664,0.196129,0.0,0.0,19.815,0.0,-0.952,3.786,21.417,-0.237,-105.854,3.887,paper_rcm_log_20260616_110735_044_6492.csv,32.89473684210504,Unknown,Task3_Insertion,0.0,3.021412538132231,2.4924097274286456
4.0697,InsertionSequence,InsertToTarget,1,0.83021,0.81744,0.45289,63.853,98.219,14.984,0.197818,0.0,0.0,19.747,0.0,-0.981,3.665,21.4,-0.237,-105.705,4.002,paper_rcm_log_20260616_110735_044_6492.csv,32.78688524590167,Unknown,Task3_Insertion,0.0,2.9201725487354424,2.202738659762897
4.1026,InsertionSequence,InsertToTarget,1,0.82548,0.81269,0.46467,65.767,96.346,15.301,0.199508,0.0,0.0,19.676,0.0,-1.01,3.544,21.386,-0.237,-105.557,4.118,paper_rcm_log_20260616_110735_044_6492.csv,30.395136778115774,Unknown,Task3_Insertion,0.0,2.936581584222605,3.0590511873981683
4.133,InsertionSequence,InsertToTarget,1,0.82077,0.80796,0.47638,67.671,94.485,15.616,0.201198,0.0,0.0,19.605,0.0,-1.04,3.421,21.375,-0.237,-105.41,4.237,paper_rcm_log_20260616_110735_044_6492.csv,32.89473684210504,Unknown,Task3_Insertion,0.0,3.0689107831098483,2.6016316233798507
4.1631,InsertionSequence,InsertToTarget,1,0.81608,0.80326,0.48804,69.564,92.634,15.926,0.202884,0.0,0.0,19.532,0.0,-1.07,3.298,21.368,-0.238,-105.265,4.357,paper_rcm_log_20260616_110735_044_6492.csv,33.22259136212623,Unknown,Task3_Insertion,0.0,3.0475959827311017,1.9423319745740466
4.1941,InsertionSequence,InsertToTarget,1,0.81142,0.79859,0.49964,71.448,90.793,16.233,0.204565,0.0,0.0,19.458,0.0,-1.101,3.173,21.364,-0.238,-105.121,4.48,paper_rcm_log_20260616_110735_044_6492.csv,32.25806451612935,Unknown,Task3_Insertion,0.0,3.0502549899505773,2.095269399299118
4.2245,InsertionSequence,InsertToTarget,1,0.80678,0.79393,0.51119,73.322,88.963,16.537,0.206238,0.0,0.0,19.383,0.0,-1.133,3.047,21.364,-0.239,-104.978,4.604,paper_rcm_log_20260616_110735_044_6492.csv,32.89473684210504,Unknown,Task3_Insertion,0.0,3.100350448678412,2.070886130710929
4.2547,InsertionSequence,InsertToTarget,1,0.80216,0.7893,0.52268,75.188,87.142,16.837,0.207904,0.0,0.0,19.306,0.0,-1.165,2.919,21.367,-0.24,-104.837,4.73,paper_rcm_log_20260616_110735_044_6492.csv,33.11258278145719,Unknown,Task3_Insertion,0.0,3.11064419655167,1.8184214659396727
4.2851,InsertionSequence,InsertToTarget,1,0.79757,0.78469,0.53412,77.044,85.331,17.133,0.209558,0.0,0.0,19.228,0.0,-1.197,2.791,21.373,-0.242,-104.697,4.858,paper_rcm_log_20260616_110735_044_6492.csv,32.89473684210504,Unknown,Task3_Insertion,0.0,3.072236761330171,3.298116813551617
4.3164,InsertionSequence,InsertToTarget,1,0.79299,0.78009,0.54552,78.893,83.528,17.426,0.211201,0.0,0.0,19.149,0.0,-1.23,2.661,21.383,-0.243,-104.558,4.988,paper_rcm_log_20260616_110735_044_6492.csv,31.9488817891375,Unknown,Task3_Insertion,0.0,2.9353042319573364,6.5232696223623785
4.3685,InsertionSequence,InsertToTarget,1,0.78615,0.77324,0.56253,81.651,80.841,17.858,0.213639,0.0,0.0,19.028,0.0,-1.28,2.463,21.405,-0.246,-104.351,5.186,paper_rcm_log_20260616_110735_044_6492.csv,19.19385796545096,Unknown,Task3_Insertion,0.0,2.4359097001353462,13.88459628964924
4.4133,InsertionSequence,InsertToTarget,1,0.78161,0.76868,0.57382,83.481,79.059,18.141,0.215247,0.0,0.0,18.945,0.0,-1.314,2.329,21.425,-0.248,-104.215,5.32,paper_rcm_log_20260616_110735_044_6492.csv,22.321428571428818,Unknown,Task3_Insertion,0.0,1.651205233046794,1.4883479539180064
4.4537,InsertionSequence,InsertToTarget,1,0.77935,0.76642,0.57945,84.394,78.171,18.281,0.216044,0.0,0.0,18.904,0.0,-1.331,2.262,21.436,-0.249,-104.148,5.388,paper_rcm_log_20260616_110735_044_6492.csv,24.752475247524213,Unknown,Task3_Insertion,0.0,2.1970389770338477,19.513538784132024
4.4863,InsertionSequence,InsertToTarget,1,0.77483,0.76189,0.59068,86.214,76.401,18.559,0.217626,0.0,0.0,18.819,0.0,-1.366,2.125,21.46,-0.251,-104.013,5.525,paper_rcm_log_20260616_110735_044_6492.csv,30.674846625767323,Unknown,Task3_Insertion,0.0,2.989946333796918,13.245861434558137
4.5193,InsertionSequence,InsertToTarget,1,0.77033,0.75737,0.60188,88.027,74.639,18.832,0.219191,0.0,0.0,18.734,0.0,-1.401,1.987,21.489,-0.253,-103.88,5.663,paper_rcm_log_20260616_110735_044_6492.csv,30.30303030302997,Unknown,Task3_Insertion,0.0,3.0529657623548867,2.900309475854666
4.5509,InsertionSequence,InsertToTarget,1,0.76585,0.75287,0.61305,89.835,72.884,19.102,0.220736,0.0,0.0,18.647,0.0,-1.436,1.848,21.521,-0.255,-103.748,5.803,paper_rcm_log_20260616_110735_044_6492.csv,31.64556962025309,Unknown,Task3_Insertion,0.0,3.1379075143511392,2.4522222706570536
4.5827,InsertionSequence,InsertToTarget,1,0.76137,0.74839,0.62418,91.638,71.135,19.367,0.222262,0.0,0.0,18.56,0.0,-1.472,1.706,21.558,-0.258,-103.617,5.945,paper_rcm_log_20260616_110735_044_6492.csv,31.446540880503534,Unknown,Task3_Insertion,0.0,3.160910158920528,1.6894275587713292
4.6144,InsertionSequence,InsertToTarget,1,0.75691,0.74391,0.63528,93.435,69.393,19.629,0.223767,0.0,0.0,18.471,0.0,-1.508,1.563,21.598,-0.261,-103.487,6.088,paper_rcm_log_20260616_110735_044_6492.csv,31.545741324921295,Unknown,Task3_Insertion,0.0,3.1054952465906673,1.8084117037336656
4.6479,InsertionSequence,InsertToTarget,1,0.75245,0.73944,0.64636,95.228,67.657,19.887,0.225252,0.0,0.0,18.381,0.0,-1.545,1.418,21.642,-0.263,-103.358,6.233,paper_rcm_log_20260616_110735_044_6492.csv,29.85074626865664,Unknown,Task3_Insertion,0.0,3.108212240159674,3.0744291543199833
4.6802,InsertionSequence,InsertToTarget,1,0.74801,0.73499,0.65742,97.017,65.927,20.141,0.226714,0.0,0.0,18.29,0.0,-1.582,1.27,21.69,-0.266,-103.23,6.379,paper_rcm_log_20260616_110735_044_6492.csv,30.959752321981217,Unknown,Task3_Insertion,0.0,3.2643240201924066,3.0799305422598873
4.7111,InsertionSequence,InsertToTarget,1,0.74357,0.73054,0.66845,98.801,64.204,20.391,0.228154,0.0,0.0,18.198,0.0,-1.619,1.121,21.743,-0.269,-103.103,6.526,paper_rcm_log_20260616_110735_044_6492.csv,32.36245954692564,Unknown,Task3_Insertion,0.0,3.2758544511088803,2.114785404591018
4.7437,InsertionSequence,InsertToTarget,1,0.73914,0.7261,0.67947,100.582,62.486,20.637,0.22957,0.0,0.0,18.105,0.0,-1.656,0.97,21.799,-0.272,-102.977,6.675,paper_rcm_log_20260616_110735_044_6492.csv,30.674846625767323,Unknown,Task3_Insertion,0.0,3.34614014661098,3.05139088773588
4.774,InsertionSequence,InsertToTarget,1,0.73472,0.72166,0.69047,102.36,60.773,20.88,0.230963,0.0,0.0,18.011,0.0,-1.694,0.816,21.86,-0.275,-102.852,6.824,paper_rcm_log_20260616_110735_044_6492.csv,33.00330033003252,Unknown,Task3_Insertion,0.0,3.4283617227471996,1.8071548020148027
4.8055,InsertionSequence,InsertToTarget,1,0.73031,0.71724,0.70145,104.135,59.066,21.118,0.232332,0.0,0.0,17.915,0.0,-1.731,0.661,21.925,-0.278,-102.728,6.975,paper_rcm_log_20260616_110735_044_6492.csv,31.746031746031438,Unknown,Task3_Insertion,0.0,3.350639012624235,3.1186715761832278
4.838,InsertionSequence,InsertToTarget,1,0.7259,0.71282,0.71242,105.907,57.365,21.352,0.233676,0.0,0.0,17.819,0.0,-1.769,0.502,21.995,-0.28,-102.604,7.127,paper_rcm_log_20260616_110735_044_6492.csv,30.769230769231005,Unknown,Task3_Insertion,0.0,3.2629335124696897,2.141115017271742
4.872,InsertionSequence,InsertToTarget,1,0.72149,0.7084,0.72337,107.677,55.668,21.582,0.234995,0.0,0.0,17.722,0.0,-1.808,0.342,22.069,-0.283,-102.482,7.28,paper_rcm_log_20260616_110735_044_6492.csv,29.41176470588252,Unknown,Task3_Insertion,0.0,3.262201440057169,2.2789900918837604
4.9051,InsertionSequence,InsertToTarget,1,0.71709,0.70398,0.73432,109.446,53.977,21.809,0.236288,0.0,0.0,17.624,0.0,-1.846,0.179,22.147,-0.286,-102.36,7.434,paper_rcm_log_20260616_110735_044_6492.csv,30.211480362537646,Unknown,Task3_Insertion,0.0,3.37077992729007,3.4417845627558803
4.9376,InsertionSequence,InsertToTarget,1,0.71269,0.69957,0.74527,111.212,52.292,22.031,0.237556,0.0,0.0,17.525,0.0,-1.884,0.014,22.23,-0.289,-102.239,7.588,paper_rcm_log_20260616_110735_044_6492.csv,30.769230769231005,Unknown,Task3_Insertion,0.0,3.457976530714779,3.2926471769907812
4.9698,InsertionSequence,InsertToTarget,1,0.70829,0.69517,0.7562,112.978,50.611,22.25,0.238798,0.0,0.0,17.425,0.0,-1.923,-0.154,22.318,-0.291,-102.119,7.744,paper_rcm_log_20260616_110735_044_6492.csv,31.055900621117576,Unknown,Task3_Insertion,0.0,3.5488420551175626,4.040524516782709
5.0013,InsertionSequence,InsertToTarget,1,0.70389,0.69076,0.76714,114.743,48.937,22.465,0.240012,0.0,0.0,17.324,0.0,-1.961,-0.324,22.41,-0.294,-102.0,7.899,paper_rcm_log_20260616_110735_044_6492.csv,31.746031746032333,Unknown,Task3_Insertion,0.0,3.688642037329283,3.892999887310105
5.0318,InsertionSequence,InsertToTarget,1,0.69949,0.68635,0.77807,116.507,47.268,22.676,0.241201,0.0,0.0,17.223,0.0,-2.0,-0.497,22.507,-0.296,-101.881,8.056,paper_rcm_log_20260616_110735_044_6492.csv,32.78688524590167,Unknown,Task3_Insertion,0.0,3.76222268128389,1.9796549764132652
5.0628,InsertionSequence,InsertToTarget,1,0.6951,0.68194,0.789,118.271,45.605,22.883,0.242361,0.0,0.0,17.12,0.0,-2.039,-0.673,22.609,-0.298,-101.764,8.212,paper_rcm_log_20260616_110735_044_6492.csv,32.25806451612843,Unknown,Task3_Insertion,0.0,3.6751843581625665,2.090816549972797
5.0955,InsertionSequence,InsertToTarget,1,0.69069,0.67753,0.79994,120.035,43.948,23.086,0.243494,0.0,0.0,17.016,0.0,-2.077,-0.851,22.716,-0.301,-101.646,8.369,paper_rcm_log_20260616_110735_044_6492.csv,30.58103975535152,Unknown,Task3_Insertion,0.0,3.7155600770831754,2.6991488075011754
5.1266,InsertionSequence,InsertToTarget,1,0.6863,0.67312,0.81088,121.799,42.299,23.285,0.244599,0.0,0.0,16.912,0.0,-2.116,-1.032,22.828,-0.302,-101.53,8.526,paper_rcm_log_20260616_110735_044_6492.csv,32.15434083601342,Unknown,Task3_Insertion,0.0,3.7971913583922094,1.855843372403093
5.1587,InsertionSequence,InsertToTarget,1,0.68189,0.66871,0.82183,123.564,40.657,23.481,0.245676,0.0,0.0,16.807,0.0,-2.154,-1.217,22.945,-0.304,-101.414,8.684,paper_rcm_log_20260616_110735_044_6492.csv,31.15264797507808,Unknown,Task3_Insertion,0.0,3.726134587884432,2.582122338162664
5.1918,InsertionSequence,InsertToTarget,1,0.67748,0.66429,0.83278,125.33,39.023,23.672,0.246723,0.0,0.0,16.701,0.0,-2.192,-1.404,23.067,-0.306,-101.299,8.841,paper_rcm_log_20260616_110735_044_6492.csv,30.211480362537646,Unknown,Task3_Insertion,0.0,3.682140576552029,2.348290909604308
5.2254,InsertionSequence,InsertToTarget,1,0.67307,0.65987,0.84375,127.097,37.399,23.859,0.247742,0.0,0.0,16.594,0.0,-2.23,-1.594,23.195,-0.307,-101.184,8.998,paper_rcm_log_20260616_110735_044_6492.csv,29.761904761904894,Unknown,Task3_Insertion,0.0,3.81560728784605,3.6476362576162598
5.2571,InsertionSequence,InsertToTarget,1,0.66865,0.65545,0.85473,128.867,35.785,24.043,0.24873,0.0,0.0,16.486,0.0,-2.268,-1.787,23.328,-0.308,-101.07,9.154,paper_rcm_log_20260616_110735_044_6492.csv,31.54574132492041,Unknown,Task3_Insertion,0.0,3.891620986757316,1.8556543991092753
5.2902,InsertionSequence,InsertToTarget,1,0.66423,0.65102,0.86572,130.637,34.184,24.222,0.249689,0.0,0.0,16.377,0.0,-2.305,-1.984,23.466,-0.308,-100.956,9.311,paper_rcm_log_20260616_110735_044_6492.csv,30.211480362538456,Unknown,Task3_Insertion,0.0,3.8525827615091535,2.0183825704038134
5.3234,InsertionSequence,InsertToTarget,1,0.65979,0.64658,0.87673,132.41,32.596,24.398,0.250617,0.0,0.0,16.267,0.0,-2.343,-2.183,23.61,-0.309,-100.843,9.467,paper_rcm_log_20260616_110735_044_6492.csv,30.12048192771013,Unknown,Task3_Insertion,0.0,3.8359627795655897,1.9930405188853344
5.3576,InsertionSequence,InsertToTarget,1,0.65536,0.64213,0.88776,134.186,31.024,24.569,0.251514,0.0,0.0,16.157,0.0,-2.38,-2.386,23.759,-0.309,-100.73,9.622,paper_rcm_log_20260616_110735_044_6492.csv,29.239766081871906,Unknown,Task3_Insertion,0.0,3.892390257101851,3.525978054140451
5.3907,InsertionSequence,InsertToTarget,1,0.65091,0.63768,0.8988,135.964,29.472,24.736,0.252378,0.0,0.0,16.045,0.0,-2.416,-2.592,23.914,-0.309,-100.618,9.776,paper_rcm_log_20260616_110735_044_6492.csv,30.211480362537646,Unknown,Task3_Insertion,0.0,4.0323953027636605,5.408240606485032
5.4235,InsertionSequence,InsertToTarget,1,0.64646,0.63322,0.90987,137.746,27.942,24.899,0.25321,0.0,0.0,15.933,0.0,-2.452,-2.802,24.075,-0.308,-100.505,9.93,paper_rcm_log_20260616_110735_044_6492.csv,30.487804878048834,Unknown,Task3_Insertion,0.0,4.223323193890963,4.128709074648159
5.4546,InsertionSequence,InsertToTarget,1,0.64199,0.62875,0.92096,139.531,26.439,25.059,0.254009,0.0,0.0,15.82,0.0,-2.488,-3.015,24.242,-0.307,-100.394,10.082,paper_rcm_log_20260616_110735_044_6492.csv,32.1543408360125,Unknown,Task3_Insertion,0.0,4.269706661588198,1.975207457576844
5.4875,InsertionSequence,InsertToTarget,1,0.63752,0.62427,0.93207,141.319,24.968,25.213,0.254774,0.0,0.0,15.706,0.0,-2.523,-3.232,24.414,-0.305,-100.282,10.234,paper_rcm_log_20260616_110735_044_6492.csv,30.395136778115774,Unknown,Task3_Insertion,0.0,4.20810304507969,3.256415853630939
5.5204,InsertionSequence,InsertToTarget,1,0.63303,0.61978,0.94321,143.112,23.536,25.364,0.255505,0.0,0.0,15.59,0.0,-2.558,-3.452,24.593,-0.303,-100.171,10.384,paper_rcm_log_20260616_110735_044_6492.csv,30.395136778114953,Unknown,Task3_Insertion,0.0,4.428005376131825,7.109405310281496
5.5511,InsertionSequence,InsertToTarget,1,0.62853,0.61528,0.95438,144.909,22.15,25.509,0.256199,0.0,0.0,15.474,0.0,-2.592,-3.676,24.778,-0.301,-100.06,10.533,paper_rcm_log_20260616_110735_044_6492.csv,32.573289902280656,Unknown,Task3_Insertion,0.0,4.63681477768904,4.167690334543921
5.5818,InsertionSequence,InsertToTarget,1,0.62402,0.61076,0.96558,146.71,20.823,25.651,0.256857,0.0,0.0,15.357,0.0,-2.626,-3.903,24.969,-0.298,-99.949,10.68,paper_rcm_log_20260616_110735_044_6492.csv,32.57328990227971,Unknown,Task3_Insertion,0.0,4.645695641000744,2.6527300965146696
5.6133,InsertionSequence,InsertToTarget,1,0.6195,0.60623,0.97682,148.517,19.565,25.787,0.257477,0.0,0.0,15.238,0.0,-2.659,-4.135,25.166,-0.295,-99.838,10.826,paper_rcm_log_20260616_110735_044_6492.csv,31.746031746032333,Unknown,Task3_Insertion,0.0,4.724009454759779,5.4125989275062585
5.6439,InsertionSequence,InsertToTarget,1,0.61496,0.60169,0.98808,150.328,18.394,25.919,0.258058,0.0,0.0,15.118,0.0,-2.691,-4.37,25.369,-0.291,-99.727,10.97,paper_rcm_log_20260616_110735_044_6492.csv,32.67973856209083,Unknown,Task3_Insertion,0.0,4.936358262435763,7.264046700024215
5.688,InsertionSequence,InsertToTarget,1,0.60897,0.59689,1.0,153.016,16.865,26.032,0.256128,0.0,0.0,14.938,0.0,-2.739,-4.728,25.689,-0.285,-99.565,11.182,paper_rcm_log_20260616_110735_044_6492.csv,22.675736961451577,Unknown,Task3_Insertion,0.0,4.982216053656111,15.969389965069892
5.7185,InsertionSequence,InsertToTarget,1,0.60726,0.59689,1.0,154.458,16.199,25.903,0.251699,0.0,0.0,14.828,0.0,-2.771,-4.959,25.929,-0.287,-99.5,11.319,paper_rcm_log_20260616_110735_044_6492.csv,32.78688524590167,Unknown,Task3_Insertion,0.0,4.995547658744358,19.322620666337816
5.7485,InsertionSequence,InsertToTarget,1,0.60593,0.59689,1.0,155.579,15.765,25.755,0.248373,0.0,0.0,14.725,0.0,-2.805,-5.182,26.193,-0.294,-99.472,11.455,paper_rcm_log_20260616_110735_044_6492.csv,33.33333333333306,Unknown,Task3_Insertion,0.0,5.226974451130748,16.77144617573015
5.7918,InsertionSequence,InsertToTarget,1,0.60445,0.59689,1.0,156.811,15.357,25.52,0.244566,0.0,0.0,14.576,0.0,-2.857,-5.505,26.624,-0.312,-99.48,11.655,paper_rcm_log_20260616_110735_044_6492.csv,23.094688221708825,Unknown,Task3_Insertion,0.0,5.40952396207662,10.64754650328915
5.8219,InsertionSequence,InsertToTarget,1,0.60372,0.59689,1.0,157.412,15.171,25.36,0.24247,0.0,0.0,14.479,0.0,-2.891,-5.716,26.931,-0.326,-99.508,11.786,paper_rcm_log_20260616_110735_044_6492.csv,33.22259136212623,Unknown,Task3_Insertion,0.0,5.416961330535323,8.80235167649726
5.8523,InsertionSequence,InsertToTarget,1,0.60314,0.59689,1.0,157.883,15.022,25.199,0.24057,0.0,0.0,14.382,0.0,-2.926,-5.924,27.249,-0.342,-99.551,11.915,paper_rcm_log_20260616_110735_044_6492.csv,32.894736842106006,Unknown,Task3_Insertion,0.0,5.636248903397976,8.470500233426995
5.8952,InsertionSequence,InsertToTarget,1,0.60248,0.59689,1.0,158.406,14.835,24.957,0.237927,0.0,0.0,14.237,0.0,-2.977,-6.233,27.743,-0.367,-99.633,12.105,paper_rcm_log_20260616_110735_044_6492.csv,23.3100233100231,Unknown,Task3_Insertion,0.0,5.837861457227434,5.100018326400894
5.94,InsertionSequence,InsertToTarget,1,0.60201,0.59689,1.0,158.772,14.669,24.713,0.235411,0.0,0.0,14.092,0.0,-3.027,-6.539,28.253,-0.394,-99.73,12.289,paper_rcm_log_20260616_110735_044_6492.csv,22.321428571428374,Unknown,Task3_Insertion,0.0,5.897598753096313,4.339699924874028
5.9834,InsertionSequence,InsertToTarget,1,0.60166,0.59689,1.0,159.031,14.51,24.468,0.232951,0.0,0.0,13.946,0.0,-3.075,-6.844,28.774,-0.422,-99.836,12.467,paper_rcm_log_20260616_110735_044_6492.csv,23.041474654378295,Unknown,Task3_Insertion,0.0,6.106751983627082,2.2904146770164937
6.0261,InsertionSequence,InsertToTarget,1,0.6014,0.59689,1.0,159.217,14.354,24.222,0.230513,0.0,0.0,13.8,0.0,-3.122,-7.149,29.303,-0.451,-99.949,12.64,paper_rcm_log_20260616_110735_044_6492.csv,23.419203747072622,Unknown,Task3_Insertion,0.0,5.94409911547527,2.757872571026382
6.0567,InsertionSequence,InsertToTarget,1,0.60126,0.59689,1.0,159.312,14.251,24.056,0.22889,0.0,0.0,13.703,0.0,-3.153,-7.351,29.659,-0.47,-100.026,12.751,paper_rcm_log_20260616_110735_044_6492.csv,32.67973856209083,Unknown,Task3_Insertion,0.0,5.924998252422931,2.139856027977662
6.1,InsertionSequence,InsertToTarget,1,0.60109,0.59689,1.0,159.424,14.095,23.807,0.226455,0.0,0.0,13.556,0.0,-3.197,-7.655,30.197,-0.498,-100.143,12.913,paper_rcm_log_20260616_110735_044_6492.csv,23.0946882217093,Unknown,Task3_Insertion,0.0,6.09742715560831,2.0305746496980555
6.144,InsertionSequence,InsertToTarget,1,0.60094,0.59689,1.0,159.509,13.939,23.557,0.224013,0.0,0.0,13.408,0.0,-3.239,-7.958,30.738,-0.527,-100.261,13.069,paper_rcm_log_20260616_110735_044_6492.csv,22.727272727272478,Unknown,Task3_Insertion,0.0,6.043905815930584,1.403397557354596
6.1882,InsertionSequence,InsertToTarget,1,0.60082,0.59689,1.0,159.576,13.781,23.305,0.22156,0.0,0.0,13.26,0.0,-3.279,-8.262,31.282,-0.555,-100.379,13.219,paper_rcm_log_20260616_110735_044_6492.csv,22.624434389140262,Unknown,Task3_Insertion,0.0,6.079794906286375,1.3522047872683305
6.2317,InsertionSequence,InsertToTarget,1,0.60071,0.59689,1.0,159.63,13.623,23.051,0.219096,0.0,0.0,13.11,0.0,-3.318,-8.565,31.827,-0.582,-100.495,13.364,paper_rcm_log_20260616_110735_044_6492.csv,22.988505747126503,Unknown,Task3_Insertion,0.0,6.069877294017369,1.3096694427906204
